Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Argentina,Superliga,2017/2018,25/08/2017,23:05,Tigre,Velez Sarsfield,0,3,A,2.54,3.27,3.07,2.54,3.42,3.2,2.36,3.12,3.06
Argentina,Superliga,2017/2018,26/08/2017,01:05,Banfield,Belgrano,2,1,H,2.09,3.3,4.1,2.14,3.3,4.2,2.06,3.18,3.68
Argentina,Superliga,2017/2018,26/08/2017,18:05,Defensa y Justicia,Gimnasia L.P.,4,4,D,1.75,3.39,6.29,1.78,3.42,6.29,1.73,3.29,5.33
Argentina,Superliga,2017/2018,26/08/2017,20:15,Colon Santa FE,Rosario Central,1,1,D,2.88,3.14,2.8,3.0,3.15,2.85,2.73,3.02,2.67
Argentina,Superliga,2017/2018,26/08/2017,22:05,Talleres Cordoba,Lanus,5,2,H,2.39,3.1,3.53,2.45,3.11,3.54,2.31,2.97,3.31
Argentina,Superliga,2017/2018,27/08/2017,00:05,Independiente,Huracan,3,1,H,1.67,3.67,6.51,1.73,3.67,6.75,1.64,3.46,5.82
Argentina,Superliga,2017/2018,27/08/2017,15:05,San Martin S.J.,Patronato,2,0,H,2.09,3.3,4.11,2.1,3.38,4.2,2.04,3.19,3.73
Argentina,Superliga,2017/2018,27/08/2017,18:05,Atl. Tucuman,Godoy Cruz,2,1,H,2.26,3.34,3.54,2.28,3.34,3.58,2.21,3.18,3.27
Argentina,Superliga,2017/2018,27/08/2017,20:05,San Lorenzo,Racing Club,1,1,D,2.32,3.42,3.31,2.43,3.42,3.4,2.24,3.23,3.15
Argentina,Superliga,2017/2018,27/08/2017,22:05,Boca Juniors,Olimpo Bahia Blanca,3,0,H,1.37,5.03,10.47,1.4,5.4,11.0,1.34,4.65,9.15
Argentina,Superliga,2017/2018,28/08/2017,00:05,Temperley,River Plate,0,1,A,7.1,4.07,1.56,7.1,4.07,2.3,6.18,3.73,1.56
Argentina,Superliga,2017/2018,28/08/2017,23:05,Newells Old Boys,Union de Santa Fe,1,1,D,2.3,3.14,3.69,2.3,3.24,3.7,2.19,3.05,3.43
Argentina,Superliga,2017/2018,29/08/2017,01:05,Estudiantes L.P.,Arsenal Sarandi,2,1,H,1.51,4.16,8.14,1.51,4.4,9.5,1.44,4.0,7.88
Argentina,Superliga,2017/2018,08/09/2017,23:05,Arsenal Sarandi,Colon Santa FE,0,1,A,2.66,3.12,3.04,2.7,3.18,3.05,2.56,3.02,2.85
Argentina,Superliga,2017/2018,08/09/2017,23:05,Velez Sarsfield,Atl. Tucuman,2,0,H,1.83,3.65,4.92,1.83,3.65,5.2,1.78,3.41,4.62
Argentina,Superliga,2017/2018,09/09/2017,01:15,Olimpo Bahia Blanca,Independiente,1,1,D,3.23,3.21,2.48,3.28,3.22,2.5,3.07,3.04,2.4
Argentina,Superliga,2017/2018,09/09/2017,18:05,Belgrano,San Martin S.J.,1,0,H,2.02,3.28,4.43,2.1,3.3,4.43,2.0,3.15,3.95
Argentina,Superliga,2017/2018,09/09/2017,20:05,Estudiantes L.P.,Defensa y Justicia,0,1,A,2.28,3.15,3.71,2.28,3.18,4.0,2.17,3.01,3.58
Argentina,Superliga,2017/2018,09/09/2017,22:05,Patronato,Argentinos Jrs,2,1,H,2.64,2.99,3.21,2.65,3.1,3.22,2.52,2.94,2.99
Argentina,Superliga,2017/2018,10/09/2017,00:05,Racing Club,Temperley,4,1,H,1.52,4.43,7.06,1.54,4.54,7.5,1.48,4.18,6.29
Argentina,Superliga,2017/2018,10/09/2017,15:05,Chacarita Juniors,Tigre,1,1,D,2.52,3.23,3.14,2.53,3.23,3.2,2.41,3.08,3.01
Argentina,Superliga,2017/2018,10/09/2017,18:05,Godoy Cruz,Talleres Cordoba,2,1,H,2.9,3.34,2.63,3.0,3.34,2.72,2.78,3.13,2.54
Argentina,Superliga,2017/2018,10/09/2017,20:05,Rosario Central,San Lorenzo,0,0,D,1.82,3.52,5.23,1.85,3.6,5.42,1.79,3.38,4.66
Argentina,Superliga,2017/2018,10/09/2017,22:05,River Plate,Banfield,3,1,H,1.93,3.61,4.33,1.93,3.68,5.4,1.84,3.38,4.36
Argentina,Superliga,2017/2018,11/09/2017,00:05,Lanus,Boca Juniors,0,1,A,5.29,3.87,1.73,5.29,3.87,1.8,4.66,3.53,1.75
Argentina,Superliga,2017/2018,11/09/2017,23:05,Union de Santa Fe,Gimnasia L.P.,1,0,H,2.21,3.22,3.82,2.26,3.24,3.85,2.18,3.03,3.54
