Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
AUT1,Tipico Bundesliga,2014/2015,2014-07-19,15:30,Salzburg,Rapid Vienna,6,1,H,1.32,5.74,11.0,1.37,6.4,11.0,1.3,5.27,9.05
AUT1,Tipico Bundesliga,2014/2015,2014-07-19,18:00,Admira,Wolfsberger AC,1,4,A,2.01,3.58,4.04,2.1,3.6,4.04,2.01,3.41,3.54
AUT1,Tipico Bundesliga,2014/2015,2014-07-19,18:00,Altach,Sturm Graz,1,0,H,2.52,3.48,2.94,2.62,3.5,2.94,2.47,3.23,2.78
AUT1,Tipico Bundesliga,2014/2015,2014-07-19,18:00,Ried,Neustadt,3,1,H,1.79,3.95,4.68,1.79,4.2,5.75,1.67,3.74,4.91
AUT1,Tipico Bundesliga,2014/2015,2014-07-20,15:30,Austria Vienna,Grodig,1,1,D,1.69,4.05,5.34,1.73,4.05,5.38,1.66,3.74,4.87
AUT1,Tipico Bundesliga,2014/2015,2014-07-26,15:30,Wolfsberger AC,Austria Vienna,4,0,H,3.04,3.49,2.43,3.15,3.5,2.45,2.98,3.26,2.32
AUT1,Tipico Bundesliga,2014/2015,2014-07-26,18:00,Neustadt,Salzburg,0,5,A,18.4,9.3,1.16,19.0,11.0,1.17,14.25,8.13,1.14
AUT1,Tipico Bundesliga,2014/2015,2014-07-26,18:00,Rapid Vienna,Ried,1,0,H,1.65,4.2,5.49,1.67,4.3,5.9,1.6,3.93,5.17
AUT1,Tipico Bundesliga,2014/2015,2014-07-27,15:30,Grodig,Sturm Graz,2,1,H,2.29,3.56,3.25,2.3,3.58,3.3,2.19,3.31,3.15
AUT1,Tipico Bundesliga,2014/2015,2014-08-02,15:30,Admira,Rapid Vienna,1,1,D,3.95,3.72,1.99,3.95,3.72,2.12,3.49,3.41,2.02
AUT1,Tipico Bundesliga,2014/2015,2014-08-02,18:00,Austria Vienna,Altach,0,0,D,1.7,4.09,5.18,1.7,4.1,5.55,1.64,3.81,4.96
AUT1,Tipico Bundesliga,2014/2015,2014-08-02,18:00,Ried,Salzburg,0,2,A,11.5,6.46,1.28,11.52,7.0,1.28,9.22,6.15,1.25
AUT1,Tipico Bundesliga,2014/2015,2014-08-02,18:00,Sturm Graz,Neustadt,4,2,H,1.43,4.81,8.44,1.54,4.85,9.0,1.43,4.38,7.03
AUT1,Tipico Bundesliga,2014/2015,2014-08-03,15:30,Grodig,Wolfsberger AC,0,2,A,2.72,3.63,2.62,2.74,3.75,2.75,2.56,3.34,2.61
AUT1,Tipico Bundesliga,2014/2015,2014-08-09,15:30,Neustadt,Austria Vienna,2,2,D,5.09,4.0,1.73,5.3,4.25,1.91,4.58,3.65,1.71
AUT1,Tipico Bundesliga,2014/2015,2014-08-09,18:00,Altach,Wolfsberger AC,1,2,A,2.59,3.51,2.83,2.9,3.51,2.83,2.66,3.25,2.58
AUT1,Tipico Bundesliga,2014/2015,2014-08-09,18:00,Rapid Vienna,Sturm Graz,1,1,D,1.92,3.81,4.16,1.96,3.81,4.5,1.87,3.53,3.93
AUT1,Tipico Bundesliga,2014/2015,2014-08-09,18:00,Ried,Admira,1,1,D,2.2,3.63,3.39,2.2,3.7,3.97,2.06,3.43,3.37
AUT1,Tipico Bundesliga,2014/2015,2014-08-10,15:30,Salzburg,Grodig,8,0,H,1.1,11.43,25.97,1.17,13.0,27.1,1.09,10.06,18.72
AUT1,Tipico Bundesliga,2014/2015,2014-08-13,18:30,Altach,Admira,0,2,A,2.09,3.69,3.65,2.12,3.69,3.9,2.04,3.39,3.46
AUT1,Tipico Bundesliga,2014/2015,2014-08-16,15:30,Rapid Vienna,Altach,0,1,A,1.66,4.16,5.51,1.75,4.16,5.8,1.62,3.84,5.2
AUT1,Tipico Bundesliga,2014/2015,2014-08-16,18:00,Wolfsberger AC,Ried,4,1,H,1.85,3.85,4.45,1.87,3.85,4.5,1.82,3.57,4.1
AUT1,Tipico Bundesliga,2014/2015,2014-08-16,18:00,Admira,Salzburg,0,3,A,10.0,6.4,1.3,13.0,7.5,1.3,10.43,6.06,1.24
AUT1,Tipico Bundesliga,2014/2015,2014-08-16,18:00,Grodig,Neustadt,3,0,H,1.61,4.73,5.14,1.7,4.73,5.7,1.6,4.05,5.0
AUT1,Tipico Bundesliga,2014/2015,2014-08-17,15:30,Sturm Graz,Austria Vienna,1,1,D,2.64,3.3,2.91,2.64,3.5,2.95,2.44,3.2,2.85
AUT1,Tipico Bundesliga,2014/2015,2014-08-23,15:30,Sturm Graz,Wolfsberger AC,1,2,A,2.38,3.52,3.12,2.5,3.6,3.12,2.33,3.27,2.94
AUT1,Tipico Bundesliga,2014/2015,2014-08-23,18:00,Neustadt,Admira,5,4,H,3.44,3.68,2.16,3.44,3.85,2.3,3.21,3.42,2.12
AUT1,Tipico Bundesliga,2014/2015,2014-08-23,18:00,Ried,Grodig,2,2,D,2.42,3.74,2.9,2.42,3.74,3.29,2.24,3.42,2.99
AUT1,Tipico Bundesliga,2014/2015,2014-08-23,18:00,Salzburg,Altach,5,0,H,1.15,9.74,19.71,1.15,11.0,20.42,1.12,8.63,16.04
AUT1,Tipico Bundesliga,2014/2015,2014-08-24,15:30,Austria Vienna,Rapid Vienna,2,2,D,2.31,3.25,3.48,2.38,3.4,3.55,2.24,3.18,3.19
AUT1,Tipico Bundesliga,2014/2015,2014-08-30,15:30,Salzburg,Sturm Graz,2,3,A,1.16,9.45,17.76,1.17,9.7,20.8,1.14,7.96,14.62
AUT1,Tipico Bundesliga,2014/2015,2014-08-30,18:00,Wolfsberger AC,Neustadt,0,1,A,1.37,5.8,8.24,1.4,5.81,9.0,1.35,4.98,7.85
AUT1,Tipico Bundesliga,2014/2015,2014-08-30,18:00,Admira,Austria Vienna,2,1,H,3.81,3.76,2.01,3.9,3.76,2.2,3.53,3.5,1.97
AUT1,Tipico Bundesliga,2014/2015,2014-08-30,18:00,Altach,Ried,2,2,D,2.04,3.61,3.87,2.14,3.65,3.87,2.03,3.38,3.49
AUT1,Tipico Bundesliga,2014/2015,2014-08-31,15:30,Rapid Vienna,Grodig,2,0,H,1.79,4.07,4.56,1.92,4.07,4.7,1.77,3.72,4.17
AUT1,Tipico Bundesliga,2014/2015,2014-09-13,17:30,Austria Vienna,Ried,3,1,H,1.56,4.6,6.01,1.7,4.6,6.5,1.57,3.95,5.54
AUT1,Tipico Bundesliga,2014/2015,2014-09-13,17:30,Sturm Graz,Admira,0,2,A,1.68,4.13,5.31,1.85,4.2,5.31,1.69,3.76,4.7
AUT1,Tipico Bundesliga,2014/2015,2014-09-14,15:30,Wolfsberger AC,Salzburg,1,0,H,8.21,5.48,1.39,8.26,5.8,1.4,7.42,5.0,1.36
AUT1,Tipico Bundesliga,2014/2015,2014-09-17,17:30,Grodig,Altach,3,3,D,2.17,3.47,3.62,2.2,4.05,3.62,2.07,3.47,3.3
AUT1,Tipico Bundesliga,2014/2015,2014-09-17,17:30,Neustadt,Rapid Vienna,1,5,A,5.09,4.27,1.68,5.09,4.3,1.8,4.56,3.76,1.7
AUT1,Tipico Bundesliga,2014/2015,2014-09-20,15:00,Rapid Vienna,Wolfsberger AC,3,0,H,1.99,3.69,3.96,2.25,3.8,3.96,1.96,3.47,3.62
AUT1,Tipico Bundesliga,2014/2015,2014-09-20,17:30,Admira,Grodig,0,0,D,2.21,3.66,3.33,2.3,3.66,3.33,2.17,3.42,3.11
AUT1,Tipico Bundesliga,2014/2015,2014-09-20,17:30,Altach,Neustadt,2,0,H,1.58,4.51,5.83,2.0,4.55,6.0,1.58,4.0,5.34
AUT1,Tipico Bundesliga,2014/2015,2014-09-20,17:30,Ried,Sturm Graz,0,1,A,2.75,3.51,2.66,2.75,3.51,2.88,2.56,3.27,2.65
AUT1,Tipico Bundesliga,2014/2015,2014-09-21,15:30,Salzburg,Austria Vienna,2,3,A,1.33,6.26,9.01,1.37,6.4,11.0,1.3,5.54,8.44
AUT1,Tipico Bundesliga,2014/2015,2014-09-27,15:00,Sturm Graz,Altach,2,2,D,1.77,3.83,4.99,1.88,3.83,4.99,1.78,3.63,4.27
AUT1,Tipico Bundesliga,2014/2015,2014-09-27,17:30,Wolfsberger AC,Admira,2,1,H,1.91,3.82,4.19,1.94,4.0,4.7,1.81,3.63,4.14
AUT1,Tipico Bundesliga,2014/2015,2014-09-27,17:30,Grodig,Austria Vienna,0,0,D,3.27,3.72,2.22,3.3,3.75,2.28,3.11,3.44,2.17
AUT1,Tipico Bundesliga,2014/2015,2014-09-27,17:30,Neustadt,Ried,0,1,A,3.12,3.61,2.34,3.2,3.61,2.42,2.99,3.35,2.28
AUT1,Tipico Bundesliga,2014/2015,2014-09-28,15:30,Rapid Vienna,Salzburg,1,2,A,3.6,3.74,2.09,3.95,3.95,2.12,3.39,3.62,2.01
AUT1,Tipico Bundesliga,2014/2015,2014-10-04,15:00,Austria Vienna,Wolfsberger AC,0,2,A,1.88,3.8,4.32,1.92,4.0,5.2,1.76,3.61,4.47
AUT1,Tipico Bundesliga,2014/2015,2014-10-04,17:30,Admira,Altach,0,2,A,2.21,3.57,3.42,2.22,3.6,3.6,2.12,3.36,3.32
AUT1,Tipico Bundesliga,2014/2015,2014-10-04,17:30,Sturm Graz,Grodig,1,0,H,1.88,3.89,4.19,1.89,4.0,4.5,1.8,3.66,4.11
AUT1,Tipico Bundesliga,2014/2015,2014-10-05,15:30,Ried,Rapid Vienna,1,2,A,3.88,3.62,2.04,3.9,3.75,2.15,3.44,3.44,2.04
AUT1,Tipico Bundesliga,2014/2015,2014-10-05,18:00,Salzburg,Neustadt,4,1,H,,,,1.08,17.0,43.0,1.06,11.8,22.71
