Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
AUT1,Tipico Bundesliga,2013/2014,2013-07-20,15:30,Austria Vienna,Admira,2,0,H,1.42,5.09,7.9,1.42,5.6,9.4,1.36,4.84,7.73
AUT1,Tipico Bundesliga,2013/2014,2013-07-20,18:00,Wolfsberger AC,Rapid Vienna,2,2,D,3.83,3.31,2.16,3.83,3.47,2.5,3.12,3.25,2.25
AUT1,Tipico Bundesliga,2013/2014,2013-07-20,18:00,Grodig,Ried,0,0,D,2.69,3.25,2.89,2.69,3.45,2.9,2.55,3.23,2.7
AUT1,Tipico Bundesliga,2013/2014,2013-07-20,18:00,Neustadt,Salzburg,1,5,A,8.07,5.05,1.42,8.07,5.05,1.5,7.19,4.47,1.41
AUT1,Tipico Bundesliga,2013/2014,2013-07-21,15:30,Wacker Innsbruck,Sturm Graz,2,2,D,2.15,3.52,3.63,2.5,3.52,3.8,2.17,3.28,3.26
AUT1,Tipico Bundesliga,2013/2014,2013-07-27,15:30,Rapid Vienna,Neustadt,4,0,H,1.43,4.84,8.55,1.44,5.6,9.4,1.38,4.65,7.66
AUT1,Tipico Bundesliga,2013/2014,2013-07-27,18:00,Admira,Wacker Innsbruck,1,2,A,2.0,3.69,3.89,2.04,3.7,4.45,1.95,3.44,3.73
AUT1,Tipico Bundesliga,2013/2014,2013-07-27,18:00,Ried,Wolfsberger AC,1,0,H,1.71,4.13,4.97,1.8,4.13,4.97,1.71,3.82,4.44
AUT1,Tipico Bundesliga,2013/2014,2013-07-27,18:00,Salzburg,Austria Vienna,5,1,H,1.65,3.94,5.97,1.8,3.95,5.97,1.66,3.72,4.95
AUT1,Tipico Bundesliga,2013/2014,2013-07-28,15:30,Sturm Graz,Grodig,0,2,A,1.96,3.67,4.17,2.11,3.85,4.7,1.92,3.39,3.93
