Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
MEX1,Liga MX,2017/2018,2017-07-22,01:00,Monarcas,Monterrey,0,0,D,3.77,3.64,2.06,3.77,3.64,2.15,3.44,3.38,2.05
MEX1,Liga MX,2017/2018,2017-07-22,03:00,Club Tijuana,Cruz Azul,0,2,A,2.24,3.32,3.6,2.29,3.38,3.6,2.18,3.15,3.34
MEX1,Liga MX,2017/2018,2017-07-22,23:00,Club America,Queretaro,0,1,A,2.01,3.51,4.14,2.03,3.51,4.18,1.95,3.31,3.86
MEX1,Liga MX,2017/2018,2017-07-22,23:00,Lobos BUAP,Santos Laguna,2,2,D,3.33,3.68,2.21,3.33,3.68,2.25,3.15,3.41,2.16
MEX1,Liga MX,2017/2018,2017-07-23,01:00,U.A.N.L.- Tigres,Puebla,5,0,H,1.57,4.17,6.69,1.59,4.2,7.25,1.52,3.93,6.2
MEX1,Liga MX,2017/2018,2017-07-23,01:06,Club Leon,Atlas,0,3,A,1.79,3.97,4.66,1.83,4.03,4.75,1.75,3.63,4.37
MEX1,Liga MX,2017/2018,2017-07-23,03:06,Guadalajara Chivas,Toluca,0,0,D,2.87,3.23,2.72,3.06,3.25,2.75,2.75,3.07,2.58
MEX1,Liga MX,2017/2018,2017-07-23,18:00,U.N.A.M.- Pumas,Pachuca,1,0,H,3.03,3.49,2.45,3.1,3.49,2.6,2.88,3.21,2.4
MEX1,Liga MX,2017/2018,2017-07-24,00:49,Veracruz,Necaxa,0,2,A,2.48,3.24,3.19,2.52,3.24,3.24,2.39,3.07,3.02
MEX1,Liga MX,2017/2018,2017-07-29,01:00,Puebla,Monarcas,1,1,D,2.38,3.35,3.27,2.38,3.35,3.34,2.25,3.18,3.16
MEX1,Liga MX,2017/2018,2017-07-29,03:00,Atlas,U.N.A.M.- Pumas,2,1,H,2.18,3.57,3.49,2.21,3.68,3.56,2.12,3.38,3.26
MEX1,Liga MX,2017/2018,2017-07-29,23:00,Cruz Azul,Guadalajara Chivas,1,1,D,1.74,3.67,5.61,1.79,3.68,5.75,1.71,3.43,5.07
MEX1,Liga MX,2017/2018,2017-07-29,23:00,Queretaro,Lobos BUAP,0,4,A,1.96,3.5,4.38,2.02,3.58,4.39,1.9,3.41,3.94
MEX1,Liga MX,2017/2018,2017-07-30,01:00,Monterrey,Veracruz,1,0,H,1.28,6.06,12.54,1.33,6.2,12.54,1.27,5.41,9.87
MEX1,Liga MX,2017/2018,2017-07-30,01:06,Pachuca,Club America,0,2,A,2.06,3.55,3.86,2.1,3.55,4.15,1.99,3.32,3.7
MEX1,Liga MX,2017/2018,2017-07-30,03:00,Necaxa,Club Tijuana,1,0,H,2.4,3.23,3.35,2.5,3.3,3.38,2.36,3.07,3.06
MEX1,Liga MX,2017/2018,2017-07-30,18:00,Toluca,Club Leon,3,1,H,2.13,3.64,3.56,2.13,3.64,3.86,2.05,3.38,3.45
MEX1,Liga MX,2017/2018,2017-07-31,00:30,Santos Laguna,U.A.N.L.- Tigres,1,1,D,3.47,3.42,2.25,3.48,3.43,2.45,3.2,3.21,2.22
MEX1,Liga MX,2017/2018,2017-08-05,01:00,Monarcas,Santos Laguna,1,1,D,2.64,3.43,2.82,2.9,3.43,2.85,2.58,3.2,2.64
MEX1,Liga MX,2017/2018,2017-08-05,03:00,Club Tijuana,Monterrey,0,3,A,3.53,3.49,2.2,3.57,3.49,2.31,3.3,3.27,2.14
MEX1,Liga MX,2017/2018,2017-08-05,23:00,Lobos BUAP,Pachuca,3,2,H,3.97,3.73,1.98,3.97,3.73,2.22,3.28,3.39,2.11
MEX1,Liga MX,2017/2018,2017-08-06,01:00,U.A.N.L.- Tigres,Queretaro,1,1,D,1.4,4.84,9.66,1.44,4.9,9.66,1.38,4.48,8.09
MEX1,Liga MX,2017/2018,2017-08-06,01:06,Club Leon,Cruz Azul,2,2,D,2.65,3.49,2.77,2.7,3.49,2.9,2.54,3.22,2.71
MEX1,Liga MX,2017/2018,2017-08-06,03:00,Club America,U.N.A.M.- Pumas,2,1,H,2.05,3.48,4.0,2.06,3.5,4.2,1.96,3.33,3.83
MEX1,Liga MX,2017/2018,2017-08-06,03:06,Guadalajara Chivas,Necaxa,2,2,D,1.96,3.28,4.75,2.01,3.35,4.75,1.92,3.23,4.13
MEX1,Liga MX,2017/2018,2017-08-06,18:00,Toluca,Atlas,3,2,H,1.99,3.59,4.08,2.02,3.6,4.25,1.92,3.38,3.87
MEX1,Liga MX,2017/2018,2017-08-07,00:30,Veracruz,Puebla,2,0,H,2.86,3.26,2.71,2.86,3.28,2.85,2.67,3.11,2.64
MEX1,Liga MX,2017/2018,2017-08-12,01:00,Puebla,Club Tijuana,1,1,D,2.19,3.37,3.66,2.3,3.4,3.86,2.16,3.21,3.33
MEX1,Liga MX,2017/2018,2017-08-12,03:00,Atlas,Club America,0,1,A,2.82,3.31,2.71,2.82,3.35,3.04,2.64,3.13,2.66
MEX1,Liga MX,2017/2018,2017-08-12,23:00,Cruz Azul,Toluca,0,0,D,1.99,3.55,4.14,2.15,3.55,4.14,1.99,3.29,3.7
MEX1,Liga MX,2017/2018,2017-08-12,23:00,Queretaro,Monarcas,2,1,H,2.31,3.4,3.35,2.35,3.4,3.4,2.23,3.21,3.18
MEX1,Liga MX,2017/2018,2017-08-13,01:00,Monterrey,Guadalajara Chivas,4,1,H,1.68,4.01,5.46,1.7,4.01,5.57,1.65,3.72,5.08
MEX1,Liga MX,2017/2018,2017-08-13,01:06,Pachuca,U.A.N.L.- Tigres,2,1,H,2.94,3.3,2.62,2.96,3.3,2.7,2.74,3.11,2.56
MEX1,Liga MX,2017/2018,2017-08-13,03:00,Necaxa,Club Leon,0,3,A,3.38,3.56,2.23,3.44,3.56,3.0,3.1,3.28,2.24
MEX1,Liga MX,2017/2018,2017-08-13,18:00,U.N.A.M.- Pumas,Lobos BUAP,2,0,H,2.19,3.71,3.34,2.29,3.71,3.45,2.14,3.46,3.14
MEX1,Liga MX,2017/2018,2017-08-14,00:30,Santos Laguna,Veracruz,2,3,A,1.47,4.56,7.91,1.53,4.56,7.91,1.47,4.16,6.52
MEX1,Liga MX,2017/2018,2017-08-19,01:00,Monarcas,Pachuca,1,2,A,2.76,3.4,2.71,2.99,3.4,2.74,2.69,3.17,2.56
MEX1,Liga MX,2017/2018,2017-08-19,03:00,Club Tijuana,Santos Laguna,2,0,H,2.31,3.44,3.33,2.45,3.52,3.33,2.29,3.23,3.06
MEX1,Liga MX,2017/2018,2017-08-19,23:00,Cruz Azul,Atlas,2,1,H,1.68,3.93,5.76,1.7,3.98,6.0,1.62,3.67,5.45
MEX1,Liga MX,2017/2018,2017-08-19,23:00,Lobos BUAP,Club America,2,3,A,3.31,3.43,2.32,3.46,3.52,2.32,3.14,3.24,2.23
MEX1,Liga MX,2017/2018,2017-08-20,01:00,U.A.N.L.- Tigres,U.N.A.M.- Pumas,2,0,H,1.44,4.79,8.3,1.46,4.8,8.98,1.41,4.38,7.42
MEX1,Liga MX,2017/2018,2017-08-20,01:00,Veracruz,Queretaro,1,1,D,2.59,3.32,2.96,3.0,3.32,3.0,2.51,3.12,2.81
MEX1,Liga MX,2017/2018,2017-08-20,01:06,Club Leon,Monterrey,1,2,A,3.12,3.73,2.29,3.12,3.73,2.4,2.92,3.38,2.28
MEX1,Liga MX,2017/2018,2017-08-20,03:06,Guadalajara Chivas,Puebla,0,1,A,1.98,3.47,4.31,2.09,3.48,4.31,2.0,3.28,3.71
MEX1,Liga MX,2017/2018,2017-08-20,18:00,Toluca,Necaxa,0,0,D,1.71,3.86,5.51,1.79,3.86,5.51,1.73,3.54,4.7
MEX1,Liga MX,2017/2018,2017-08-23,01:06,Pachuca,Veracruz,4,1,H,1.56,4.15,6.9,1.57,4.2,7.5,1.51,3.98,6.17
MEX1,Liga MX,2017/2018,2017-08-23,02:30,Atlas,Lobos BUAP,1,1,D,2.15,3.68,3.47,2.15,3.68,3.6,2.04,3.46,3.38
MEX1,Liga MX,2017/2018,2017-08-23,03:00,Queretaro,Club Tijuana,1,3,A,2.08,3.5,3.86,2.13,3.5,3.9,2.02,3.3,3.59
MEX1,Liga MX,2017/2018,2017-08-23,03:00,U.N.A.M.- Pumas,Monarcas,1,2,A,2.39,3.59,3.04,2.44,3.59,3.05,2.33,3.33,2.89
MEX1,Liga MX,2017/2018,2017-08-24,01:00,Club America,U.A.N.L.- Tigres,2,2,D,2.58,3.27,3.01,2.75,3.27,3.07,2.53,3.03,2.86
MEX1,Liga MX,2017/2018,2017-08-24,02:00,Puebla,Club Leon,0,1,A,2.67,3.6,2.68,2.7,3.6,2.71,2.55,3.3,2.62
MEX1,Liga MX,2017/2018,2017-08-24,02:30,Santos Laguna,Guadalajara Chivas,1,1,D,2.24,3.49,3.42,2.3,3.49,3.65,2.15,3.3,3.27
MEX1,Liga MX,2017/2018,2017-08-24,03:00,Monterrey,Toluca,4,1,H,1.57,4.24,6.58,1.61,4.25,6.58,1.55,3.93,5.65
MEX1,Liga MX,2017/2018,2017-08-24,03:00,Necaxa,Cruz Azul,1,1,D,3.71,3.25,2.24,3.75,3.26,2.26,3.35,3.12,2.19
MEX1,Liga MX,2017/2018,2017-08-26,03:00,Club Tijuana,Pachuca,2,1,H,2.31,3.5,3.26,2.41,3.58,3.8,2.23,3.3,3.09
MEX1,Liga MX,2017/2018,2017-08-26,23:00,Cruz Azul,Monterrey,1,1,D,2.73,3.25,2.85,2.8,3.3,2.88,2.6,3.14,2.69
MEX1,Liga MX,2017/2018,2017-08-27,01:00,U.A.N.L.- Tigres,Lobos BUAP,3,2,H,1.39,5.06,9.26,1.45,5.1,9.26,1.38,4.57,7.62
MEX1,Liga MX,2017/2018,2017-08-27,01:06,Club Leon,Santos Laguna,1,2,A,2.06,3.69,3.71,2.08,3.77,3.72,2.02,3.53,3.35
MEX1,Liga MX,2017/2018,2017-08-27,02:00,Monarcas,Club America,2,0,H,2.99,3.52,2.46,3.08,3.52,2.5,2.86,3.24,2.4
MEX1,Liga MX,2017/2018,2017-08-27,03:00,Necaxa,Atlas,2,1,H,2.41,3.35,3.21,2.41,3.36,3.23,2.27,3.22,3.1
MEX1,Liga MX,2017/2018,2017-08-27,03:06,Guadalajara Chivas,Queretaro,0,0,D,1.96,3.44,4.48,2.0,3.5,4.55,1.92,3.26,4.0
MEX1,Liga MX,2017/2018,2017-08-27,18:00,Toluca,Puebla,2,1,H,1.98,3.53,4.22,2.0,3.53,4.3,1.93,3.37,3.83
MEX1,Liga MX,2017/2018,2017-08-28,00:05,Veracruz,U.N.A.M.- Pumas,1,0,H,2.43,3.32,3.21,2.47,3.35,3.22,2.35,3.18,2.99
