Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
MEX1,Liga MX,2014/2015,2014-07-19,01:30,Queretaro,U.N.A.M.- Pumas,1,3,A,2.67,3.06,3.09,2.67,3.25,3.15,2.49,3.0,2.89
MEX1,Liga MX,2014/2015,2014-07-19,03:30,Club Tijuana,Puebla,0,1,A,1.61,4.01,6.43,1.65,4.01,7.2,1.55,3.76,5.85
MEX1,Liga MX,2014/2015,2014-07-19,23:00,Cruz Azul,Pachuca,0,1,A,1.84,3.61,4.88,1.87,3.7,4.88,1.79,3.44,4.3
MEX1,Liga MX,2014/2015,2014-07-19,23:00,Veracruz,Santos Laguna,0,1,A,2.88,3.37,2.59,3.05,3.32,2.6,2.87,3.11,2.41
MEX1,Liga MX,2014/2015,2014-07-20,01:00,Monterrey,Leones Negros,3,1,H,1.77,3.66,5.34,1.85,3.8,5.7,1.72,3.48,4.71
MEX1,Liga MX,2014/2015,2014-07-20,02:06,Club Leon,Club America,1,2,A,2.4,3.59,3.06,2.4,3.59,3.4,2.22,3.25,3.11
MEX1,Liga MX,2014/2015,2014-07-20,03:00,Atlas,U.A.N.L.- Tigres,0,0,D,3.12,3.15,2.54,3.12,3.25,2.6,2.87,3.04,2.48
MEX1,Liga MX,2014/2015,2014-07-20,18:00,Toluca,Monarcas,0,0,D,2.08,3.4,3.99,2.15,3.4,4.0,2.03,3.23,3.58
MEX1,Liga MX,2014/2015,2014-07-20,23:00,Guadalajara Chivas,Chiapas,1,1,D,1.97,3.41,4.44,1.97,3.52,4.55,1.89,3.29,4.02
MEX1,Liga MX,2014/2015,2014-07-26,01:30,Monarcas,Atlas,0,2,A,2.46,3.13,3.34,2.46,3.25,3.6,2.26,3.09,3.2
MEX1,Liga MX,2014/2015,2014-07-26,03:30,Santos Laguna,Cruz Azul,1,1,D,2.26,3.4,3.49,2.34,3.4,3.49,2.2,3.21,3.17
MEX1,Liga MX,2014/2015,2014-07-26,23:00,Club America,Club Tijuana,2,1,H,1.75,3.78,5.3,1.78,3.78,5.5,1.68,3.57,4.93
MEX1,Liga MX,2014/2015,2014-07-26,23:00,Puebla,Veracruz,0,0,D,2.24,3.22,3.74,2.32,3.3,3.74,2.13,3.18,3.37
MEX1,Liga MX,2014/2015,2014-07-27,01:00,U.A.N.L.- Tigres,Club Leon,4,2,H,2.42,3.19,3.36,2.42,3.4,3.4,2.23,3.13,3.2
MEX1,Liga MX,2014/2015,2014-07-27,02:06,Pachuca,Monterrey,0,1,A,2.51,3.22,3.18,2.55,3.27,3.2,2.38,3.15,2.91
MEX1,Liga MX,2014/2015,2014-07-27,03:00,Chiapas,Toluca,2,1,H,2.95,3.12,2.74,2.95,3.3,2.75,2.65,3.07,2.64
MEX1,Liga MX,2014/2015,2014-07-27,18:00,U.N.A.M.- Pumas,Guadalajara Chivas,0,1,A,2.2,3.21,3.85,2.38,3.23,3.85,2.23,3.06,3.31
MEX1,Liga MX,2014/2015,2014-07-27,23:00,Leones Negros,Queretaro,0,1,A,2.49,3.18,3.23,2.52,3.3,3.23,2.41,3.11,2.92
MEX1,Liga MX,2014/2015,2014-08-02,01:30,Queretaro,Pachuca,2,0,H,3.23,3.23,2.46,3.3,3.3,2.7,2.92,3.1,2.41
MEX1,Liga MX,2014/2015,2014-08-02,03:30,Club Tijuana,U.A.N.L.- Tigres,1,1,D,3.13,3.19,2.55,3.13,3.2,2.75,2.8,3.03,2.54
MEX1,Liga MX,2014/2015,2014-08-02,23:00,Cruz Azul,Veracruz,0,0,D,1.53,4.2,7.38,1.6,4.21,7.41,1.52,3.81,6.26
MEX1,Liga MX,2014/2015,2014-08-02,23:00,Puebla,Club America,0,4,A,3.58,3.4,2.22,3.85,3.5,2.22,3.48,3.26,2.05
MEX1,Liga MX,2014/2015,2014-08-03,01:00,Monterrey,Santos Laguna,0,0,D,2.13,3.52,3.71,2.25,3.55,3.71,2.13,3.28,3.27
MEX1,Liga MX,2014/2015,2014-08-03,02:06,Club Leon,Monarcas,4,0,H,1.75,3.77,5.27,1.85,3.78,5.27,1.75,3.47,4.49
MEX1,Liga MX,2014/2015,2014-08-03,03:00,Atlas,Chiapas,4,2,H,2.16,3.23,3.97,2.16,3.35,3.97,2.07,3.2,3.51
MEX1,Liga MX,2014/2015,2014-08-03,18:00,Toluca,U.N.A.M.- Pumas,2,1,H,1.94,3.37,4.65,2.0,3.37,4.65,1.89,3.24,4.12
MEX1,Liga MX,2014/2015,2014-08-09,01:30,Monarcas,Club Tijuana,0,0,D,2.47,3.24,3.21,2.47,3.25,3.25,2.33,3.12,3.01
MEX1,Liga MX,2014/2015,2014-08-09,02:30,Veracruz,Monterrey,2,1,H,3.59,3.37,2.22,3.59,3.42,2.45,3.21,3.12,2.24
