Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
MEX1,Liga MX,2019/2020,2019-07-20,01:00,Puebla,Club Tijuana,1,3,A,2.64,3.15,2.96,2.7,3.4,2.98,2.54,3.01,2.86
MEX1,Liga MX,2019/2020,2019-07-20,03:00,Atlas,Juarez,1,0,H,1.81,3.64,4.82,1.85,3.75,4.82,1.8,3.44,4.38
MEX1,Liga MX,2019/2020,2019-07-20,23:00,Atl. San Luis,U.N.A.M.- Pumas,0,2,A,2.24,3.31,3.5,2.38,3.31,3.55,2.19,3.18,3.29
MEX1,Liga MX,2019/2020,2019-07-20,23:00,Pachuca,Club Leon,1,3,A,2.52,3.59,2.78,2.55,3.62,2.84,2.42,3.41,2.69
MEX1,Liga MX,2019/2020,2019-07-21,01:05,Club America,Monterrey,4,2,H,2.04,3.48,3.89,2.25,3.48,3.95,2.06,3.27,3.52
MEX1,Liga MX,2019/2020,2019-07-21,03:00,Necaxa,Cruz Azul,0,0,D,3.7,3.36,2.14,3.7,3.36,2.25,3.4,3.17,2.14
MEX1,Liga MX,2019/2020,2019-07-21,03:00,U.A.N.L.- Tigres,Monarcas,4,2,H,1.4,4.77,8.47,1.53,4.8,8.5,1.5,4.17,5.93
MEX1,Liga MX,2019/2020,2019-07-21,18:00,Toluca,Queretaro,0,2,A,1.65,4.03,5.41,1.7,4.1,6.15,1.62,3.81,5.09
MEX1,Liga MX,2019/2020,2019-07-22,00:45,Santos Laguna,Guadalajara Chivas,3,0,H,2.24,3.39,3.41,2.28,3.52,3.6,2.19,3.2,3.26
MEX1,Liga MX,2019/2020,2019-07-27,01:00,Monarcas,Atlas,0,1,A,2.01,3.66,3.79,2.05,3.66,4.0,1.97,3.44,3.61
MEX1,Liga MX,2019/2020,2019-07-27,03:00,Veracruz,Pachuca,3,3,D,4.59,3.8,1.8,4.75,3.9,1.81,4.25,3.7,1.76
MEX1,Liga MX,2019/2020,2019-07-28,01:00,Club Leon,Club America,0,0,D,2.3,3.46,3.21,2.3,3.6,3.21,2.23,3.37,3.02
MEX1,Liga MX,2019/2020,2019-07-28,03:00,Cruz Azul,Toluca,1,1,D,1.58,4.24,5.83,1.67,4.24,5.83,1.62,3.84,5.1
MEX1,Liga MX,2019/2020,2019-07-28,03:06,Club Tijuana,Queretaro,1,1,D,1.82,3.66,4.7,1.86,3.66,5.05,1.79,3.45,4.43
MEX1,Liga MX,2019/2020,2019-07-28,18:00,U.N.A.M.- Pumas,Necaxa,2,0,H,2.09,3.42,3.79,2.25,3.5,3.79,2.12,3.27,3.36
MEX1,Liga MX,2019/2020,2019-07-28,23:00,Atl. San Luis,Monterrey,1,0,H,4.06,3.78,1.91,4.1,3.78,2.0,3.81,3.5,1.9
MEX1,Liga MX,2019/2020,2019-07-29,00:45,Santos Laguna,Juarez,3,0,H,1.69,3.96,5.17,1.73,4.0,5.17,1.66,3.77,4.74
MEX1,Liga MX,2019/2020,2019-07-29,01:00,Guadalajara Chivas,U.A.N.L.- Tigres,2,0,H,3.43,3.24,2.3,3.6,3.26,2.3,3.33,3.14,2.18
MEX1,Liga MX,2019/2020,2019-08-03,01:00,Puebla,Guadalajara Chivas,1,1,D,2.94,3.26,2.58,3.0,3.3,2.6,2.81,3.12,2.49
MEX1,Liga MX,2019/2020,2019-08-03,03:00,Atlas,Santos Laguna,1,2,A,2.95,3.31,2.54,3.2,3.4,2.54,2.93,3.2,2.36
