Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
MEX1,Liga MX,2018/2019,2018-07-21,01:00,Veracruz,U.N.A.M.- Pumas,0,2,A,2.89,3.25,2.64,2.9,3.28,2.7,2.76,3.1,2.57
MEX1,Liga MX,2018/2019,2018-07-21,03:00,Atlas,Queretaro,0,0,D,2.32,3.14,3.53,2.35,3.15,3.68,2.24,3.06,3.34
MEX1,Liga MX,2018/2019,2018-07-21,23:00,Cruz Azul,Puebla,3,0,H,1.72,3.79,5.34,1.74,3.96,5.37,1.7,3.6,4.89
MEX1,Liga MX,2018/2019,2018-07-22,01:00,Pachuca,Monterrey,0,1,A,3.06,3.49,2.38,3.16,3.49,2.43,2.96,3.25,2.34
MEX1,Liga MX,2018/2019,2018-07-22,03:00,Club Tijuana,Guadalajara Chivas,2,1,H,2.33,3.12,3.52,2.33,3.24,3.6,2.23,3.07,3.34
MEX1,Liga MX,2018/2019,2018-07-22,03:00,U.A.N.L.- Tigres,Club Leon,2,0,H,1.69,3.69,5.82,1.7,4.1,6.0,1.63,3.73,5.2
MEX1,Liga MX,2018/2019,2018-07-22,18:00,Toluca,Monarcas,2,0,H,1.55,4.43,6.2,1.6,4.43,6.2,1.54,4.1,5.66
MEX1,Liga MX,2018/2019,2018-07-23,00:00,Santos Laguna,Lobos BUAP,2,1,H,1.68,4.33,4.83,1.71,4.34,5.05,1.65,3.99,4.65
MEX1,Liga MX,2018/2019,2018-07-23,02:00,Necaxa,Club America,2,1,H,2.86,3.14,2.74,2.91,3.14,2.82,2.74,3.0,2.66
MEX1,Liga MX,2018/2019,2018-07-28,01:00,Monarcas,Santos Laguna,3,1,H,2.62,3.47,2.76,2.9,3.5,2.8,2.57,3.25,2.65
MEX1,Liga MX,2018/2019,2018-07-28,03:00,Puebla,Toluca,2,1,H,3.57,3.41,2.18,3.6,3.41,2.33,3.35,3.24,2.15
MEX1,Liga MX,2018/2019,2018-07-28,23:00,Queretaro,Pachuca,1,0,H,3.23,3.33,2.36,3.4,3.33,2.52,3.07,3.12,2.33
MEX1,Liga MX,2018/2019,2018-07-29,01:00,Club America,Atlas,3,0,H,1.63,3.86,6.26,1.66,4.18,6.26,1.6,3.75,5.51
MEX1,Liga MX,2018/2019,2018-07-29,03:06,Guadalajara Chivas,Cruz Azul,0,1,A,3.36,3.37,2.28,3.4,3.37,2.37,3.19,3.15,2.26
MEX1,Liga MX,2018/2019,2018-07-29,18:00,U.N.A.M.- Pumas,Necaxa,5,3,H,2.28,3.37,3.35,2.37,3.43,3.4,2.23,3.21,3.19
MEX1,Liga MX,2018/2019,2018-07-29,22:00,Lobos BUAP,Veracruz,2,0,H,1.76,4.0,4.67,1.84,4.04,4.75,1.74,3.7,4.39
MEX1,Liga MX,2018/2019,2018-07-30,00:00,U.A.N.L.- Tigres,Club Tijuana,1,0,H,1.65,3.79,6.19,1.67,3.84,6.32,1.63,3.59,5.58
MEX1,Liga MX,2018/2019,2018-07-30,02:00,Club Leon,Monterrey,0,2,A,3.15,3.45,2.35,3.15,3.52,2.41,2.98,3.33,2.29
MEX1,Liga MX,2018/2019,2018-08-04,01:00,Veracruz,Monarcas,2,2,D,3.13,3.48,2.35,3.14,3.48,2.48,2.98,3.26,2.33
MEX1,Liga MX,2018/2019,2018-08-04,03:00,Atlas,U.N.A.M.- Pumas,0,3,A,2.29,3.56,3.17,2.37,3.6,3.21,2.26,3.34,3.05
MEX1,Liga MX,2018/2019,2018-08-04,23:00,Necaxa,Lobos BUAP,1,0,H,1.83,3.81,4.51,1.84,3.82,4.75,1.79,3.59,4.28
