Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
MEX1,Liga MX,2015/2016,2015-07-25,01:30,Veracruz,Guadalajara Chivas,2,0,H,2.53,3.08,3.28,2.54,3.2,3.5,2.37,2.99,3.12
MEX1,Liga MX,2015/2016,2015-07-25,23:00,Cruz Azul,Monarcas,0,3,A,2.01,3.49,4.16,2.02,3.7,5.4,1.82,3.4,4.33
MEX1,Liga MX,2015/2016,2015-07-26,01:00,U.A.N.L.- Tigres,Toluca,0,1,A,2.46,3.31,3.21,2.47,3.31,3.6,2.27,3.09,3.21
MEX1,Liga MX,2015/2016,2015-07-26,02:06,Pachuca,Club Tijuana,2,1,H,1.85,3.9,4.41,2.1,3.9,4.55,1.84,3.58,3.96
MEX1,Liga MX,2015/2016,2015-07-26,02:30,Atlas,Queretaro,0,2,A,2.67,3.27,2.9,2.67,3.27,3.3,2.45,3.06,2.94
MEX1,Liga MX,2015/2016,2015-07-26,03:00,Dorados de Sinaloa,Chiapas,0,0,D,2.43,3.23,3.29,2.51,3.3,3.3,2.37,3.09,3.03
MEX1,Liga MX,2015/2016,2015-07-26,03:00,Santos Laguna,Club Leon,1,3,A,2.09,3.66,3.65,2.16,3.69,3.65,2.04,3.42,3.42
MEX1,Liga MX,2015/2016,2015-07-26,18:00,U.N.A.M.- Pumas,Monterrey,3,0,H,2.23,3.29,3.68,2.35,3.29,3.68,2.2,3.16,3.25
MEX1,Liga MX,2015/2016,2015-07-26,23:00,Puebla,Club America,4,2,H,2.61,3.35,2.86,3.2,3.35,2.94,2.67,3.1,2.65
MEX1,Liga MX,2015/2016,2015-08-01,01:30,Queretaro,Pachuca,1,2,A,2.49,3.42,3.03,2.52,3.44,3.2,2.34,3.21,2.93
MEX1,Liga MX,2015/2016,2015-08-01,03:30,Club Tijuana,Dorados de Sinaloa,1,2,A,1.79,3.78,4.92,1.86,3.78,4.92,1.77,3.52,4.38
MEX1,Liga MX,2015/2016,2015-08-01,23:00,Club America,Atlas,1,3,A,1.71,3.83,5.53,1.75,3.9,5.55,1.67,3.56,5.08
MEX1,Liga MX,2015/2016,2015-08-02,02:06,Club Leon,Veracruz,4,1,H,1.78,3.86,4.91,1.8,3.91,5.1,1.72,3.63,4.55
MEX1,Liga MX,2015/2016,2015-08-02,02:30,Monarcas,U.A.N.L.- Tigres,1,0,H,1.95,3.4,4.58,2.01,3.45,4.58,1.89,3.29,4.08
MEX1,Liga MX,2015/2016,2015-08-02,03:00,Chiapas,Santos Laguna,2,1,H,2.27,3.63,3.18,2.38,3.64,3.26,2.24,3.33,3.04
MEX1,Liga MX,2015/2016,2015-08-02,18:00,Toluca,U.N.A.M.- Pumas,2,1,H,2.25,3.32,3.59,2.29,3.35,3.7,2.11,3.21,3.41
MEX1,Liga MX,2015/2016,2015-08-02,23:00,Guadalajara Chivas,Cruz Azul,0,1,A,3.35,3.09,2.48,3.35,3.15,2.77,2.88,2.97,2.56
MEX1,Liga MX,2015/2016,2015-08-08,01:30,Veracruz,Chiapas,2,1,H,2.71,3.18,2.92,2.71,3.2,3.03,2.51,3.06,2.83
MEX1,Liga MX,2015/2016,2015-08-08,03:30,Santos Laguna,Club Tijuana,0,1,A,1.95,3.83,3.98,1.98,3.83,4.33,1.9,3.55,3.72
MEX1,Liga MX,2015/2016,2015-08-08,23:00,Cruz Azul,Club Leon,2,0,H,2.17,3.61,3.48,2.24,3.61,3.5,2.11,3.35,3.28
MEX1,Liga MX,2015/2016,2015-08-09,02:06,Pachuca,Club America,0,3,A,2.54,3.49,2.9,2.59,3.5,3.02,2.43,3.26,2.79
MEX1,Liga MX,2015/2016,2015-08-09,02:30,Atlas,Monterrey,0,3,A,2.51,3.28,3.05,2.57,3.4,3.18,2.42,3.12,2.9
MEX1,Liga MX,2015/2016,2015-08-09,03:00,Dorados de Sinaloa,Queretaro,1,1,D,2.63,3.25,2.97,2.67,3.35,3.04,2.47,3.14,2.82
MEX1,Liga MX,2015/2016,2015-08-09,18:00,Toluca,Monarcas,0,1,A,1.97,3.55,4.25,2.2,3.58,4.5,1.92,3.34,3.89
MEX1,Liga MX,2015/2016,2015-08-09,23:00,Puebla,U.N.A.M.- Pumas,3,2,H,2.4,3.35,3.18,2.47,3.45,3.18,2.32,3.18,2.99
MEX1,Liga MX,2015/2016,2015-08-10,01:00,U.A.N.L.- Tigres,Guadalajara Chivas,2,2,D,1.76,3.43,6.05,1.95,3.55,7.0,1.73,3.31,5.06
MEX1,Liga MX,2015/2016,2015-08-12,02:30,Club America,Dorados de Sinaloa,4,0,H,1.47,4.52,7.99,1.5,4.52,7.99,1.45,4.18,6.78
MEX1,Liga MX,2015/2016,2015-08-12,02:30,Queretaro,Santos Laguna,1,2,A,2.31,3.54,3.19,2.37,3.54,3.26,2.21,3.31,3.09
MEX1,Liga MX,2015/2016,2015-08-12,03:00,Monterrey,Pachuca,4,3,H,1.79,3.92,4.65,1.95,3.92,4.75,1.76,3.63,4.26
MEX1,Liga MX,2015/2016,2015-08-12,04:00,Club Tijuana,Veracruz,1,3,A,2.2,3.48,3.52,2.2,3.48,4.0,2.04,3.29,3.52
MEX1,Liga MX,2015/2016,2015-08-13,02:00,Puebla,Toluca,1,0,H,2.7,3.31,2.84,2.73,3.31,2.88,2.55,3.12,2.72
MEX1,Liga MX,2015/2016,2015-08-13,02:05,Club Leon,U.A.N.L.- Tigres,2,1,H,2.48,3.51,2.96,2.5,3.51,3.2,2.35,3.28,2.88
MEX1,Liga MX,2015/2016,2015-08-13,02:30,Guadalajara Chivas,Monarcas,2,0,H,2.8,3.09,2.86,2.86,3.25,2.9,2.63,3.03,2.73
MEX1,Liga MX,2015/2016,2015-08-13,03:00,Chiapas,Cruz Azul,2,1,H,3.02,3.3,2.56,3.1,3.3,2.7,2.9,3.12,2.43
MEX1,Liga MX,2015/2016,2015-08-13,03:00,U.N.A.M.- Pumas,Atlas,5,0,H,2.2,3.56,3.46,2.2,3.56,3.64,2.09,3.34,3.34
MEX1,Liga MX,2015/2016,2015-08-15,01:30,Veracruz,Queretaro,2,2,D,2.32,3.39,3.33,2.45,3.45,3.35,2.29,3.22,3.04
MEX1,Liga MX,2015/2016,2015-08-15,03:30,Santos Laguna,Club America,0,2,A,2.37,3.68,3.02,3.08,3.7,3.1,2.31,3.34,2.88
MEX1,Liga MX,2015/2016,2015-08-15,23:00,Cruz Azul,Club Tijuana,1,3,A,1.64,3.92,6.24,1.7,3.92,6.45,1.61,3.66,5.49
MEX1,Liga MX,2015/2016,2015-08-16,00:30,Monarcas,Club Leon,3,4,A,2.7,3.52,2.7,2.79,3.55,2.8,2.55,3.29,2.62
MEX1,Liga MX,2015/2016,2015-08-16,01:00,U.A.N.L.- Tigres,Chiapas,4,1,H,1.65,3.96,6.08,1.75,3.96,6.08,1.63,3.64,5.35
MEX1,Liga MX,2015/2016,2015-08-16,02:06,Pachuca,U.N.A.M.- Pumas,1,2,A,2.07,3.75,3.62,2.2,3.75,3.64,2.06,3.45,3.31
MEX1,Liga MX,2015/2016,2015-08-16,02:30,Atlas,Puebla,2,1,H,2.4,3.46,3.14,2.44,3.5,3.28,2.3,3.24,2.99
MEX1,Liga MX,2015/2016,2015-08-16,03:00,Dorados de Sinaloa,Monterrey,1,4,A,3.29,3.5,2.3,3.36,3.5,2.45,3.14,3.21,2.24
MEX1,Liga MX,2015/2016,2015-08-16,18:00,Toluca,Guadalajara Chivas,3,1,H,1.86,3.55,4.86,1.9,3.55,5.1,1.81,3.35,4.42
MEX1,Liga MX,2015/2016,2015-08-22,01:30,Queretaro,Cruz Azul,4,2,H,2.99,3.11,2.71,2.99,3.35,2.72,2.77,3.08,2.56
MEX1,Liga MX,2015/2016,2015-08-22,03:30,Club Tijuana,U.A.N.L.- Tigres,1,2,A,2.88,3.5,2.52,3.03,3.52,2.54,2.8,3.23,2.43
MEX1,Liga MX,2015/2016,2015-08-22,23:15,Club America,Veracruz,3,1,H,1.51,4.57,6.87,1.58,4.57,6.87,1.51,4.13,5.95
