Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ARG1,Superliga ,2013/2014,2013-08-02,22:00,Godoy Cruz,Argentinos Jrs,3,1,H,1.83,3.47,5.28,1.9,3.47,5.28,1.82,3.28,4.52
ARG1,Superliga ,2013/2014,2013-08-03,00:15,Arsenal Sarandi,Estudiantes L.P.,1,1,D,3.07,2.95,2.76,3.07,3.01,3.03,2.71,2.88,2.78
ARG1,Superliga ,2013/2014,2013-08-03,20:10,All Boys,Atl. Rafaela,1,1,D,2.1,3.19,4.19,2.2,3.25,4.25,2.07,3.11,3.65
ARG1,Superliga ,2013/2014,2013-08-03,22:10,Tigre,Velez Sarsfield,1,2,A,3.5,3.25,2.31,3.85,3.25,2.4,3.36,3.07,2.2
ARG1,Superliga ,2013/2014,2013-08-04,00:15,Colon Santa FE,Racing Club,1,1,D,3.2,3.22,2.48,3.36,3.25,2.86,2.94,3.01,2.48
ARG1,Superliga ,2013/2014,2013-08-04,19:30,San Lorenzo,Olimpo Bahia Blanca,2,1,H,1.59,3.87,7.28,1.67,3.87,7.5,1.57,3.64,5.99
ARG1,Superliga ,2013/2014,2013-08-04,20:00,Lanus,Belgrano,3,0,H,1.85,3.34,5.35,1.86,3.4,5.5,1.81,3.21,4.65
ARG1,Superliga ,2013/2014,2013-08-04,22:10,Gimnasia L.P.,River Plate,1,0,H,2.77,2.9,3.13,3.45,3.2,3.13,2.76,2.87,2.73
ARG1,Superliga ,2013/2014,2013-08-05,01:30,Rosario Central,Quilmes,2,0,H,1.86,3.4,5.15,2.17,3.4,5.6,1.82,3.22,4.59
ARG1,Superliga ,2013/2014,2013-08-07,19:00,Argentinos Jrs,Colon Santa FE,2,0,H,2.56,3.08,3.22,2.6,3.2,3.35,2.4,2.96,3.06
ARG1,Superliga ,2013/2014,2013-08-07,22:10,Belgrano,Boca Juniors,1,2,A,2.69,2.94,3.17,2.87,3.1,3.17,2.57,2.89,2.84
ARG1,Superliga ,2013/2014,2013-08-08,01:15,Estudiantes L.P.,All Boys,1,0,H,1.96,3.26,4.8,2.0,3.3,4.95,1.9,3.17,4.26
ARG1,Superliga ,2013/2014,2013-08-08,21:00,Atl. Rafaela,Lanus,2,1,H,3.89,3.33,2.13,4.09,3.33,2.25,3.56,3.13,2.09
ARG1,Superliga ,2013/2014,2013-08-08,21:00,Quilmes,Godoy Cruz,1,0,H,2.91,3.12,2.76,2.92,3.12,2.96,2.68,2.94,2.74
ARG1,Superliga ,2013/2014,2013-08-09,01:15,Velez Sarsfield,Arsenal Sarandi,0,0,D,1.83,3.42,5.39,1.84,3.58,6.0,1.74,3.36,4.85
ARG1,Superliga ,2013/2014,2013-08-09,21:00,Olimpo Bahia Blanca,Tigre,0,0,D,2.31,3.08,3.74,2.33,3.3,3.74,2.2,3.05,3.36
ARG1,Superliga ,2013/2014,2013-08-09,23:10,Racing Club,San Lorenzo,0,3,A,3.01,3.06,2.74,3.01,3.06,3.06,2.67,2.92,2.76
ARG1,Superliga ,2013/2014,2013-08-10,01:15,River Plate,Rosario Central,1,0,H,1.98,3.19,4.8,2.13,3.3,4.8,2.0,3.15,3.85
ARG1,Superliga ,2013/2014,2013-08-13,23:15,Boca Juniors,Newells Old Boys,2,3,A,2.18,3.1,4.09,2.22,3.3,4.09,2.09,3.11,3.62
ARG1,Superliga ,2013/2014,2013-08-16,22:00,Arsenal Sarandi,Olimpo Bahia Blanca,3,1,H,1.97,3.33,4.59,2.0,3.39,5.0,1.92,3.18,4.12
ARG1,Superliga ,2013/2014,2013-08-17,00:15,Colon Santa FE,Quilmes,1,0,H,2.33,3.02,3.78,2.4,3.2,3.8,2.18,3.02,3.46
ARG1,Superliga ,2013/2014,2013-08-17,22:10,Gimnasia L.P.,Rosario Central,3,1,H,2.49,2.95,3.51,2.49,3.1,3.7,2.34,2.91,3.25
ARG1,Superliga ,2013/2014,2013-08-18,00:15,San Lorenzo,Argentinos Jrs,0,3,A,1.61,3.84,6.84,1.62,3.9,7.0,1.56,3.66,6.15
ARG1,Superliga ,2013/2014,2013-08-18,20:00,Newells Old Boys,Belgrano,0,0,D,1.92,3.21,5.22,1.94,3.45,5.22,1.84,3.19,4.5
ARG1,Superliga ,2013/2014,2013-08-18,20:00,Tigre,Racing Club,3,1,H,3.01,3.08,2.72,3.01,3.12,2.86,2.72,2.99,2.66
ARG1,Superliga ,2013/2014,2013-08-18,22:10,Boca Juniors,Atl. Rafaela,2,1,H,1.71,3.7,5.84,1.73,3.76,7.2,1.67,3.51,5.24
ARG1,Superliga ,2013/2014,2013-08-19,01:15,Godoy Cruz,River Plate,0,0,D,2.45,3.06,3.45,2.62,3.1,3.45,2.4,2.98,3.07
ARG1,Superliga ,2013/2014,2013-08-19,22:00,All Boys,Velez Sarsfield,1,1,D,3.21,3.01,2.64,3.22,3.01,2.7,2.98,2.9,2.52
ARG1,Superliga ,2013/2014,2013-08-20,00:15,Lanus,Estudiantes L.P.,1,1,D,1.88,3.27,5.35,1.91,3.5,5.5,1.82,3.21,4.66
ARG1,Superliga ,2013/2014,2013-08-23,20:00,Belgrano,Gimnasia L.P.,1,2,A,2.63,2.89,3.34,2.63,3.1,3.35,2.38,2.92,3.17
ARG1,Superliga ,2013/2014,2013-08-23,22:00,Atl. Rafaela,Newells Old Boys,0,2,A,3.87,3.16,2.22,4.0,3.21,2.35,3.38,3.07,2.19
