Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ARG1,Superliga ,2016/2017,2016-08-26,23:00,Sarmiento Junin,Arsenal Sarandi,1,0,H,2.42,3.12,3.43,2.48,3.12,3.6,2.33,2.99,3.23
ARG1,Superliga ,2016/2017,2016-08-27,01:15,Godoy Cruz,Huracan,1,0,H,2.25,3.21,3.72,2.3,3.32,3.77,2.19,3.08,3.42
ARG1,Superliga ,2016/2017,2016-08-27,18:00,Gimnasia L.P.,Velez Sarsfield,2,0,H,1.97,3.26,4.72,2.07,3.3,4.72,1.96,3.16,4.06
ARG1,Superliga ,2016/2017,2016-08-27,20:00,Rosario Central,Defensa y Justicia,0,0,D,1.84,3.5,5.11,1.95,3.55,5.3,1.8,3.34,4.56
ARG1,Superliga ,2016/2017,2016-08-27,22:00,Racing Club,Talleres Cordoba,1,1,D,1.68,3.67,6.4,1.8,3.87,6.54,1.64,3.54,5.62
ARG1,Superliga ,2016/2017,2016-08-27,23:00,Atl. Tucuman,Atl. Rafaela,1,0,H,1.51,4.24,7.95,1.65,4.24,7.95,1.53,3.82,6.51
ARG1,Superliga ,2016/2017,2016-08-28,00:00,San Lorenzo,San Martin S.J.,2,2,D,1.53,4.23,7.32,1.7,4.23,7.93,1.53,3.83,6.45
ARG1,Superliga ,2016/2017,2016-08-28,18:00,Tigre,Estudiantes L.P.,0,3,A,2.78,3.0,3.01,2.82,3.1,3.08,2.6,2.91,2.89
ARG1,Superliga ,2016/2017,2016-08-28,18:10,Quilmes,Newells Old Boys,0,1,A,3.51,3.23,2.33,3.52,3.23,2.45,3.27,3.04,2.28
ARG1,Superliga ,2016/2017,2016-08-28,20:00,Belgrano,Independiente,0,1,A,3.51,3.05,2.43,3.57,3.05,2.6,3.3,2.89,2.36
ARG1,Superliga ,2016/2017,2016-08-28,20:15,Union de Santa Fe,Olimpo Bahia Blanca,1,0,H,2.28,3.2,3.65,2.28,3.32,4.0,2.14,3.1,3.54
ARG1,Superliga ,2016/2017,2016-08-28,22:00,River Plate,Banfield,4,1,H,1.67,3.82,6.14,1.68,3.82,6.5,1.63,3.55,5.69
ARG1,Superliga ,2016/2017,2016-08-29,00:00,Lanus,Boca Juniors,1,0,H,2.54,3.16,3.18,2.65,3.16,3.18,2.47,3.01,2.98
ARG1,Superliga ,2016/2017,2016-08-29,23:00,Aldosivi,Colon Santa FE,0,2,A,2.43,3.11,3.42,2.43,3.2,3.42,2.32,3.05,3.17
ARG1,Superliga ,2016/2017,2016-08-30,01:15,Temperley,Patronato,1,0,H,2.65,2.9,3.3,2.65,3.0,3.42,2.49,2.85,3.12
ARG1,Superliga ,2016/2017,2016-09-09,23:00,Patronato,Gimnasia L.P.,0,1,A,2.77,3.08,2.94,2.78,3.1,3.15,2.62,2.94,2.85
ARG1,Superliga ,2016/2017,2016-09-10,01:15,Huracan,Quilmes,1,1,D,1.78,3.61,5.42,1.8,3.77,5.42,1.75,3.52,4.67
ARG1,Superliga ,2016/2017,2016-09-10,18:00,Olimpo Bahia Blanca,Lanus,0,0,D,3.43,3.06,2.46,3.44,3.06,2.56,3.15,2.92,2.42
ARG1,Superliga ,2016/2017,2016-09-10,18:45,Banfield,Colon Santa FE,0,0,D,3.23,3.1,2.54,3.32,3.14,2.56,3.09,2.99,2.42
ARG1,Superliga ,2016/2017,2016-09-10,20:00,San Martin S.J.,Racing Club,0,2,A,2.93,3.18,2.7,2.98,3.18,2.74,2.81,3.04,2.58
ARG1,Superliga ,2016/2017,2016-09-10,21:00,Union de Santa Fe,Aldosivi,0,0,D,2.02,3.3,4.42,2.05,3.3,4.5,1.98,3.16,3.97
ARG1,Superliga ,2016/2017,2016-09-10,22:00,Defensa y Justicia,San Lorenzo,0,2,A,2.64,3.09,3.11,2.66,3.15,3.2,2.44,3.01,3.02
ARG1,Superliga ,2016/2017,2016-09-11,00:00,Independiente,Godoy Cruz,2,0,H,1.64,3.84,6.47,1.73,3.84,6.47,1.65,3.52,5.5
ARG1,Superliga ,2016/2017,2016-09-11,18:00,Newells Old Boys,Tigre,1,0,H,1.97,3.37,4.54,2.0,3.37,4.86,1.93,3.19,4.16
ARG1,Superliga ,2016/2017,2016-09-11,20:00,Velez Sarsfield,Rosario Central,2,0,H,3.67,3.12,2.32,3.67,3.18,2.38,3.33,3.02,2.27
ARG1,Superliga ,2016/2017,2016-09-11,20:15,Estudiantes L.P.,Sarmiento Junin,1,0,H,1.69,3.49,6.73,1.77,3.75,7.0,1.65,3.37,5.94
ARG1,Superliga ,2016/2017,2016-09-11,22:00,Boca Juniors,Belgrano,3,0,H,1.51,4.0,8.92,1.57,4.0,8.92,1.5,3.75,7.34
ARG1,Superliga ,2016/2017,2016-09-12,00:00,Talleres Cordoba,River Plate,0,1,A,3.94,3.36,2.11,4.06,3.36,2.17,3.67,3.17,2.06
ARG1,Superliga ,2016/2017,2016-09-12,23:00,Arsenal Sarandi,Atl. Tucuman,1,3,A,2.53,3.01,3.36,2.53,3.07,3.47,2.39,2.93,3.21
ARG1,Superliga ,2016/2017,2016-09-13,01:15,Atl. Rafaela,Temperley,1,0,H,2.41,3.09,3.49,2.48,3.09,3.54,2.33,2.95,3.28
ARG1,Superliga ,2016/2017,2016-09-17,01:15,Colon Santa FE,Talleres Cordoba,1,0,H,2.21,3.12,3.97,2.27,3.2,4.2,2.12,2.99,3.72
ARG1,Superliga ,2016/2017,2016-09-17,18:00,Lanus,Union de Santa Fe,0,1,A,1.76,3.63,5.49,1.76,3.76,6.34,1.64,3.48,5.63
ARG1,Superliga ,2016/2017,2016-09-17,20:00,San Lorenzo,Velez Sarsfield,2,1,H,1.76,3.6,5.61,1.82,3.62,5.75,1.73,3.37,4.95
ARG1,Superliga ,2016/2017,2016-09-17,20:15,Rosario Central,Patronato,2,1,H,1.61,3.78,7.06,1.64,3.78,7.13,1.59,3.51,6.28
ARG1,Superliga ,2016/2017,2016-09-17,21:00,Aldosivi,Banfield,1,3,A,2.35,3.26,3.36,2.45,3.3,3.37,2.34,3.11,3.07
