Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ARG1,Superliga ,2014,2014-08-08,22:00,Godoy Cruz,Banfield,3,0,H,2.74,3.2,2.88,2.84,3.2,2.93,2.63,2.99,2.75
ARG1,Superliga ,2014,2014-08-09,00:30,Rosario Central,Quilmes,3,1,H,1.94,3.22,5.03,1.96,3.4,5.03,1.87,3.22,4.37
ARG1,Superliga ,2014,2014-08-10,00:30,Defensa y Justicia,Racing Club,1,3,A,2.72,3.16,2.94,2.85,3.18,3.0,2.59,2.98,2.81
ARG1,Superliga ,2014,2014-08-10,19:15,Independiente,Atl. Rafaela,3,0,H,2.03,3.27,4.47,2.03,3.3,4.8,1.95,3.16,4.05
ARG1,Superliga ,2014,2014-08-10,22:15,Boca Juniors,Newells Old Boys,0,1,A,2.38,3.16,3.45,2.47,3.17,3.5,2.32,3.0,3.18
ARG1,Superliga ,2014,2014-08-11,01:30,Gimnasia L.P.,River Plate,1,1,D,2.76,2.81,3.26,2.8,3.0,3.26,2.58,2.83,2.98
ARG1,Superliga ,2014,2014-08-11,22:00,Arsenal Sarandi,Estudiantes L.P.,2,1,H,3.6,2.93,2.43,3.7,3.0,2.47,3.31,2.89,2.32
ARG1,Superliga ,2014,2014-08-12,00:30,Tigre,Velez Sarsfield,0,1,A,2.66,3.04,3.12,2.9,3.04,3.12,2.63,2.87,2.86
ARG1,Superliga ,2014,2014-08-13,22:00,Lanus,Belgrano,1,0,H,1.85,3.37,5.29,2.0,3.4,5.3,1.85,3.21,4.5
ARG1,Superliga ,2014,2014-08-16,00:30,Newells Old Boys,Gimnasia L.P.,1,1,D,1.93,3.36,4.77,2.0,3.36,4.77,1.9,3.19,4.22
ARG1,Superliga ,2014,2014-08-16,19:00,Olimpo Bahia Blanca,Tigre,2,1,H,2.4,2.92,3.77,2.4,3.0,3.85,2.26,2.91,3.44
ARG1,Superliga ,2014,2014-08-16,20:00,Banfield,Defensa y Justicia,2,3,A,2.11,3.35,3.93,2.16,3.45,4.7,1.97,3.26,3.84
ARG1,Superliga ,2014,2014-08-16,21:15,Velez Sarsfield,Arsenal Sarandi,2,1,H,1.87,3.39,5.11,1.9,3.5,5.4,1.79,3.29,4.68
ARG1,Superliga ,2014,2014-08-17,00:30,Estudiantes L.P.,Independiente,1,0,H,2.01,3.11,4.9,2.03,3.25,4.9,1.95,3.12,4.09
ARG1,Superliga ,2014,2014-08-17,19:15,Racing Club,San Lorenzo,2,0,H,2.36,3.02,3.71,2.36,3.15,3.8,2.22,2.95,3.47
ARG1,Superliga ,2014,2014-08-17,22:15,River Plate,Rosario Central,2,0,H,1.91,3.31,5.01,2.1,3.35,5.1,1.91,3.21,4.14
ARG1,Superliga ,2014,2014-08-18,01:30,Belgrano,Boca Juniors,0,1,A,2.89,2.93,2.95,2.9,3.03,3.0,2.65,2.91,2.8
ARG1,Superliga ,2014,2014-08-18,19:15,Quilmes,Godoy Cruz,2,2,D,2.22,3.11,3.97,2.3,3.11,3.97,2.19,2.99,3.5
ARG1,Superliga ,2014,2014-08-19,00:30,Atl. Rafaela,Lanus,2,1,H,2.74,3.04,3.03,3.1,3.1,3.03,2.65,2.97,2.76
ARG1,Superliga ,2014,2014-08-22,22:15,Arsenal Sarandi,Olimpo Bahia Blanca,1,0,H,2.37,3.05,3.62,2.38,3.13,3.75,2.24,2.97,3.38
ARG1,Superliga ,2014,2014-08-23,00:30,Tigre,Racing Club,4,0,H,3.43,2.97,2.51,3.43,3.0,2.8,2.91,2.85,2.6
ARG1,Superliga ,2014,2014-08-23,19:00,Gimnasia L.P.,Rosario Central,1,2,A,2.08,3.18,4.34,2.2,3.2,4.34,2.11,3.04,3.64
ARG1,Superliga ,2014,2014-08-23,21:15,Newells Old Boys,Belgrano,3,3,D,2.13,3.16,4.2,2.15,3.3,4.9,1.98,3.12,4.0
ARG1,Superliga ,2014,2014-08-24,00:30,Independiente,Velez Sarsfield,0,4,A,2.9,3.11,2.79,3.0,3.15,3.0,2.66,2.99,2.71
ARG1,Superliga ,2014,2014-08-24,18:15,San Lorenzo,Banfield,0,2,A,1.88,3.34,5.15,1.9,3.4,5.6,1.84,3.24,4.46
ARG1,Superliga ,2014,2014-08-24,19:15,Lanus,Estudiantes L.P.,2,1,H,2.58,2.96,3.33,2.58,3.1,3.5,2.36,2.94,3.18
ARG1,Superliga ,2014,2014-08-24,20:00,Defensa y Justicia,Quilmes,1,1,D,1.88,3.36,5.04,2.05,3.5,5.04,1.86,3.29,4.17
ARG1,Superliga ,2014,2014-08-24,22:15,Boca Juniors,Atl. Rafaela,0,3,A,1.57,4.06,7.0,1.65,4.06,7.5,1.56,3.72,6.01
ARG1,Superliga ,2014,2014-08-25,01:30,Godoy Cruz,River Plate,0,4,A,3.94,3.02,2.25,3.94,3.05,2.5,3.37,2.95,2.26
ARG1,Superliga ,2014,2014-08-26,20:30,Belgrano,Gimnasia L.P.,0,0,D,2.22,2.98,4.14,2.25,3.1,4.25,2.15,2.97,3.57
ARG1,Superliga ,2014,2014-08-26,23:15,Olimpo Bahia Blanca,Independiente,1,2,A,2.27,2.95,4.01,2.28,3.05,4.05,2.2,2.95,3.5
ARG1,Superliga ,2014,2014-08-27,01:30,Racing Club,Arsenal Sarandi,1,0,H,2.08,3.16,4.4,2.1,3.2,4.4,1.99,3.08,4.02
ARG1,Superliga ,2014,2014-08-27,21:00,Atl. Rafaela,Newells Old Boys,2,3,A,2.78,3.14,2.89,2.88,3.14,2.9,2.66,2.98,2.72
ARG1,Superliga ,2014,2014-08-27,21:00,Rosario Central,Godoy Cruz,0,1,A,1.76,3.56,5.66,1.8,3.56,5.7,1.73,3.33,4.98
ARG1,Superliga ,2014,2014-08-27,23:15,River Plate,Defensa y Justicia,3,0,H,1.52,3.97,8.58,1.57,3.97,8.58,1.52,3.73,6.61
ARG1,Superliga ,2014,2014-08-28,01:30,Estudiantes L.P.,Boca Juniors,3,1,H,2.02,3.09,4.84,2.1,3.11,4.84,2.02,3.0,4.02
ARG1,Superliga ,2014,2014-08-28,21:00,Banfield,Tigre,1,0,H,2.12,3.2,4.15,2.12,3.3,4.5,2.03,3.15,3.77
ARG1,Superliga ,2014,2014-08-28,23:15,Velez Sarsfield,Lanus,1,0,H,2.38,3.21,3.4,2.45,3.28,3.8,2.28,3.11,3.16
ARG1,Superliga ,2014,2014-08-29,01:30,Quilmes,San Lorenzo,0,3,A,3.89,2.98,2.31,3.89,3.1,2.38,3.47,2.91,2.25
ARG1,Superliga ,2014,2014-08-30,19:00,Gimnasia L.P.,Godoy Cruz,2,0,H,1.88,3.37,5.08,1.95,3.4,5.08,1.85,3.25,4.35
