Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
DNK1,Superliga,2019/2020,2019-07-12,18:00,Midtjylland,Esbjerg,1,0,H,1.54,4.24,5.75,1.63,4.45,6.0,1.56,4.2,5.53
DNK1,Superliga,2019/2020,2019-07-14,11:00,Sonderjyske,Randers FC,2,1,H,2.17,3.47,3.31,2.23,3.5,3.5,2.17,3.38,3.31
DNK1,Superliga,2019/2020,2019-07-14,13:00,Horsens,Nordsjaelland,0,3,A,2.75,3.43,2.53,2.84,3.54,2.65,2.72,3.38,2.53
DNK1,Superliga,2019/2020,2019-07-14,13:00,Lyngby,Aalborg,2,0,H,3.44,3.63,2.06,3.5,3.75,2.15,3.39,3.57,2.07
DNK1,Superliga,2019/2020,2019-07-14,15:00,Odense,FC Copenhagen,2,3,A,2.92,3.45,2.39,3.35,3.5,2.46,2.93,3.39,2.37
DNK1,Superliga,2019/2020,2019-07-14,17:00,Brondby,Silkeborg,3,0,H,1.35,5.28,7.44,1.43,5.5,7.5,1.38,5.13,7.02
DNK1,Superliga,2019/2020,2019-07-15,18:00,Hobro,Aarhus,1,1,D,3.99,3.87,1.84,4.25,3.87,1.96,3.96,3.66,1.87
DNK1,Superliga,2019/2020,2019-07-19,18:00,FC Copenhagen,Aarhus,2,1,H,1.4,5.03,7.66,1.43,5.3,8.6,1.39,4.99,7.25
DNK1,Superliga,2019/2020,2019-07-21,11:00,Silkeborg,Horsens,0,3,A,2.18,3.67,3.29,2.23,3.76,3.5,2.15,3.56,3.21
DNK1,Superliga,2019/2020,2019-07-21,13:00,Aalborg,Sonderjyske,1,1,D,2.65,3.55,2.66,2.72,3.55,2.66,2.61,3.45,2.59
DNK1,Superliga,2019/2020,2019-07-21,13:00,Esbjerg,Hobro,1,1,D,1.6,4.06,5.92,1.65,4.06,6.5,1.6,3.88,5.77
DNK1,Superliga,2019/2020,2019-07-21,15:00,Randers FC,Brondby,2,2,D,3.48,3.67,2.1,3.6,3.72,2.15,3.39,3.56,2.07
DNK1,Superliga,2019/2020,2019-07-21,17:00,Midtjylland,Nordsjaelland,2,1,H,1.62,4.23,5.45,1.69,4.55,5.45,1.6,4.27,4.99
DNK1,Superliga,2019/2020,2019-07-22,18:00,Odense,Lyngby,4,1,H,1.54,4.63,5.74,1.55,4.85,7.0,1.51,4.58,5.68
DNK1,Superliga,2019/2020,2019-07-26,18:00,Lyngby,Sonderjyske,0,3,A,3.29,3.83,2.13,3.4,3.85,2.27,3.21,3.68,2.1
DNK1,Superliga,2019/2020,2019-07-27,16:30,Horsens,FC Copenhagen,0,2,A,5.89,3.93,1.63,6.3,4.45,1.65,5.62,4.11,1.57
DNK1,Superliga,2019/2020,2019-07-28,11:00,Hobro,Randers FC,2,2,D,3.92,3.43,2.05,3.95,3.46,2.1,3.75,3.36,2.02
DNK1,Superliga,2019/2020,2019-07-28,13:00,Nordsjaelland,Esbjerg,2,0,H,2.05,3.62,3.69,2.09,3.8,3.75,2.01,3.62,3.52
DNK1,Superliga,2019/2020,2019-07-28,15:00,Aarhus,Midtjylland,0,1,A,3.4,3.66,2.14,3.6,3.74,2.23,3.32,3.55,2.11
DNK1,Superliga,2019/2020,2019-07-28,17:00,Brondby,Odense,3,2,H,2.27,3.74,3.06,2.37,3.8,3.25,2.26,3.62,2.94
