Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
DNK1,Superliga ,2013/2014,2013-07-19,17:30,Aarhus,Midtjylland,0,2,A,3.11,3.55,2.37,3.15,3.55,2.7,2.85,3.34,2.38
DNK1,Superliga ,2013/2014,2013-07-20,16:00,Viborg,Randers FC,2,2,D,3.06,3.45,2.44,3.25,3.55,2.44,3.05,3.29,2.28
DNK1,Superliga ,2013/2014,2013-07-21,13:00,Odense,Sonderjyske,1,1,D,2.72,3.55,2.66,2.77,3.62,3.48,2.56,3.4,2.59
DNK1,Superliga ,2013/2014,2013-07-21,16:15,Brondby,Vestsjaelland,1,1,D,1.7,3.83,5.65,1.75,3.85,5.65,1.7,3.63,4.91
DNK1,Superliga ,2013/2014,2013-07-21,18:00,Aalborg,FC Copenhagen,2,1,H,4.05,3.49,2.02,4.34,3.7,2.02,3.9,3.44,1.91
DNK1,Superliga ,2013/2014,2013-07-22,18:00,Esbjerg,Nordsjaelland,4,0,H,2.18,3.48,3.58,2.8,3.5,3.66,2.15,3.31,3.34
DNK1,Superliga ,2013/2014,2013-07-26,17:30,Nordsjaelland,Viborg,1,1,D,1.71,4.13,5.05,1.71,4.25,5.7,1.64,3.87,5.0
DNK1,Superliga ,2013/2014,2013-07-27,16:00,Vestsjaelland,Aarhus,0,2,A,3.46,3.42,2.25,3.46,3.45,2.4,3.16,3.25,2.25
DNK1,Superliga ,2013/2014,2013-07-28,13:00,Randers FC,Odense,1,1,D,1.99,3.56,4.09,2.18,3.6,4.09,2.04,3.39,3.55
DNK1,Superliga ,2013/2014,2013-07-28,16:00,Sonderjyske,Brondby,1,0,H,2.62,3.38,2.85,2.7,3.45,2.91,2.49,3.29,2.75
DNK1,Superliga ,2013/2014,2013-07-28,18:00,Midtjylland,FC Copenhagen,1,0,H,3.48,3.44,2.23,3.5,3.55,2.29,3.21,3.34,2.19
DNK1,Superliga ,2013/2014,2013-07-29,18:00,Esbjerg,Aalborg,1,2,A,2.0,3.49,4.18,2.02,3.6,4.59,1.93,3.42,3.89
DNK1,Superliga ,2013/2014,2013-08-02,17:30,Midtjylland,Sonderjyske,2,1,H,2.13,3.55,3.64,2.14,3.75,4.24,1.96,3.53,3.68
DNK1,Superliga ,2013/2014,2013-08-03,16:00,Aarhus,Nordsjaelland,2,1,H,2.43,3.38,3.15,2.65,3.55,3.15,2.46,3.29,2.8
DNK1,Superliga ,2013/2014,2013-08-04,13:00,Odense,Viborg,4,2,H,2.0,3.82,3.78,2.02,3.82,4.05,1.94,3.57,3.66
DNK1,Superliga ,2013/2014,2013-08-04,16:00,FC Copenhagen,Randers FC,1,3,A,1.56,4.26,6.67,1.57,4.5,7.1,1.52,4.13,6.03
DNK1,Superliga ,2013/2014,2013-08-04,18:00,Brondby,Esbjerg,0,2,A,2.58,3.32,2.97,2.65,3.45,2.97,2.49,3.28,2.76
DNK1,Superliga ,2013/2014,2013-08-05,18:00,Vestsjaelland,Aalborg,2,1,H,3.58,3.44,2.19,3.85,3.5,2.22,3.44,3.32,2.1
DNK1,Superliga ,2013/2014,2013-08-09,17:30,Viborg,Brondby,2,2,D,3.13,3.36,2.45,3.2,3.5,2.52,2.92,3.31,2.36
DNK1,Superliga ,2013/2014,2013-08-10,16:00,Esbjerg,Aarhus,5,1,H,2.12,3.49,3.77,2.15,3.57,3.85,2.06,3.4,3.48
DNK1,Superliga ,2013/2014,2013-08-11,14:00,Randers FC,Midtjylland,1,3,A,3.05,3.28,2.54,3.05,3.4,2.72,2.71,3.23,2.58
DNK1,Superliga ,2013/2014,2013-08-11,16:00,Aalborg,Odense,0,0,D,1.99,3.65,4.03,2.06,3.65,4.03,1.97,3.48,3.69
DNK1,Superliga ,2013/2014,2013-08-11,18:00,Nordsjaelland,FC Copenhagen,2,2,D,3.88,3.61,2.04,3.9,3.67,2.15,3.61,3.47,1.99
DNK1,Superliga ,2013/2014,2013-08-12,18:00,Sonderjyske,Vestsjaelland,0,0,D,1.69,3.86,5.63,1.88,3.86,5.66,1.7,3.63,4.98
DNK1,Superliga ,2013/2014,2013-08-16,17:30,Midtjylland,Brondby,5,2,H,2.04,3.59,3.89,2.04,3.85,4.25,1.96,3.45,3.72
DNK1,Superliga ,2013/2014,2013-08-17,16:00,Nordsjaelland,Aalborg,2,1,H,2.27,3.39,3.39,2.27,3.55,3.7,2.15,3.3,3.35
DNK1,Superliga ,2013/2014,2013-08-18,13:00,Vestsjaelland,Odense,1,1,D,3.0,3.55,2.44,3.09,3.55,2.6,2.87,3.34,2.38
DNK1,Superliga ,2013/2014,2013-08-18,16:00,Sonderjyske,Viborg,0,3,A,1.81,3.95,4.55,1.9,3.95,4.57,1.82,3.62,4.19
DNK1,Superliga ,2013/2014,2013-08-18,18:00,FC Copenhagen,Aarhus,1,1,D,1.53,4.34,7.18,1.55,4.55,7.2,1.5,4.12,6.35
DNK1,Superliga ,2013/2014,2013-08-19,18:00,Randers FC,Esbjerg,3,2,H,2.96,3.28,2.62,2.96,3.5,2.65,2.75,3.3,2.47
DNK1,Superliga ,2013/2014,2013-08-23,17:30,Aarhus,Sonderjyske,3,1,H,2.27,3.51,3.35,2.29,3.65,3.4,2.2,3.36,3.18
DNK1,Superliga ,2013/2014,2013-08-25,12:00,Odense,Nordsjaelland,1,0,H,1.94,3.71,4.16,2.15,3.8,4.3,1.92,3.56,3.78
DNK1,Superliga ,2013/2014,2013-08-25,14:00,Viborg,Esbjerg,3,1,H,3.93,3.48,2.06,3.93,3.55,2.2,3.47,3.34,2.08
DNK1,Superliga ,2013/2014,2013-08-25,16:00,FC Copenhagen,Vestsjaelland,1,1,D,1.36,5.29,10.0,1.36,5.4,12.5,1.31,5.01,9.61
