Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
DNK1,Superliga ,2014/2015,2014-07-18,17:30,Nordsjaelland,Vestsjaelland,3,2,H,1.99,3.56,4.13,1.99,3.65,4.6,1.88,3.4,4.16
DNK1,Superliga ,2014/2015,2014-07-19,16:00,Sonderjyske,Aalborg,0,0,D,3.3,3.51,2.29,3.5,3.51,2.31,3.23,3.33,2.19
DNK1,Superliga ,2014/2015,2014-07-20,13:00,Odense,Hobro,1,2,A,1.7,4.0,5.36,1.7,4.2,5.85,1.63,3.8,5.25
DNK1,Superliga ,2014/2015,2014-07-20,16:00,Silkeborg,FC Copenhagen,0,0,D,4.76,3.84,1.81,5.25,4.0,1.83,4.74,3.72,1.71
DNK1,Superliga ,2014/2015,2014-07-20,18:00,Midtjylland,Brondby,3,1,H,2.48,3.42,3.03,2.55,3.45,3.05,2.42,3.3,2.84
DNK1,Superliga ,2014/2015,2014-07-21,18:00,Esbjerg,Randers FC,0,1,A,2.33,3.31,3.41,3.05,3.35,3.41,2.33,3.21,3.1
DNK1,Superliga ,2014/2015,2014-07-25,17:30,Vestsjaelland,Odense,3,1,H,2.94,3.37,2.57,2.94,3.37,2.75,2.68,3.24,2.58
DNK1,Superliga ,2014/2015,2014-07-26,16:00,Aalborg,Midtjylland,2,0,H,2.59,3.46,2.85,2.78,3.5,2.85,2.6,3.33,2.61
DNK1,Superliga ,2014/2015,2014-07-26,18:30,FC Copenhagen,Nordsjaelland,2,1,H,1.85,3.8,4.51,1.9,3.85,4.6,1.8,3.62,4.19
DNK1,Superliga ,2014/2015,2014-07-27,16:00,Randers FC,Hobro,2,1,H,1.88,3.65,4.57,1.9,3.65,4.6,1.84,3.46,4.22
DNK1,Superliga ,2014/2015,2014-07-27,18:00,Esbjerg,Sonderjyske,1,1,D,1.93,3.59,4.38,2.0,3.59,4.45,1.91,3.42,3.94
DNK1,Superliga ,2014/2015,2014-07-28,18:00,Brondby,Silkeborg,2,0,H,1.71,4.03,5.15,1.75,4.03,5.3,1.71,3.72,4.73
DNK1,Superliga ,2014/2015,2014-08-01,17:30,Silkeborg,Sonderjyske,0,2,A,2.55,3.48,2.89,2.6,3.49,3.0,2.45,3.31,2.79
DNK1,Superliga ,2014/2015,2014-08-02,14:00,Vestsjaelland,FC Copenhagen,2,2,D,4.23,3.58,1.96,4.3,3.65,1.97,3.96,3.43,1.91
DNK1,Superliga ,2014/2015,2014-08-02,16:00,Odense,Aalborg,1,1,D,3.2,3.54,2.32,3.3,3.55,2.45,3.02,3.35,2.28
DNK1,Superliga ,2014/2015,2014-08-03,16:00,Nordsjaelland,Esbjerg,3,2,H,2.49,3.36,3.02,2.55,3.36,3.06,2.43,3.24,2.88
DNK1,Superliga ,2014/2015,2014-08-03,18:00,Hobro,Brondby,2,0,H,4.16,3.86,1.9,4.65,3.86,1.93,4.07,3.56,1.85
DNK1,Superliga ,2014/2015,2014-08-04,18:00,Midtjylland,Randers FC,3,1,H,1.89,3.62,4.54,1.95,3.7,4.54,1.86,3.46,4.11
DNK1,Superliga ,2014/2015,2014-08-08,17:30,Randers FC,Vestsjaelland,1,0,H,2.06,3.47,3.94,2.2,3.55,3.95,2.05,3.35,3.58
DNK1,Superliga ,2014/2015,2014-08-09,16:00,Aalborg,Nordsjaelland,1,2,A,2.27,3.56,3.3,2.28,3.56,3.6,2.13,3.37,3.32
DNK1,Superliga ,2014/2015,2014-08-10,13:00,Sonderjyske,Midtjylland,1,3,A,3.55,3.53,2.18,3.7,3.55,2.19,3.37,3.39,2.1
DNK1,Superliga ,2014/2015,2014-08-10,16:00,FC Copenhagen,Hobro,0,3,A,1.34,5.36,11.0,1.4,5.5,11.0,1.33,4.96,9.13
DNK1,Superliga ,2014/2015,2014-08-10,18:00,Brondby,Odense,1,1,D,1.99,3.63,4.04,2.06,3.63,4.04,2.0,3.42,3.66
DNK1,Superliga ,2014/2015,2014-08-11,18:00,Esbjerg,Silkeborg,0,0,D,1.72,3.91,5.27,1.75,4.0,5.41,1.7,3.67,4.8
DNK1,Superliga ,2014/2015,2014-08-15,18:30,FC Copenhagen,Midtjylland,1,2,A,2.46,3.55,2.95,2.46,3.6,3.5,2.27,3.35,3.09
DNK1,Superliga ,2014/2015,2014-08-16,17:00,Aalborg,Esbjerg,1,1,D,2.66,3.35,2.86,2.73,3.4,2.9,2.56,3.25,2.72
DNK1,Superliga ,2014/2015,2014-08-17,13:00,Vestsjaelland,Silkeborg,2,0,H,2.24,3.51,3.41,2.29,3.55,3.6,2.19,3.28,3.28
DNK1,Superliga ,2014/2015,2014-08-17,16:00,Brondby,Sonderjyske,2,0,H,1.65,4.02,5.98,1.85,4.02,6.1,1.63,3.75,5.34
DNK1,Superliga ,2014/2015,2014-08-17,18:00,Randers FC,Odense,0,2,A,2.09,3.59,3.73,2.2,3.6,3.85,2.07,3.41,3.45
DNK1,Superliga ,2014/2015,2014-08-18,18:00,Hobro,Nordsjaelland,0,0,D,3.48,3.58,2.18,3.5,3.6,2.21,3.22,3.38,2.15
DNK1,Superliga ,2014/2015,2014-08-30,16:00,Sonderjyske,Randers FC,1,1,D,3.04,3.32,2.54,3.04,3.4,2.62,2.79,3.24,2.49
DNK1,Superliga ,2014/2015,2014-08-31,12:00,Silkeborg,Aalborg,2,2,D,3.89,3.58,2.05,3.89,3.65,2.05,3.57,3.43,2.0
DNK1,Superliga ,2014/2015,2014-08-31,14:00,Midtjylland,Esbjerg,2,0,H,2.41,3.55,3.04,2.41,3.55,3.35,2.26,3.36,3.06
DNK1,Superliga ,2014/2015,2014-08-31,16:00,Nordsjaelland,Brondby,0,3,A,2.55,3.46,2.9,2.55,3.46,3.05,2.46,3.3,2.77
DNK1,Superliga ,2014/2015,2014-08-31,18:00,Odense,FC Copenhagen,0,1,A,3.97,3.77,1.97,3.97,3.77,2.1,3.61,3.51,1.97
DNK1,Superliga ,2014/2015,2014-09-01,18:00,Hobro,Vestsjaelland,3,1,H,3.09,3.4,2.46,3.09,3.4,2.63,2.83,3.23,2.46
DNK1,Superliga ,2014/2015,2014-09-12,17:30,Midtjylland,Odense,3,2,H,1.6,4.4,5.83,1.7,4.4,5.9,1.6,3.97,5.24
DNK1,Superliga ,2014/2015,2014-09-13,19:35,Aalborg,FC Copenhagen,1,0,H,3.05,3.46,2.45,3.19,3.46,2.55,2.91,3.3,2.37
DNK1,Superliga ,2014/2015,2014-09-14,13:00,Silkeborg,Nordsjaelland,1,2,A,3.28,3.51,2.29,3.45,3.51,2.3,3.21,3.33,2.2
DNK1,Superliga ,2014/2015,2014-09-14,16:00,Brondby,Randers FC,0,2,A,2.03,3.52,4.07,2.05,3.6,4.7,1.92,3.39,3.99
DNK1,Superliga ,2014/2015,2014-09-14,18:00,Esbjerg,Vestsjaelland,3,0,H,1.76,3.79,5.17,1.85,3.8,5.3,1.77,3.54,4.54
DNK1,Superliga ,2014/2015,2014-09-15,18:00,Sonderjyske,Hobro,1,1,D,2.02,3.61,3.93,2.13,3.68,3.93,2.03,3.41,3.53
DNK1,Superliga ,2014/2015,2014-09-19,17:30,Randers FC,Silkeborg,1,0,H,1.81,3.72,4.95,1.85,3.9,5.1,1.77,3.55,4.52
DNK1,Superliga ,2014/2015,2014-09-20,16:00,Hobro,Esbjerg,1,1,D,4.13,3.62,1.97,4.25,3.66,2.0,3.86,3.45,1.93
DNK1,Superliga ,2014/2015,2014-09-21,13:00,Odense,Sonderjyske,1,1,D,2.35,3.51,3.18,2.38,3.52,3.35,2.23,3.35,3.12
DNK1,Superliga ,2014/2015,2014-09-21,15:30,FC Copenhagen,Brondby,1,0,H,2.11,3.46,3.86,2.13,3.6,4.0,2.02,3.37,3.63
DNK1,Superliga ,2014/2015,2014-09-21,18:00,Nordsjaelland,Midtjylland,2,1,H,2.55,3.7,2.76,2.9,3.71,2.8,2.57,3.38,2.61
DNK1,Superliga ,2014/2015,2014-09-22,18:00,Vestsjaelland,Aalborg,1,0,H,3.1,3.47,2.41,3.4,3.47,2.45,3.09,3.28,2.27
DNK1,Superliga ,2014/2015,2014-09-26,17:30,Aalborg,Randers FC,0,0,D,2.33,3.37,3.34,2.35,3.42,3.42,2.23,3.31,3.16
DNK1,Superliga ,2014/2015,2014-09-27,14:00,Sonderjyske,FC Copenhagen,1,1,D,5.02,3.66,1.81,5.2,3.8,1.95,4.31,3.5,1.82
DNK1,Superliga ,2014/2015,2014-09-27,16:00,Silkeborg,Hobro,2,2,D,2.17,3.5,3.59,2.5,3.5,3.65,2.22,3.33,3.19
DNK1,Superliga ,2014/2015,2014-09-28,13:00,Midtjylland,Vestsjaelland,1,0,H,1.57,4.28,6.48,1.6,4.4,6.84,1.53,4.01,6.04
DNK1,Superliga ,2014/2015,2014-09-28,18:00,Esbjerg,Brondby,2,2,D,2.45,3.37,3.13,2.46,3.45,3.15,2.35,3.26,2.98
DNK1,Superliga ,2014/2015,2014-09-29,18:00,Nordsjaelland,Odense,2,1,H,1.61,4.17,6.03,1.66,4.21,6.03,1.62,3.92,5.17
DNK1,Superliga ,2014/2015,2014-10-03,17:30,Hobro,Midtjylland,1,5,A,5.25,4.38,1.65,5.5,4.38,1.83,4.87,3.92,1.65
DNK1,Superliga ,2014/2015,2014-10-04,16:00,Odense,Silkeborg,2,0,H,2.23,3.5,3.45,2.26,3.54,3.45,2.17,3.38,3.21
DNK1,Superliga ,2014/2015,2014-10-05,12:00,Vestsjaelland,Sonderjyske,1,1,D,2.65,3.2,2.97,2.68,3.45,3.0,2.46,3.25,2.83
DNK1,Superliga ,2014/2015,2014-10-05,14:00,Randers FC,Nordsjaelland,0,0,D,2.36,3.48,3.2,2.5,3.48,3.25,2.33,3.28,2.99
DNK1,Superliga ,2014/2015,2014-10-05,16:00,FC Copenhagen,Esbjerg,2,1,H,2.04,3.6,3.89,2.04,3.65,4.4,1.91,3.48,3.91
DNK1,Superliga ,2014/2015,2014-10-05,18:00,Brondby,Aalborg,2,1,H,1.98,3.57,4.18,2.01,3.57,4.19,1.93,3.42,3.87
DNK1,Superliga ,2014/2015,2014-10-17,17:30,Aalborg,Hobro,1,1,D,1.63,3.99,6.29,1.65,4.2,6.8,1.57,3.88,5.8
DNK1,Superliga ,2014/2015,2014-10-18,16:00,Nordsjaelland,Sonderjyske,2,3,A,1.86,3.77,4.47,1.88,3.9,4.65,1.81,3.59,4.23
DNK1,Superliga ,2014/2015,2014-10-19,13:00,Midtjylland,Silkeborg,2,1,H,1.53,4.61,6.52,1.53,5.2,8.4,1.45,4.38,6.85
DNK1,Superliga ,2014/2015,2014-10-19,16:00,Brondby,Vestsjaelland,5,0,H,1.75,3.77,5.36,1.75,4.05,5.86,1.64,3.72,5.3
DNK1,Superliga ,2014/2015,2014-10-19,18:00,FC Copenhagen,Randers FC,1,0,H,1.91,3.52,4.63,1.93,3.7,5.15,1.82,3.43,4.43
DNK1,Superliga ,2014/2015,2014-10-20,18:00,Esbjerg,Odense,2,0,H,1.78,3.84,4.91,1.78,3.9,5.09,1.73,3.59,4.69
DNK1,Superliga ,2014/2015,2014-10-24,17:30,Silkeborg,Vestsjaelland,1,2,A,2.17,3.53,3.58,2.25,3.53,3.58,2.17,3.36,3.23
DNK1,Superliga ,2014/2015,2014-10-25,16:00,Sonderjyske,Midtjylland,1,1,D,4.08,3.7,1.96,4.2,3.7,2.0,3.82,3.49,1.92
DNK1,Superliga ,2014/2015,2014-10-26,13:00,Randers FC,Odense,3,0,H,1.85,3.52,5.01,1.87,3.7,5.01,1.8,3.44,4.53
DNK1,Superliga ,2014/2015,2014-10-26,16:00,Hobro,FC Copenhagen,0,2,A,6.92,4.24,1.55,7.2,4.24,1.62,6.31,3.91,1.53
DNK1,Superliga ,2014/2015,2014-10-26,18:00,Esbjerg,Brondby,0,0,D,2.62,3.46,2.78,2.66,3.5,3.0,2.47,3.27,2.8
DNK1,Superliga ,2014/2015,2014-10-27,18:00,Nordsjaelland,Aalborg,0,1,A,2.43,3.44,3.09,2.46,3.5,3.4,2.25,3.33,3.11
DNK1,Superliga ,2014/2015,2014-10-31,17:30,Midtjylland,Nordsjaelland,2,0,H,1.85,3.76,4.53,1.91,4.0,4.65,1.83,3.58,4.16
DNK1,Superliga ,2014/2015,2014-11-01,16:00,Vestsjaelland,Esbjerg,1,4,A,4.1,3.59,1.99,4.1,3.59,2.2,3.66,3.39,2.0
DNK1,Superliga ,2014/2015,2014-11-02,13:00,Odense,Hobro,3,1,H,2.09,3.55,3.77,2.2,3.6,3.89,2.06,3.4,3.47
DNK1,Superliga ,2014/2015,2014-11-02,16:00,FC Copenhagen,Sonderjyske,1,1,D,1.6,4.21,6.18,1.61,4.21,7.0,1.56,3.85,5.98
DNK1,Superliga ,2014/2015,2014-11-02,17:30,Brondby,Randers FC,1,0,H,2.2,3.4,3.63,2.2,3.55,3.9,2.06,3.3,3.58
DNK1,Superliga ,2014/2015,2014-11-03,18:00,Aalborg,Silkeborg,2,0,H,1.76,3.84,5.06,2.05,3.9,5.06,1.85,3.58,4.09
DNK1,Superliga ,2014/2015,2014-11-07,17:30,Silkeborg,Midtjylland,1,2,A,4.94,3.84,1.78,5.25,4.0,1.78,4.77,3.68,1.7
DNK1,Superliga ,2014/2015,2014-11-08,18:00,Randers FC,Esbjerg,3,2,H,2.58,3.23,3.05,2.65,3.35,3.05,2.49,3.19,2.84
DNK1,Superliga ,2014/2015,2014-11-09,12:00,Sonderjyske,Odense,2,1,H,2.2,3.56,3.45,2.38,3.56,3.48,2.18,3.32,3.24
DNK1,Superliga ,2014/2015,2014-11-09,14:00,Aalborg,Vestsjaelland,2,0,H,1.7,3.84,5.66,1.71,4.0,5.75,1.66,3.68,5.22
DNK1,Superliga ,2014/2015,2014-11-09,16:00,Hobro,Brondby,3,0,H,5.84,4.24,1.63,5.84,4.24,1.7,5.25,3.84,1.62
DNK1,Superliga ,2014/2015,2014-11-09,18:15,Nordsjaelland,FC Copenhagen,0,0,D,3.41,3.54,2.22,3.41,3.54,2.3,3.18,3.35,2.2
DNK1,Superliga ,2014/2015,2014-11-21,17:30,Vestsjaelland,Randers FC,0,1,A,4.1,3.65,1.97,4.5,3.65,2.05,3.94,3.44,1.91
DNK1,Superliga ,2014/2015,2014-11-22,16:00,Esbjerg,Hobro,4,2,H,1.5,4.41,7.57,1.55,4.42,7.57,1.5,4.04,6.52
DNK1,Superliga ,2014/2015,2014-11-22,18:30,FC Copenhagen,Silkeborg,1,0,H,1.52,4.55,6.73,1.53,4.75,8.0,1.44,4.39,6.89
DNK1,Superliga ,2014/2015,2014-11-23,13:00,Odense,Nordsjaelland,1,0,H,2.46,3.42,3.06,2.75,3.5,3.06,2.44,3.3,2.82
DNK1,Superliga ,2014/2015,2014-11-23,16:00,Brondby,Sonderjyske,1,0,H,1.73,3.72,5.64,1.8,3.8,5.64,1.73,3.56,4.81
DNK1,Superliga ,2014/2015,2014-11-23,18:00,Midtjylland,Aalborg,2,0,H,2.38,3.42,3.2,2.38,3.6,3.6,2.17,3.28,3.33
DNK1,Superliga ,2014/2015,2014-11-28,17:30,Sonderjyske,Esbjerg,0,0,D,3.28,3.4,2.35,3.3,3.43,2.4,3.06,3.28,2.29
DNK1,Superliga ,2014/2015,2014-11-29,16:00,Silkeborg,Odense,0,1,A,2.64,3.58,2.7,3.0,3.65,2.7,2.76,3.35,2.45
DNK1,Superliga ,2014/2015,2014-11-30,13:00,Hobro,Randers FC,0,1,A,4.64,3.69,1.85,4.75,3.69,1.87,4.33,3.47,1.82
DNK1,Superliga ,2014/2015,2014-11-30,16:00,Nordsjaelland,Brondby,2,0,H,2.65,3.34,2.87,2.8,3.45,2.87,2.59,3.25,2.67
DNK1,Superliga ,2014/2015,2014-11-30,18:00,Aalborg,FC Copenhagen,0,1,A,3.15,3.27,2.49,3.2,3.4,2.55,2.92,3.19,2.42
DNK1,Superliga ,2014/2015,2014-12-01,18:00,Midtjylland,Vestsjaelland,2,1,H,1.29,5.92,12.3,1.3,6.2,13.0,1.26,5.57,10.42
DNK1,Superliga ,2014/2015,2014-12-05,17:30,Randers FC,Sonderjyske,0,0,D,1.9,3.5,4.7,1.91,3.5,5.0,1.83,3.36,4.44
DNK1,Superliga ,2014/2015,2014-12-06,16:00,Odense,Aalborg,1,1,D,2.63,3.29,2.92,2.68,3.35,3.1,2.49,3.23,2.79
DNK1,Superliga ,2014/2015,2014-12-07,13:00,Vestsjaelland,Hobro,1,1,D,2.22,3.36,3.61,2.3,3.55,3.61,2.18,3.29,3.27
DNK1,Superliga ,2014/2015,2014-12-07,16:00,Brondby,Silkeborg,1,0,H,1.66,3.94,5.87,1.66,4.1,7.5,1.56,3.85,5.92
DNK1,Superliga ,2014/2015,2014-12-07,18:00,FC Copenhagen,Midtjylland,3,0,H,2.14,3.48,3.68,2.3,3.5,3.7,2.14,3.3,3.36
DNK1,Superliga ,2014/2015,2014-12-08,18:00,Esbjerg,Nordsjaelland,0,0,D,1.93,3.68,4.24,2.0,3.7,4.28,1.91,3.44,3.91
