Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Japan,J-League,2019,22/02/2019,10:30,C-Osaka,Kobe,1,0,H,2.86,3.54,2.51,2.93,3.54,2.6,2.77,3.33,2.43
Japan,J-League,2019,23/02/2019,05:00,Hiroshima,Shimizu,1,1,D,2.56,3.36,2.93,2.56,3.4,3.0,2.44,3.24,2.84
Japan,J-League,2019,23/02/2019,05:00,Kawasaki Frontale,FC Tokyo,0,0,D,1.94,3.41,4.42,1.98,3.5,4.6,1.88,3.36,4.16
Japan,J-League,2019,23/02/2019,05:00,Sagan Tosu,Nagoya,0,4,A,2.55,3.51,2.83,2.55,3.51,2.86,2.47,3.3,2.75
Japan,J-League,2019,23/02/2019,05:00,Vegalta Sendai,Urawa,0,0,D,3.81,3.61,2.03,3.81,3.65,2.05,3.6,3.46,1.98
Japan,J-League,2019,23/02/2019,06:00,G-Osaka,Yokohama M.,2,3,A,2.78,3.64,2.52,2.8,3.74,2.7,2.69,3.46,2.44
Japan,J-League,2019,23/02/2019,06:00,Iwata,Yamaga,1,1,D,2.42,3.22,3.26,2.45,3.22,3.33,2.33,3.05,3.18
Japan,J-League,2019,23/02/2019,06:00,Kashima,Oita,1,2,A,1.81,3.42,5.3,1.81,3.75,5.49,1.73,3.52,4.8
Japan,J-League,2019,23/02/2019,07:00,Shonan,Sapporo,2,0,H,2.75,3.57,2.58,2.8,3.57,2.62,2.68,3.34,2.51
Japan,J-League,2019,01/03/2019,10:00,Hiroshima,Iwata,0,0,D,2.06,3.45,3.91,2.06,3.45,3.95,1.98,3.33,3.76
Japan,J-League,2019,01/03/2019,10:00,Kawasaki Frontale,Kashima,1,1,D,1.8,3.85,4.56,1.85,3.86,4.7,1.77,3.65,4.29
Japan,J-League,2019,02/03/2019,04:00,Yokohama M.,Vegalta Sendai,2,1,H,1.79,4.3,4.12,1.91,4.32,4.5,1.78,3.92,3.97
Japan,J-League,2019,02/03/2019,05:00,Nagoya,C-Osaka,2,0,H,2.58,3.63,2.72,2.6,3.63,2.72,2.52,3.38,2.64
Japan,J-League,2019,02/03/2019,05:00,Shimizu,G-Osaka,2,4,A,2.21,3.76,3.19,2.3,3.76,3.4,2.17,3.48,3.1
