Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Norway,Eliteserien,2013,15/03/2013,18:00,Viking,Molde,2,1,H,2.58,3.28,2.99,2.75,3.45,2.99,2.56,3.22,2.68
Norway,Eliteserien,2013,16/03/2013,14:30,Aalesund,Haugesund,3,0,H,2.11,3.57,3.7,2.11,3.57,3.86,2.06,3.37,3.42
Norway,Eliteserien,2013,16/03/2013,17:00,Brann,Valerenga,3,1,H,2.08,3.58,3.77,2.25,3.6,3.8,2.08,3.4,3.35
Norway,Eliteserien,2013,17/03/2013,14:30,Lillestrom,Sarpsborg 08,2,2,D,2.04,3.63,3.87,2.06,3.75,4.33,1.89,3.52,3.85
Norway,Eliteserien,2013,17/03/2013,17:00,Sogndal,Tromso,2,2,D,2.85,3.32,2.68,2.85,3.4,2.75,2.67,3.18,2.6
Norway,Eliteserien,2013,17/03/2013,17:00,Start,Honefoss,3,2,H,1.73,4.01,5.05,1.85,4.01,5.09,1.73,3.68,4.52
Norway,Eliteserien,2013,17/03/2013,17:00,Stromsgodset,Sandnes,2,0,H,1.48,4.65,7.55,1.49,4.65,8.0,1.43,4.34,6.87
Norway,Eliteserien,2013,17/03/2013,18:00,Odd,Rosenborg,0,1,A,3.13,3.44,2.41,3.13,3.53,2.45,2.96,3.3,2.31
Norway,Eliteserien,2013,01/04/2013,14:30,Tromso,Odd,2,1,H,1.7,3.83,5.64,1.73,3.9,6.0,1.64,3.64,5.22
Norway,Eliteserien,2013,01/04/2013,17:00,Rosenborg,Brann,4,0,H,1.47,5.01,6.79,1.53,5.01,7.0,1.45,4.39,6.35
Norway,Eliteserien,2013,01/04/2013,17:00,Sandnes,Aalesund,0,1,A,2.31,3.49,3.24,2.4,3.49,3.3,2.29,3.31,2.97
Norway,Eliteserien,2013,01/04/2013,17:00,Sarpsborg 08,Viking,2,1,H,2.72,3.46,2.73,2.72,3.51,2.8,2.54,3.29,2.65
Norway,Eliteserien,2013,01/04/2013,18:00,Valerenga,Sogndal,1,0,H,1.77,3.89,4.93,1.77,3.95,6.4,1.65,3.68,5.09
Norway,Eliteserien,2013,02/04/2013,17:30,Honefoss,Stromsgodset,2,0,H,4.09,3.79,1.95,4.09,3.79,2.1,3.72,3.48,1.93
Norway,Eliteserien,2013,02/04/2013,17:30,Molde,Lillestrom,1,2,A,1.51,4.63,7.15,1.54,4.65,7.15,1.47,4.25,6.34
Norway,Eliteserien,2013,05/04/2013,18:00,Odd,Valerenga,2,0,H,2.08,3.57,3.75,2.15,3.65,3.75,2.05,3.41,3.4
Norway,Eliteserien,2013,06/04/2013,14:30,Start,Tromso,2,2,D,2.15,3.62,3.51,2.25,3.62,3.75,2.14,3.39,3.23
Norway,Eliteserien,2013,06/04/2013,17:00,Brann,Molde,1,0,H,2.63,3.72,2.65,2.7,3.72,2.72,2.54,3.38,2.6
Norway,Eliteserien,2013,07/04/2013,14:30,Stromsgodset,Sarpsborg 08,1,1,D,1.51,4.63,6.71,1.53,4.8,7.8,1.47,4.23,6.35
Norway,Eliteserien,2013,07/04/2013,17:00,Aalesund,Honefoss,4,3,H,1.59,4.25,6.25,1.6,4.25,6.7,1.53,3.99,5.99
Norway,Eliteserien,2013,07/04/2013,17:00,Lillestrom,Viking,0,1,A,2.45,3.43,3.06,2.45,3.45,3.14,2.29,3.32,2.98
Norway,Eliteserien,2013,07/04/2013,17:00,Sandnes,Haugesund,1,1,D,2.39,3.48,3.13,2.4,3.48,3.2,2.29,3.3,2.98
Norway,Eliteserien,2013,07/04/2013,18:00,Sogndal,Rosenborg,0,4,A,5.05,3.81,1.77,5.05,3.81,1.8,4.54,3.61,1.74
Norway,Eliteserien,2013,12/04/2013,18:00,Rosenborg,Start,1,1,D,1.35,5.55,9.69,1.35,5.6,10.35,1.3,5.08,9.21
Norway,Eliteserien,2013,13/04/2013,14:30,Molde,Sogndal,1,2,A,1.47,4.59,7.95,1.48,4.75,9.0,1.41,4.34,7.48
Norway,Eliteserien,2013,13/04/2013,17:00,Valerenga,Stromsgodset,0,3,A,3.09,3.51,2.39,3.1,3.57,2.63,2.8,3.3,2.41
Norway,Eliteserien,2013,14/04/2013,14:30,Sarpsborg 08,Aalesund,0,2,A,2.25,3.52,3.34,2.29,3.6,3.34,2.23,3.33,3.06
Norway,Eliteserien,2013,14/04/2013,17:00,Honefoss,Haugesund,0,1,A,2.54,3.42,2.93,2.62,3.42,2.95,2.43,3.27,2.79
Norway,Eliteserien,2013,14/04/2013,17:00,Tromso,Sandnes,0,1,A,1.61,4.07,6.4,1.64,4.09,6.53,1.56,3.85,5.77
Norway,Eliteserien,2013,14/04/2013,17:00,Viking,Odd,1,0,H,1.76,3.7,5.37,1.85,3.8,5.37,1.76,3.54,4.5
Norway,Eliteserien,2013,14/04/2013,18:00,Lillestrom,Brann,2,0,H,2.18,3.67,3.4,2.18,3.7,3.6,2.07,3.42,3.35
Norway,Eliteserien,2013,19/04/2013,18:00,Start,Valerenga,1,0,H,1.88,4.11,3.98,1.88,4.11,4.7,1.81,3.65,4.09
Norway,Eliteserien,2013,20/04/2013,14:30,Odd,Molde,1,1,D,2.31,3.6,3.17,2.5,3.6,3.17,2.38,3.34,2.83
Norway,Eliteserien,2013,20/04/2013,17:00,Brann,Viking,2,0,H,2.58,3.5,2.85,2.58,3.51,3.0,2.41,3.31,2.81
Norway,Eliteserien,2013,21/04/2013,14:30,Aalesund,Tromso,0,0,D,2.29,3.43,3.35,2.33,3.5,3.75,2.13,3.31,3.33
Norway,Eliteserien,2013,21/04/2013,17:00,Sandnes,Honefoss,1,1,D,1.83,3.8,4.65,1.85,3.8,4.8,1.78,3.55,4.34
Norway,Eliteserien,2013,21/04/2013,17:00,Sogndal,Sarpsborg 08,0,0,D,2.18,3.54,3.52,2.22,3.54,3.52,2.13,3.34,3.27
Norway,Eliteserien,2013,21/04/2013,17:00,Stromsgodset,Lillestrom,1,0,H,1.45,4.9,7.45,1.51,4.9,7.45,1.46,4.28,6.48
Norway,Eliteserien,2013,21/04/2013,18:00,Haugesund,Rosenborg,3,1,H,3.24,3.45,2.34,3.4,3.5,2.38,3.15,3.35,2.19
Norway,Eliteserien,2013,24/04/2013,17:30,Haugesund,Start,3,2,H,2.0,3.81,3.79,2.02,3.81,4.0,1.94,3.51,3.69
Norway,Eliteserien,2013,26/04/2013,18:00,Brann,Odd,2,0,H,1.86,3.96,4.24,1.91,4.0,4.4,1.82,3.64,4.03
Norway,Eliteserien,2013,27/04/2013,14:30,Lillestrom,Start,3,2,H,2.19,3.59,3.48,2.2,3.75,3.6,2.09,3.41,3.29
Norway,Eliteserien,2013,27/04/2013,17:00,Valerenga,Aalesund,2,1,H,2.52,3.48,2.92,2.52,3.48,3.1,2.4,3.27,2.85
Norway,Eliteserien,2013,28/04/2013,14:30,Viking,Sogndal,4,1,H,1.67,3.93,5.86,1.7,3.95,6.17,1.62,3.68,5.46
Norway,Eliteserien,2013,28/04/2013,17:00,Rosenborg,Sandnes,0,1,A,1.36,5.35,9.55,1.38,5.75,11.5,1.31,5.08,9.25
Norway,Eliteserien,2013,28/04/2013,17:00,Sarpsborg 08,Honefoss,1,1,D,1.81,3.89,4.67,1.86,3.89,4.75,1.78,3.57,4.34
Norway,Eliteserien,2013,28/04/2013,17:00,Tromso,Haugesund,2,1,H,1.81,3.97,4.55,1.82,3.97,4.8,1.77,3.6,4.38
Norway,Eliteserien,2013,28/04/2013,18:00,Molde,Stromsgodset,1,2,A,2.1,3.73,3.56,2.2,3.73,3.6,2.05,3.47,3.34
Norway,Eliteserien,2013,04/05/2013,14:30,Sandnes,Valerenga,1,2,A,2.1,3.45,3.52,2.19,3.6,3.75,2.06,3.38,3.4
Norway,Eliteserien,2013,04/05/2013,17:00,Aalesund,Rosenborg,2,2,D,3.02,3.54,2.44,3.2,3.54,2.5,2.87,3.33,2.35
Norway,Eliteserien,2013,05/05/2013,14:30,Odd,Lillestrom,2,1,H,1.99,3.8,3.85,2.1,3.8,3.85,2.0,3.48,3.46
Norway,Eliteserien,2013,05/05/2013,17:00,Haugesund,Sarpsborg 08,0,1,A,1.68,4.15,5.3,1.75,4.15,5.35,1.66,3.73,4.91
Norway,Eliteserien,2013,05/05/2013,17:00,Honefoss,Tromso,1,1,D,3.11,3.52,2.38,3.11,3.58,2.45,2.87,3.33,2.35
Norway,Eliteserien,2013,05/05/2013,17:00,Stromsgodset,Viking,3,1,H,1.81,3.67,4.95,1.81,3.9,5.8,1.66,3.67,5.02
Norway,Eliteserien,2013,05/05/2013,18:00,Sogndal,Brann,3,1,H,2.5,3.44,2.99,2.5,3.47,3.13,2.36,3.33,2.86
Norway,Eliteserien,2013,06/05/2013,18:00,Start,Molde,1,1,D,2.27,3.7,3.17,2.35,3.75,3.17,2.23,3.44,2.98
Norway,Eliteserien,2013,08/05/2013,18:00,Rosenborg,Tromso,2,1,H,1.7,3.99,5.37,1.77,4.0,5.5,1.64,3.75,5.12
Norway,Eliteserien,2013,08/05/2013,18:00,Valerenga,Honefoss,1,2,A,1.92,3.7,4.33,2.0,3.7,4.33,1.87,3.5,3.97
Norway,Eliteserien,2013,09/05/2013,14:30,Viking,Haugesund,0,0,D,1.98,3.53,4.21,1.98,3.65,4.75,1.81,3.49,4.29
Norway,Eliteserien,2013,09/05/2013,17:00,Lillestrom,Sogndal,2,2,D,1.86,3.65,4.66,1.88,3.66,4.7,1.81,3.5,4.26
Norway,Eliteserien,2013,09/05/2013,17:00,Molde,Aalesund,4,1,H,1.83,3.79,4.63,1.87,3.9,4.63,1.81,3.57,4.19
Norway,Eliteserien,2013,09/05/2013,17:00,Odd,Stromsgodset,1,1,D,3.27,3.63,2.25,3.36,3.63,2.4,3.02,3.39,2.24
Norway,Eliteserien,2013,09/05/2013,17:00,Sarpsborg 08,Sandnes,3,2,H,2.27,3.6,3.26,2.27,3.6,3.75,2.1,3.35,3.37
Norway,Eliteserien,2013,09/05/2013,18:00,Brann,Start,2,0,H,2.31,3.59,3.19,2.31,3.75,3.86,2.1,3.44,3.31
Norway,Eliteserien,2013,12/05/2013,14:30,Haugesund,Valerenga,1,0,H,1.74,4.11,4.83,1.82,4.11,4.83,1.75,3.66,4.38
Norway,Eliteserien,2013,12/05/2013,17:00,Sandnes,Molde,0,0,D,2.95,3.73,2.39,3.2,3.73,2.39,2.96,3.38,2.26
Norway,Eliteserien,2013,12/05/2013,17:00,Sogndal,Odd,2,0,H,2.52,3.27,3.09,2.52,3.45,3.3,2.28,3.21,3.08
Norway,Eliteserien,2013,12/05/2013,17:00,Stromsgodset,Brann,2,0,H,1.43,4.95,7.95,1.5,4.95,8.5,1.42,4.46,6.97
Norway,Eliteserien,2013,12/05/2013,17:00,Tromso,Sarpsborg 08,5,0,H,1.53,4.34,7.1,1.55,4.34,7.4,1.51,4.03,6.2
Norway,Eliteserien,2013,12/05/2013,18:00,Start,Viking,1,2,A,2.31,3.51,3.23,2.34,3.51,3.4,2.19,3.34,3.13
Norway,Eliteserien,2013,13/05/2013,17:30,Aalesund,Lillestrom,7,1,H,1.65,4.17,5.8,1.7,4.17,5.8,1.63,3.83,5.15
Norway,Eliteserien,2013,13/05/2013,18:00,Honefoss,Rosenborg,1,2,A,3.86,3.95,1.97,4.15,3.95,2.02,3.75,3.55,1.91
Norway,Eliteserien,2013,16/05/2013,17:00,Brann,Aalesund,2,0,H,2.14,3.5,3.63,2.2,3.65,3.63,2.1,3.39,3.33
Norway,Eliteserien,2013,16/05/2013,17:00,Lillestrom,Sandnes,2,2,D,2.22,3.42,3.54,2.25,3.5,3.54,2.15,3.36,3.25
Norway,Eliteserien,2013,16/05/2013,17:00,Molde,Haugesund,1,5,A,1.63,4.36,5.63,1.65,4.4,6.0,1.59,3.97,5.32
Norway,Eliteserien,2013,16/05/2013,17:00,Stromsgodset,Sogndal,3,1,H,1.36,5.35,9.5,1.37,5.4,11.0,1.32,4.94,8.99
Norway,Eliteserien,2013,16/05/2013,17:00,Valerenga,Tromso,2,0,H,2.59,3.51,2.82,2.63,3.51,2.92,2.51,3.29,2.7
Norway,Eliteserien,2013,16/05/2013,17:00,Viking,Honefoss,0,0,D,1.48,4.8,7.15,1.55,4.8,7.5,1.47,4.24,6.61
Norway,Eliteserien,2013,16/05/2013,18:00,Rosenborg,Sarpsborg 08,4,2,H,1.25,6.5,13.5,1.3,7.0,17.0,1.22,6.14,11.55
