Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
CHN1,Super League,2015,2015-03-07,07:35,Hangzhou Greentown,Guangzhou R&F,1,2,A,4.39,3.8,1.84,4.75,3.85,1.95,3.93,3.55,1.8
CHN1,Super League,2015,2015-03-07,07:35,Shanghai SIPG,Jiangsu Suning,2,1,H,1.6,4.12,6.01,1.62,4.12,6.5,1.57,3.7,5.38
CHN1,Super League,2015,2015-03-07,11:35,Beijing Renhe,Liaoning,0,1,A,1.91,3.41,4.6,2.0,3.5,4.8,1.82,3.26,4.2
CHN1,Super League,2015,2015-03-08,07:35,Chongqing Lifan,Beijing Guoan,0,3,A,5.56,3.66,1.72,6.2,3.95,1.76,4.83,3.53,1.67
CHN1,Super League,2015,2015-03-08,11:35,Shandong Luneng,Changchun Yatai,2,0,H,1.56,3.98,6.9,1.62,4.0,6.9,1.54,3.71,5.76
CHN1,Super League,2015,2015-03-08,11:45,Henan Jianye,Tianjin Teda,3,1,H,3.15,3.24,2.44,3.15,3.3,2.65,2.82,3.06,2.43
CHN1,Super League,2015,2015-03-08,11:45,Shanghai Shenhua,Shanghai Shenxin,6,2,H,1.55,3.95,7.35,1.6,4.1,7.35,1.54,3.66,5.94
CHN1,Super League,2015,2015-03-09,12:00,Guangzhou Evergrande,Shijiazhuang,2,1,H,,,,1.16,11.0,31.52,1.08,8.62,20.37
CHN1,Super League,2015,2015-03-13,06:35,Liaoning,Shandong Luneng,3,2,H,3.95,3.29,2.08,4.0,3.45,2.19,3.58,3.21,1.99
CHN1,Super League,2015,2015-03-13,11:35,Beijing Guoan,Henan Jianye,1,0,H,1.52,4.39,6.62,1.55,5.0,8.5,1.45,4.06,6.47
CHN1,Super League,2015,2015-03-13,11:35,Guangzhou R&F,Shanghai Shenhua,0,1,A,2.13,3.7,3.4,2.19,3.75,3.75,2.03,3.39,3.29
CHN1,Super League,2015,2015-03-14,07:35,Chongqing Lifan,Guangzhou Evergrande,1,2,A,6.48,4.7,1.5,15.0,6.4,1.5,8.38,4.9,1.32
CHN1,Super League,2015,2015-03-14,11:45,Jiangsu Suning,Beijing Renhe,2,0,H,1.91,3.47,4.47,2.01,3.47,4.47,1.89,3.24,3.96
CHN1,Super League,2015,2015-03-15,08:00,Shanghai Shenxin,Shanghai SIPG,0,2,A,5.65,4.19,1.61,7.5,4.55,1.61,5.74,4.1,1.49
CHN1,Super League,2015,2015-03-15,11:35,Tianjin Teda,Hangzhou Greentown,0,0,D,1.9,3.6,4.33,1.99,3.6,4.88,1.87,3.35,3.92
CHN1,Super League,2015,2015-03-21,11:35,Beijing Renhe,Shanghai Shenxin,2,1,H,1.91,3.34,4.72,1.93,3.6,5.75,1.81,3.28,4.28
CHN1,Super League,2015,2015-03-21,11:35,Shijiazhuang,Liaoning,1,1,D,2.69,3.18,2.87,2.69,3.4,2.94,2.49,3.07,2.72
CHN1,Super League,2015,2015-03-22,07:35,Hangzhou Greentown,Beijing Guoan,1,1,D,5.34,3.7,1.73,5.46,3.7,1.9,4.59,3.47,1.71
CHN1,Super League,2015,2015-03-22,07:35,Shanghai SIPG,Guangzhou R&F,2,1,H,1.75,3.91,4.77,1.82,3.91,4.8,1.72,3.61,4.25
CHN1,Super League,2015,2015-03-22,11:35,Shandong Luneng,Jiangsu Suning,5,1,H,1.87,3.58,4.49,1.94,3.75,4.5,1.82,3.43,4.0
CHN1,Super League,2015,2015-03-22,11:35,Shanghai Shenhua,Tianjin Teda,1,0,H,1.68,3.95,5.39,1.72,3.95,5.39,1.63,3.66,4.82
CHN1,Super League,2015,2015-03-22,11:45,Henan Jianye,Chongqing Lifan,3,3,D,2.31,3.38,3.27,2.38,3.38,4.25,2.18,3.18,3.15
CHN1,Super League,2015,2015-03-22,12:00,Guangzhou Evergrande,Changchun Yatai,1,1,D,1.23,6.72,14.28,1.25,7.4,15.4,1.2,5.99,11.59
CHN1,Super League,2015,2015-04-03,09:00,Shanghai Shenxin,Shandong Luneng,1,2,A,6.09,4.12,1.59,6.5,4.15,1.6,5.51,3.84,1.55
CHN1,Super League,2015,2015-04-03,12:30,Guangzhou R&F,Beijing Renhe,4,0,H,1.67,3.94,5.46,1.73,4.25,5.5,1.65,3.69,4.78
CHN1,Super League,2015,2015-04-03,12:35,Beijing Guoan,Shanghai Shenhua,2,0,H,1.97,3.45,4.19,2.0,3.45,4.75,1.89,3.26,3.95
