Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
CHN1,Super League,2016,2016-03-04,11:35,Guangzhou R&F,Hebei,1,2,A,2.4,3.41,3.07,2.8,3.57,3.1,2.42,3.32,2.68
CHN1,Super League,2016,2016-03-05,07:30,Henan Jianye,Shanghai SIPG,1,0,H,4.35,3.49,1.93,4.43,3.6,1.96,3.87,3.36,1.88
CHN1,Super League,2016,2016-03-05,11:35,Jiangsu Suning,Shandong Luneng,3,0,H,2.42,3.64,2.89,2.45,3.76,3.11,2.31,3.43,2.74
CHN1,Super League,2016,2016-03-05,11:35,Shanghai Shenhua,Yanbian,1,1,D,1.53,4.41,6.44,1.55,4.85,9.0,1.42,4.33,6.85
CHN1,Super League,2016,2016-03-06,07:30,Chongqing Lifan,Guangzhou Evergrande,2,1,H,9.78,4.86,1.37,9.78,4.9,1.41,7.69,4.51,1.36
CHN1,Super League,2016,2016-03-06,07:30,Shijiazhuang,Liaoning,0,1,A,2.06,3.29,4.05,2.07,3.4,4.2,2.0,3.16,3.67
CHN1,Super League,2016,2016-03-06,11:35,Hangzhou Greentown,Changchun Yatai,2,1,H,2.48,3.37,2.98,2.62,3.37,3.05,2.41,3.12,2.84
CHN1,Super League,2016,2016-03-11,11:35,Jiangsu Suning,Yanbian,2,1,H,1.34,5.46,9.65,1.36,5.46,11.7,1.32,4.89,8.08
CHN1,Super League,2016,2016-03-11,11:35,Shandong Luneng,Liaoning,3,2,H,1.33,5.41,10.26,1.36,5.5,10.26,1.32,4.84,8.34
CHN1,Super League,2016,2016-03-11,11:35,Shanghai SIPG,Shanghai Shenhua,1,1,D,1.68,4.11,5.15,1.75,4.11,5.5,1.64,3.83,4.64
CHN1,Super League,2016,2016-03-12,11:35,Guangzhou Evergrande,Changchun Yatai,3,0,H,1.17,7.83,19.29,1.21,8.03,19.29,1.17,6.49,13.31
CHN1,Super League,2016,2016-03-12,11:35,Tianjin Teda,Guangzhou R&F,0,1,A,2.08,3.5,3.71,2.08,3.5,4.2,1.93,3.35,3.66
CHN1,Super League,2016,2016-03-13,07:30,Chongqing Lifan,Henan Jianye,0,1,A,2.31,3.23,3.47,2.5,3.3,3.5,2.26,3.09,3.11
CHN1,Super League,2016,2016-03-13,07:30,Shijiazhuang,Hangzhou Greentown,1,0,H,2.08,3.25,4.06,2.19,3.35,4.06,2.05,3.16,3.51
CHN1,Super League,2016,2016-03-16,11:35,Tianjin Teda,Beijing Guoan,0,0,D,3.28,3.19,2.4,3.9,3.4,2.4,3.37,3.12,2.12
CHN1,Super League,2016,2016-04-01,12:35,Guangzhou Evergrande,Guangzhou R&F,2,0,H,1.38,5.17,8.55,1.38,5.36,10.0,1.32,4.92,7.79
CHN1,Super League,2016,2016-04-01,12:35,Hangzhou Greentown,Shandong Luneng,2,0,H,3.72,3.52,2.08,4.0,3.75,2.1,3.54,3.32,1.98
CHN1,Super League,2016,2016-04-02,08:00,Yanbian,Beijing Guoan,1,0,H,4.03,3.39,2.03,4.11,3.45,2.15,3.63,3.22,1.99
