Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
CHN1,Super League,2019,2019-03-01,10:00,Shandong Luneng,Beijing Renhe,1,0,H,1.4,4.5,8.12,1.44,5.5,9.8,1.37,4.62,7.59
CHN1,Super League,2019,2019-03-01,11:35,Guangzhou Evergrande,Tianjin Tianhai,3,0,H,1.27,5.8,9.8,1.33,6.0,10.0,1.28,5.57,8.6
CHN1,Super League,2019,2019-03-01,11:35,Shanghai Shenhua,Shanghai SIPG,0,4,A,3.15,3.36,2.33,3.2,3.8,2.38,2.97,3.37,2.24
CHN1,Super League,2019,2019-03-01,12:00,Wuhan Zall,Beijing Guoan,0,1,A,3.69,3.32,2.12,3.7,3.75,2.14,3.47,3.32,2.04
CHN1,Super League,2019,2019-03-02,07:30,Chongqing Lifan,Guangzhou R&F,2,2,D,2.69,3.51,2.59,2.9,3.51,2.66,2.66,3.35,2.46
CHN1,Super League,2019,2019-03-02,12:00,Shenzhen,Hebei,3,1,H,2.73,3.42,2.6,2.85,3.5,2.6,2.72,3.27,2.46
CHN1,Super League,2019,2019-03-03,07:30,Henan Jianye,Dalian Yifang F.C.,1,1,D,3.25,3.35,2.29,3.35,3.4,2.42,3.15,3.23,2.21
CHN1,Super League,2019,2019-03-03,11:35,Jiangsu Suning,Tianjin Teda,3,2,H,1.55,4.04,6.2,1.6,4.3,6.42,1.55,3.95,5.59
CHN1,Super League,2019,2019-03-08,11:35,Guangzhou Evergrande,Tianjin Teda,1,0,H,1.28,5.83,9.19,1.33,6.0,10.5,1.28,5.58,8.53
CHN1,Super League,2019,2019-03-09,07:30,Chongqing Lifan,Beijing Guoan,0,4,A,3.72,3.58,2.01,3.75,3.6,2.05,3.48,3.45,1.99
CHN1,Super League,2019,2019-03-09,07:30,Shandong Luneng,Henan Jianye,2,2,D,1.44,4.65,6.78,1.46,4.7,8.0,1.42,4.47,6.68
CHN1,Super League,2019,2019-03-09,11:35,Guangzhou R&F,Dalian Yifang F.C.,3,3,D,2.25,3.64,3.08,2.27,3.64,3.2,2.18,3.49,3.0
CHN1,Super League,2019,2019-03-09,11:35,Shanghai SIPG,Jiangsu Suning,3,2,H,1.66,4.17,4.75,1.73,4.25,5.0,1.67,3.87,4.52
CHN1,Super League,2019,2019-03-10,07:30,Wuhan Zall,Beijing Renhe,1,0,H,2.13,3.24,3.75,2.15,3.35,3.75,2.09,3.2,3.46
CHN1,Super League,2019,2019-03-10,09:30,Shenzhen,Tianjin Tianhai,2,1,H,2.43,3.47,2.91,2.55,3.57,3.0,2.39,3.3,2.79
CHN1,Super League,2019,2019-03-10,11:35,Shanghai Shenhua,Hebei,1,2,A,2.1,3.53,3.51,2.15,3.7,3.6,2.05,3.43,3.33
CHN1,Super League,2019,2019-03-29,11:35,Tianjin Teda,Guangzhou R&F,4,3,H,2.78,3.78,2.38,2.82,3.8,2.4,2.7,3.61,2.3
CHN1,Super League,2019,2019-03-30,07:30,Beijing Renhe,Beijing Guoan,0,1,A,5.92,3.99,1.58,6.08,4.4,1.62,5.57,4.05,1.53
CHN1,Super League,2019,2019-03-30,08:00,Dalian Yifang F.C.,Guangzhou Evergrande,0,1,A,3.53,3.55,2.08,4.26,4.0,2.12,3.4,3.63,1.96
CHN1,Super League,2019,2019-03-30,11:35,Hebei,Shanghai SIPG,1,2,A,3.94,3.73,1.9,4.2,3.9,1.93,3.77,3.66,1.85
CHN1,Super League,2019,2019-03-31,08:30,Tianjin Tianhai,Shandong Luneng,2,4,A,5.89,5.03,1.45,7.15,5.1,1.55,6.12,4.61,1.43
CHN1,Super League,2019,2019-03-31,10:30,Henan Jianye,Shanghai Shenhua,1,2,A,2.99,3.35,2.44,3.1,3.4,2.5,2.84,3.25,2.39
CHN1,Super League,2019,2019-03-31,12:35,Chongqing Lifan,Shenzhen,1,0,H,2.29,3.5,3.12,2.36,3.52,3.12,2.26,3.35,2.95
CHN1,Super League,2019,2019-03-31,12:35,Jiangsu Suning,Wuhan Zall,2,1,H,1.57,4.08,5.81,1.61,4.2,5.81,1.56,3.94,5.39
CHN1,Super League,2019,2019-04-05,12:35,Beijing Guoan,Jiangsu Suning,3,0,H,1.55,4.42,5.43,1.59,4.42,6.0,1.55,4.15,5.12
CHN1,Super League,2019,2019-04-05,12:35,Shanghai SIPG,Chongqing Lifan,2,3,A,1.12,8.98,17.09,1.13,10.5,28.0,1.1,8.73,19.68
CHN1,Super League,2019,2019-04-05,12:35,Shenzhen,Shandong Luneng,1,1,D,4.34,4.38,1.69,4.8,4.38,1.75,4.23,4.03,1.68
CHN1,Super League,2019,2019-04-06,08:30,Tianjin Tianhai,Hebei,0,0,D,3.71,3.8,1.95,3.8,3.8,2.05,3.55,3.56,1.94
CHN1,Super League,2019,2019-04-06,12:35,Guangzhou Evergrande,Guangzhou R&F,2,0,H,1.58,4.41,5.18,1.59,5.0,5.75,1.52,4.57,4.95
CHN1,Super League,2019,2019-04-07,08:30,Dalian Yifang F.C.,Tianjin Teda,1,2,A,1.66,4.31,4.59,1.7,4.31,4.75,1.65,4.0,4.44
CHN1,Super League,2019,2019-04-07,12:35,Shanghai Shenhua,Beijing Renhe,5,1,H,1.61,4.14,5.32,1.61,4.32,5.75,1.56,4.02,5.23
CHN1,Super League,2019,2019-04-12,12:35,Guangzhou R&F,Shanghai Shenhua,2,1,H,1.85,4.28,3.63,2.07,4.3,3.9,1.84,4.04,3.45
CHN1,Super League,2019,2019-04-13,08:30,Chongqing Lifan,Hebei,2,1,H,2.7,3.41,2.64,2.76,3.48,2.64,2.6,3.34,2.53
CHN1,Super League,2019,2019-04-13,12:35,Shenzhen,Jiangsu Suning,0,2,A,3.27,3.38,2.26,3.27,3.5,2.28,3.07,3.33,2.2
CHN1,Super League,2019,2019-04-13,12:35,Tianjin Teda,Tianjin Tianhai,1,1,D,1.71,4.17,4.42,1.9,4.3,5.0,1.71,3.86,4.22
CHN1,Super League,2019,2019-04-14,08:30,Beijing Renhe,Guangzhou Evergrande,2,1,H,7.58,5.1,1.37,9.0,5.6,1.37,7.9,5.05,1.33
CHN1,Super League,2019,2019-04-14,10:30,Shandong Luneng,Dalian Yifang F.C.,0,1,A,1.75,3.81,4.62,1.83,4.05,4.62,1.72,3.82,4.25
CHN1,Super League,2019,2019-04-14,12:35,Beijing Guoan,Henan Jianye,2,1,H,1.18,6.86,15.02,1.22,7.1,17.0,1.18,6.39,13.51
CHN1,Super League,2019,2019-04-14,12:35,Shanghai SIPG,Wuhan Zall,2,1,H,1.24,6.07,10.76,1.29,6.2,11.0,1.25,5.65,9.66
CHN1,Super League,2019,2019-04-19,12:35,Guangzhou Evergrande,Shandong Luneng,2,1,H,2.05,3.64,3.53,2.12,3.74,3.6,2.0,3.56,3.32
CHN1,Super League,2019,2019-04-19,12:35,Tianjin Tianhai,Shanghai SIPG,0,0,D,6.16,4.93,1.44,7.0,5.15,1.47,6.04,4.76,1.42
CHN1,Super League,2019,2019-04-20,08:30,Beijing Renhe,Shenzhen,2,2,D,2.33,3.15,3.38,2.41,3.22,3.4,2.28,3.09,3.15
CHN1,Super League,2019,2019-04-20,12:35,Hebei,Beijing Guoan,0,1,A,4.43,3.5,1.86,5.0,4.0,1.87,4.16,3.59,1.78
CHN1,Super League,2019,2019-04-20,12:35,Henan Jianye,Tianjin Teda,2,3,A,2.52,3.25,2.96,2.6,3.4,3.0,2.45,3.17,2.8
CHN1,Super League,2019,2019-04-21,08:30,Dalian Yifang F.C.,Chongqing Lifan,1,1,D,1.69,4.03,4.72,1.73,4.1,5.0,1.68,3.87,4.42
CHN1,Super League,2019,2019-04-21,10:30,Jiangsu Suning,Guangzhou R&F,5,1,H,1.59,4.32,5.18,1.67,4.5,5.3,1.61,4.15,4.56
CHN1,Super League,2019,2019-04-21,12:35,Wuhan Zall,Shanghai Shenhua,1,1,D,2.89,3.34,2.52,3.0,3.5,2.52,2.78,3.33,2.38
CHN1,Super League,2019,2019-04-26,12:35,Guangzhou R&F,Shenzhen,3,1,H,1.75,3.99,4.39,1.8,4.03,4.4,1.74,3.88,4.04
CHN1,Super League,2019,2019-04-27,08:30,Hebei,Beijing Renhe,1,1,D,1.62,3.85,5.69,1.69,4.0,5.7,1.63,3.7,5.12
