Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Ireland,Premier Division ,2017,24/02/2017,19:45,Bohemians,Derry City,1,4,A,4.19,3.25,2.09,4.19,3.3,2.2,3.69,3.12,2.08
Ireland,Premier Division ,2017,24/02/2017,19:45,Galway,Drogheda,0,1,A,2.11,3.37,3.94,2.2,3.38,3.94,2.09,3.19,3.57
Ireland,Premier Division ,2017,24/02/2017,19:45,Limerick,Sligo Rovers,5,1,H,2.02,3.51,4.08,2.02,3.58,4.26,1.95,3.31,3.89
Ireland,Premier Division ,2017,24/02/2017,19:45,St. Patricks,Bray,1,2,A,2.44,3.25,3.26,2.47,3.34,3.31,2.35,3.1,3.08
Ireland,Premier Division ,2017,24/02/2017,20:00,Dundalk,Shamrock Rovers,2,1,H,2.02,3.34,4.34,2.02,3.55,4.42,1.93,3.26,4.03
Ireland,Premier Division ,2017,24/02/2017,20:00,Finn Harps,Cork City,0,1,A,10.48,4.6,1.4,11.0,4.65,1.43,8.85,4.26,1.38
Ireland,Premier Division ,2017,03/03/2017,19:30,Shamrock Rovers,Bohemians,2,1,H,1.54,4.01,7.85,1.55,4.2,7.93,1.51,3.82,6.64
Ireland,Premier Division ,2017,03/03/2017,19:45,Bray,Finn Harps,5,3,H,1.5,4.03,9.06,1.55,4.05,9.06,1.48,3.82,7.33
Ireland,Premier Division ,2017,03/03/2017,19:45,Cork City,Galway,4,0,H,1.34,5.54,10.02,1.34,5.8,11.0,1.32,4.89,9.27
Ireland,Premier Division ,2017,03/03/2017,19:45,Drogheda,St. Patricks,2,0,H,3.64,3.29,2.24,3.66,3.3,2.3,3.36,3.14,2.18
Ireland,Premier Division ,2017,04/03/2017,19:45,Sligo Rovers,Dundalk,0,4,A,6.19,4.18,1.6,6.85,4.2,1.62,5.84,3.83,1.55
Ireland,Premier Division ,2017,10/03/2017,19:45,Bohemians,Bray,3,2,H,4.2,3.46,2.01,4.56,3.57,2.04,4.09,3.3,1.9
Ireland,Premier Division ,2017,10/03/2017,19:45,Dundalk,Limerick,1,0,H,1.31,6.21,10.1,1.57,6.4,10.5,1.31,5.44,8.12
Ireland,Premier Division ,2017,10/03/2017,19:45,Sligo Rovers,St. Patricks,1,1,D,2.82,3.21,2.78,2.94,3.21,2.88,2.7,3.06,2.65
Ireland,Premier Division ,2017,10/03/2017,20:00,Drogheda,Cork City,1,4,A,8.07,4.53,1.47,8.72,4.53,1.5,7.39,4.17,1.43
Ireland,Premier Division ,2017,10/03/2017,20:00,Finn Harps,Galway,1,1,D,2.97,3.27,2.61,3.0,3.37,2.73,2.82,3.11,2.52
Ireland,Premier Division ,2017,10/03/2017,20:00,Shamrock Rovers,Derry City,0,1,A,2.05,3.41,4.09,2.12,3.42,4.33,1.98,3.25,3.83
Ireland,Premier Division ,2017,13/03/2017,19:00,Galway,Shamrock Rovers,1,2,A,5.06,3.44,1.86,5.2,3.6,1.87,4.62,3.33,1.8
Ireland,Premier Division ,2017,13/03/2017,19:45,Bray,Drogheda,2,1,H,1.63,3.98,6.24,1.65,4.1,6.34,1.58,3.83,5.69
Ireland,Premier Division ,2017,13/03/2017,19:45,Cork City,Sligo Rovers,2,1,H,1.22,7.0,15.5,1.24,7.5,19.5,1.2,6.1,13.54
