Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Ireland,Premier Division,2020,14/02/2020,19:45,Cork City,Shelbourne,0,1,A,2.16,3.31,3.65,2.2,3.43,3.95,2.11,3.17,3.48
Ireland,Premier Division,2020,14/02/2020,19:45,Dundalk,Derry City,1,0,H,1.55,4.01,6.87,1.55,4.24,7.23,1.5,3.96,6.34
Ireland,Premier Division,2020,14/02/2020,19:45,St. Patricks,Waterford,0,1,A,2.0,3.17,4.49,2.02,3.91,5.52,1.86,3.27,4.34
Ireland,Premier Division,2020,14/02/2020,20:00,Finn Harps,Sligo Rovers,1,0,H,3.0,3.03,2.66,3.05,3.15,3.23,2.8,2.98,2.63
Ireland,Premier Division,2020,15/02/2020,14:00,Bohemians,Shamrock Rovers,0,1,A,3.77,3.11,2.21,3.9,3.42,2.21,3.62,3.0,2.13
Ireland,Premier Division,2020,21/02/2020,19:45,Derry City,Finn Harps,1,1,D,1.43,4.18,9.71,1.45,4.5,9.71,1.4,4.06,8.46
Ireland,Premier Division,2020,21/02/2020,19:45,Shelbourne,Dundalk,1,2,A,8.73,4.68,1.4,9.5,4.68,1.42,7.91,4.41,1.38
Ireland,Premier Division,2020,21/02/2020,19:45,Sligo Rovers,St. Patricks,0,2,A,3.79,3.22,2.15,3.85,3.3,2.17,3.57,3.12,2.09
Ireland,Premier Division,2020,21/02/2020,19:45,Waterford,Bohemians,0,2,A,3.18,3.1,2.48,3.36,3.24,2.48,3.1,3.04,2.34
Ireland,Premier Division,2020,21/02/2020,20:00,Shamrock Rovers,Cork City,6,0,H,1.21,5.95,21.51,1.23,6.4,21.69,1.19,5.69,16.3
Ireland,Premier Division,2020,24/02/2020,19:00,Waterford,Shamrock Rovers,0,2,A,8.5,4.3,1.44,9.2,4.39,1.45,7.7,4.13,1.42
Ireland,Premier Division,2020,24/02/2020,19:45,Bohemians,Sligo Rovers,2,0,H,1.56,3.73,7.4,1.57,3.88,8.0,1.52,3.69,6.61
Ireland,Premier Division,2020,24/02/2020,19:45,Dundalk,Cork City,3,0,H,1.18,7.31,15.16,1.22,7.75,26.0,1.16,6.78,15.57
Ireland,Premier Division,2020,28/02/2020,19:45,Cork City,Finn Harps,1,0,H,2.38,2.98,3.52,2.45,3.0,3.52,2.38,2.86,3.29
Ireland,Premier Division,2020,28/02/2020,19:45,Derry City,Bohemians,2,0,H,2.24,3.33,3.42,2.38,3.33,3.42,2.27,3.12,3.18
Ireland,Premier Division,2020,28/02/2020,19:45,Shamrock Rovers,Dundalk,3,2,H,2.33,3.25,3.3,2.37,3.25,3.5,2.23,3.14,3.25
Ireland,Premier Division,2020,28/02/2020,19:45,Shelbourne,St. Patricks,1,0,H,3.52,3.18,2.27,3.65,3.18,2.3,3.4,3.03,2.22
Ireland,Premier Division,2020,06/03/2020,19:45,St. Patricks,Cork City,1,0,H,1.57,3.88,6.81,1.59,4.35,6.81,1.53,3.82,6.28
Ireland,Premier Division,2020,06/03/2020,19:45,Waterford,Derry City,2,1,H,3.99,3.42,2.02,4.03,3.42,2.02,3.85,3.3,1.95
Ireland,Premier Division,2020,06/03/2020,20:00,Bohemians,Shelbourne,2,0,H,1.81,3.38,5.25,1.86,3.42,5.31,1.79,3.24,4.82
Ireland,Premier Division,2020,06/03/2020,20:00,Finn Harps,Dundalk,0,4,A,8.53,4.46,1.43,8.53,4.5,1.44,7.68,4.33,1.4
Ireland,Premier Division,2020,07/03/2020,20:00,Sligo Rovers,Shamrock Rovers,2,3,A,10.57,5.22,1.32,13.35,5.65,1.34,10.44,5.05,1.28
Ireland,Premier Division,2020,31/07/2020,17:45,Derry City,Sligo Rovers,0,2,A,1.68,3.88,5.32,1.72,3.9,5.5,1.64,3.72,5.15
Ireland,Premier Division,2020,31/07/2020,19:45,Dundalk,St. Patricks,1,1,D,1.59,3.89,6.41,1.61,4.03,6.57,1.58,3.74,5.84
Ireland,Premier Division,2020,01/08/2020,14:00,Shelbourne,Waterford,0,1,A,2.06,3.28,4.03,2.18,3.54,4.41,1.99,3.24,3.85
Ireland,Premier Division,2020,01/08/2020,17:00,Shamrock Rovers,Finn Harps,3,1,H,1.23,6.26,14.55,1.25,6.26,15.93,1.22,5.65,13.04
Ireland,Premier Division,2020,02/08/2020,17:00,Cork City,Bohemians,0,1,A,5.48,3.6,1.72,6.0,3.63,1.76,5.26,3.47,1.68
Ireland,Premier Division,2020,03/08/2020,19:45,St. Patricks,Derry City,0,2,A,1.88,3.31,4.91,1.89,3.38,5.15,1.83,3.19,4.65
Ireland,Premier Division,2020,04/08/2020,17:45,Finn Harps,Shelbourne,0,1,A,2.86,2.91,2.89,2.88,3.05,3.02,2.67,2.87,2.86
Ireland,Premier Division,2020,07/08/2020,17:45,Bohemians,Dundalk,2,1,H,4.3,3.24,2.01,4.33,3.44,2.06,4.01,3.22,1.95
Ireland,Premier Division,2020,07/08/2020,19:45,St. Patricks,Finn Harps,2,0,H,1.53,3.89,7.65,1.56,3.9,8.0,1.51,3.69,7.14
Ireland,Premier Division,2020,08/08/2020,14:00,Waterford,Cork City,0,0,D,1.99,3.28,4.35,2.05,3.42,4.48,1.94,3.2,4.07
Ireland,Premier Division,2020,08/08/2020,17:00,Sligo Rovers,Shelbourne,2,1,H,2.93,3.04,2.71,2.97,3.16,3.07,2.76,2.99,2.65
Ireland,Premier Division,2020,09/08/2020,17:00,Derry City,Shamrock Rovers,1,2,A,5.93,3.68,1.67,6.5,3.81,1.69,5.64,3.58,1.62
Ireland,Premier Division,2020,14/08/2020,17:45,Dundalk,Waterford,2,2,D,1.4,4.96,7.82,1.44,4.96,8.01,1.39,4.57,7.27
Ireland,Premier Division,2020,14/08/2020,19:45,Cork City,Sligo Rovers,3,0,H,3.54,3.0,2.36,3.66,3.28,2.41,3.42,3.02,2.22
Ireland,Premier Division,2020,15/08/2020,14:00,Finn Harps,Bohemians,0,1,A,5.18,3.22,1.87,5.33,3.35,1.9,4.79,3.16,1.83
Ireland,Premier Division,2020,15/08/2020,17:00,Shelbourne,Derry City,1,1,D,3.55,2.95,2.39,3.55,3.14,2.47,3.37,2.92,2.31
Ireland,Premier Division,2020,16/08/2020,17:00,St. Patricks,Shamrock Rovers,0,0,D,5.04,3.24,1.88,5.5,3.56,1.9,4.89,3.2,1.8
Ireland,Premier Division,2020,18/08/2020,17:45,Sligo Rovers,Waterford,2,1,H,2.61,3.23,2.84,2.72,3.23,2.89,2.62,3.1,2.7
Ireland,Premier Division,2020,21/08/2020,17:45,Derry City,Cork City,3,1,H,1.84,3.42,4.81,1.89,3.5,5.0,1.82,3.34,4.48
Ireland,Premier Division,2020,21/08/2020,19:45,Shamrock Rovers,Shelbourne,0,0,D,1.27,5.39,14.99,1.28,5.55,15.0,1.25,5.17,12.87
Ireland,Premier Division,2020,22/08/2020,14:00,Bohemians,St. Patricks,2,0,H,2.53,2.96,3.26,2.64,3.02,3.39,2.5,2.88,3.07
Ireland,Premier Division,2020,22/08/2020,17:00,Sligo Rovers,Dundalk,3,1,H,4.98,4.01,1.69,5.0,4.01,1.75,4.67,3.78,1.68
Ireland,Premier Division,2020,23/08/2020,14:00,Waterford,Finn Harps,2,3,A,2.07,3.25,4.03,2.1,3.4,4.15,2.01,3.12,3.9
