Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Ireland,Premier Division,2019,15/02/2019,19:45,Bohemians,Finn Harps,1,0,H,1.63,3.96,5.58,1.68,4.0,6.0,1.61,3.76,5.43
Ireland,Premier Division,2019,15/02/2019,19:45,Derry City,UC Dublin,3,0,H,1.61,4.12,5.5,1.68,4.12,5.75,1.6,3.85,5.25
Ireland,Premier Division,2019,15/02/2019,19:45,Dundalk,Sligo Rovers,1,1,D,1.2,7.0,12.68,1.22,7.2,19.0,1.18,6.6,13.37
Ireland,Premier Division,2019,15/02/2019,19:45,St. Patricks,Cork City,1,0,H,2.69,3.13,2.9,2.75,3.25,2.94,2.59,3.01,2.81
Ireland,Premier Division,2019,15/02/2019,19:45,Waterford,Shamrock Rovers,1,2,A,3.38,3.11,2.38,3.4,3.13,2.5,3.26,2.95,2.33
Ireland,Premier Division,2019,22/02/2019,19:45,Cork City,Waterford,0,2,A,1.61,3.99,6.08,1.66,3.99,6.44,1.58,3.75,5.73
Ireland,Premier Division,2019,22/02/2019,19:45,Sligo Rovers,St. Patricks,0,1,A,3.9,3.47,2.05,4.05,3.47,2.07,3.78,3.3,1.98
Ireland,Premier Division,2019,22/02/2019,19:45,UC Dublin,Bohemians,0,2,A,5.25,4.06,1.67,5.4,4.1,1.67,5.06,3.85,1.62
Ireland,Premier Division,2019,22/02/2019,20:00,Finn Harps,Dundalk,1,1,D,10.35,5.64,1.3,13.0,5.64,1.3,10.72,5.25,1.27
Ireland,Premier Division,2019,22/02/2019,20:00,Shamrock Rovers,Derry City,2,0,H,1.56,4.17,6.41,1.57,4.17,7.0,1.53,3.9,6.11
Ireland,Premier Division,2019,25/02/2019,19:45,Bohemians,Shamrock Rovers,1,0,H,3.7,3.23,2.22,3.8,3.23,2.22,3.59,3.08,2.14
Ireland,Premier Division,2019,25/02/2019,19:45,Derry City,Waterford,3,2,H,2.75,3.46,2.64,2.82,3.46,2.64,2.68,3.24,2.55
Ireland,Premier Division,2019,25/02/2019,19:45,Dundalk,UC Dublin,2,1,H,1.14,8.56,19.54,1.16,9.2,25.0,1.13,7.78,17.92
Ireland,Premier Division,2019,25/02/2019,19:45,Sligo Rovers,Cork City,1,2,A,4.37,3.28,2.0,4.37,3.4,2.05,4.0,3.19,1.96
Ireland,Premier Division,2019,25/02/2019,19:45,St. Patricks,Finn Harps,0,0,D,1.48,4.26,7.64,1.52,4.5,8.1,1.44,4.17,7.17
Ireland,Premier Division,2019,01/03/2019,19:45,Cork City,Derry City,0,0,D,1.7,3.82,5.39,1.72,3.82,5.5,1.65,3.64,5.1
Ireland,Premier Division,2019,01/03/2019,19:45,UC Dublin,St. Patricks,1,1,D,6.6,3.93,1.58,7.0,4.24,1.58,6.04,3.88,1.53
Ireland,Premier Division,2019,01/03/2019,19:45,Waterford,Bohemians,0,0,D,2.58,3.29,2.95,2.6,3.29,3.0,2.47,3.11,2.87
Ireland,Premier Division,2019,01/03/2019,20:00,Finn Harps,Sligo Rovers,1,2,A,2.76,3.12,2.87,2.76,3.12,2.9,2.62,2.98,2.8
Ireland,Premier Division,2019,01/03/2019,20:00,Shamrock Rovers,Dundalk,0,0,D,3.25,3.2,2.44,3.33,3.2,2.45,3.17,3.04,2.32
Ireland,Premier Division,2019,04/03/2019,20:00,Shamrock Rovers,Finn Harps,3,0,H,1.32,5.51,9.47,1.34,5.7,11.0,1.31,4.94,9.38
Ireland,Premier Division,2019,08/03/2019,19:45,Bohemians,Derry City,1,1,D,2.11,3.43,3.74,2.13,3.43,3.8,2.07,3.24,3.55
Ireland,Premier Division,2019,08/03/2019,19:45,Dundalk,Waterford,4,0,H,1.46,4.86,6.65,1.48,4.86,7.5,1.44,4.38,6.55
Ireland,Premier Division,2019,08/03/2019,19:45,St. Patricks,Shamrock Rovers,0,1,A,3.65,3.15,2.27,3.7,3.15,2.32,3.49,2.97,2.21
Ireland,Premier Division,2019,08/03/2019,20:00,Finn Harps,Cork City,3,4,A,7.27,3.62,1.6,7.27,3.8,1.6,6.37,3.55,1.57
