Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Tipico Bundesliga,2016/2017,29/04/2017,17:30,Wolfsberger AC,Mattersburg,2,2,D,2.73,3.28,2.82,2.73,3.4,3.0,2.59,3.14,2.76
Austria,Tipico Bundesliga,2016/2017,29/04/2017,17:30,Salzburg,Ried,1,1,D,1.23,6.78,15.38,1.24,7.1,17.0,1.21,6.22,13.3
Austria,Tipico Bundesliga,2016/2017,29/04/2017,17:30,St. Polten,Altach,3,3,D,2.96,3.3,2.6,2.96,3.3,2.74,2.8,3.16,2.54
Austria,Tipico Bundesliga,2016/2017,30/04/2017,15:30,Admira,Rapid Vienna,3,2,H,4.65,3.77,1.83,4.67,3.78,1.86,4.35,3.57,1.8
Austria,Tipico Bundesliga,2016/2017,06/05/2017,15:00,Mattersburg,Salzburg,2,1,H,6.21,4.48,1.56,7.0,4.48,1.59,5.93,4.09,1.53
Austria,Tipico Bundesliga,2016/2017,06/05/2017,17:30,Rapid Vienna,Wolfsberger AC,4,0,H,1.64,4.04,5.9,1.65,4.3,6.89,1.58,3.9,5.84
Austria,Tipico Bundesliga,2016/2017,06/05/2017,17:30,Ried,Admira,1,0,H,1.97,3.63,4.12,2.0,3.63,4.33,1.93,3.4,3.93
Austria,Tipico Bundesliga,2016/2017,06/05/2017,17:30,Sturm Graz,St. Polten,3,2,H,1.71,3.98,5.29,1.71,4.1,5.6,1.66,3.81,5.06
Austria,Tipico Bundesliga,2016/2017,07/05/2017,15:30,Altach,Austria Vienna,1,1,D,3.29,3.3,2.39,3.3,3.3,2.55,2.99,3.19,2.4
Austria,Tipico Bundesliga,2016/2017,13/05/2017,15:00,Salzburg,Rapid Vienna,1,0,H,1.48,4.51,7.91,1.65,4.51,7.91,1.47,4.19,6.84
Austria,Tipico Bundesliga,2016/2017,13/05/2017,17:30,Admira,Wolfsberger AC,3,2,H,2.14,3.39,3.8,2.5,3.39,3.8,2.18,3.22,3.36
Austria,Tipico Bundesliga,2016/2017,13/05/2017,17:30,Austria Vienna,Ried,3,0,H,1.7,4.06,5.19,1.75,4.06,5.25,1.68,3.81,4.84
Austria,Tipico Bundesliga,2016/2017,13/05/2017,17:30,St. Polten,Mattersburg,1,0,H,3.09,3.29,2.51,3.1,3.3,2.8,2.82,3.15,2.54
