Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
SWZ1,Super League,2019/2020,2019-07-19,19:00,Sion,Basel,1,4,A,5.29,4.38,1.61,5.75,4.45,1.63,5.2,4.19,1.57
SWZ1,Super League,2019/2020,2019-07-20,18:00,St. Gallen,Luzern,0,2,A,3.11,3.78,2.23,3.11,3.78,2.46,2.93,3.54,2.25
SWZ1,Super League,2019/2020,2019-07-20,18:00,Thun,Xamax,2,2,D,2.26,3.62,3.16,2.29,3.75,3.3,2.17,3.55,3.08
SWZ1,Super League,2019/2020,2019-07-21,15:00,Young Boys,Servette,1,1,D,1.41,5.35,6.84,1.45,5.6,7.85,1.39,5.14,6.49
SWZ1,Super League,2019/2020,2019-07-21,15:00,Zurich,Lugano,0,4,A,2.73,3.52,2.6,2.75,3.52,2.7,2.65,3.31,2.57
SWZ1,Super League,2019/2020,2019-07-27,18:00,Basel,St. Gallen,1,2,A,1.34,5.4,8.83,1.45,5.6,10.0,1.33,5.17,8.07
SWZ1,Super League,2019/2020,2019-07-27,18:00,Servette,Sion,0,0,D,1.72,4.2,4.6,2.0,4.2,5.0,1.74,3.9,4.25
SWZ1,Super League,2019/2020,2019-07-28,15:00,Lugano,Thun,0,0,D,1.87,3.62,4.49,1.94,3.8,4.49,1.86,3.56,4.02
SWZ1,Super League,2019/2020,2019-07-28,15:00,Luzern,Zurich,0,0,D,1.88,3.76,4.18,1.91,3.85,4.18,1.85,3.67,3.92
SWZ1,Super League,2019/2020,2019-07-28,15:00,Xamax,Young Boys,0,1,A,5.99,4.95,1.49,6.2,4.95,1.6,5.67,4.53,1.49
SWZ1,Super League,2019/2020,2019-08-03,18:00,Sion,Zurich,3,1,H,2.36,3.44,3.12,2.36,3.58,3.12,2.27,3.38,3.01
SWZ1,Super League,2019/2020,2019-08-03,18:00,Thun,Basel,2,3,A,5.52,4.51,1.57,6.0,4.51,1.7,5.19,4.21,1.57
SWZ1,Super League,2019/2020,2019-08-04,15:00,Servette,Luzern,1,0,H,1.94,4.0,3.71,2.06,4.0,4.0,1.93,3.69,3.58
SWZ1,Super League,2019/2020,2019-08-04,15:00,Xamax,St. Gallen,1,1,D,2.7,3.56,2.61,2.7,3.66,2.65,2.56,3.48,2.56
