Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
SWZ1,Super League,2012/2013,2012-07-13,18:45,Servette,Basel,0,1,A,6.22,4.17,1.6,6.22,4.2,1.68,5.32,3.85,1.59
SWZ1,Super League,2012/2013,2012-07-14,18:45,Thun,Lausanne,0,0,D,1.75,3.8,5.23,1.77,3.81,5.38,1.7,3.51,4.85
SWZ1,Super League,2012/2013,2012-07-15,12:45,Grasshoppers,Sion,0,2,A,3.27,3.36,2.39,3.35,3.41,2.41,3.07,3.24,2.25
SWZ1,Super League,2012/2013,2012-07-15,12:45,Luzern,Zurich,1,1,D,2.04,3.65,3.89,2.2,3.8,3.89,2.1,3.33,3.31
SWZ1,Super League,2012/2013,2012-07-15,15:00,St. Gallen,Young Boys,1,1,D,3.62,3.67,2.12,3.69,3.67,2.15,3.32,3.43,2.06
SWZ1,Super League,2012/2013,2012-07-21,18:45,Basel,Luzern,2,2,D,1.69,3.87,5.64,1.7,4.2,6.5,1.58,3.81,5.48
SWZ1,Super League,2012/2013,2012-07-21,18:45,Lausanne,St. Gallen,0,1,A,2.71,3.52,2.68,2.71,3.52,3.2,2.51,3.19,2.73
SWZ1,Super League,2012/2013,2012-07-22,12:45,Sion,Servette,1,0,H,1.8,3.68,5.05,1.8,3.8,5.5,1.7,3.52,4.87
SWZ1,Super League,2012/2013,2012-07-22,12:45,Young Boys,Grasshoppers,0,1,A,1.53,4.55,6.48,1.54,4.57,7.0,1.48,4.11,6.27
SWZ1,Super League,2012/2013,2012-07-22,15:00,Zurich,Thun,0,2,A,1.72,3.82,5.42,1.85,3.82,5.42,1.74,3.49,4.58
SWZ1,Super League,2012/2013,2012-07-28,18:45,Grasshoppers,Basel,2,2,D,5.91,4.38,1.6,5.91,4.38,1.8,4.95,3.88,1.62
SWZ1,Super League,2012/2013,2012-07-28,18:45,St. Gallen,Zurich,3,1,H,3.03,3.41,2.5,3.1,3.41,2.6,2.79,3.23,2.42
SWZ1,Super League,2012/2013,2012-07-29,12:45,Lausanne,Servette,5,1,H,2.92,3.28,2.68,2.92,3.32,2.7,2.67,3.13,2.58
SWZ1,Super League,2012/2013,2012-07-29,12:45,Young Boys,Thun,3,0,H,1.83,3.95,4.55,1.83,4.0,4.76,1.75,3.59,4.37
SWZ1,Super League,2012/2013,2012-07-29,15:00,Luzern,Sion,0,3,A,2.13,3.36,3.93,2.29,3.49,4.08,2.09,3.24,3.4
SWZ1,Super League,2012/2013,2012-08-04,18:45,Sion,Basel,1,1,D,2.66,3.55,2.75,2.85,3.55,2.75,2.67,3.27,2.5
SWZ1,Super League,2012/2013,2012-08-04,18:45,St. Gallen,Grasshoppers,1,1,D,2.41,3.53,3.09,2.41,3.53,3.2,2.25,3.27,3.02
SWZ1,Super League,2012/2013,2012-08-05,12:45,Thun,Luzern,2,1,H,3.07,3.3,2.5,3.13,3.32,2.65,2.8,3.19,2.43
SWZ1,Super League,2012/2013,2012-08-05,12:45,Zurich,Lausanne,4,0,H,1.63,4.11,6.06,1.66,4.11,6.17,1.57,3.78,5.53
SWZ1,Super League,2012/2013,2012-08-05,15:00,Servette,Young Boys,1,1,D,3.66,3.59,2.1,3.66,3.64,2.2,3.34,3.33,2.07
SWZ1,Super League,2012/2013,2012-08-11,18:45,Lausanne,Sion,0,2,A,4.82,3.68,1.83,4.82,3.68,1.85,4.37,3.49,1.77
SWZ1,Super League,2012/2013,2012-08-11,18:45,Luzern,St. Gallen,1,1,D,1.76,3.89,5.12,1.8,3.89,5.12,1.74,3.58,4.45
SWZ1,Super League,2012/2013,2012-08-12,12:45,Grasshoppers,Servette,1,0,H,1.95,3.69,4.22,2.1,3.69,4.29,1.92,3.43,3.75
SWZ1,Super League,2012/2013,2012-08-12,12:45,Young Boys,Zurich,4,1,H,2.04,3.66,3.86,2.04,3.66,3.95,1.95,3.37,3.64
SWZ1,Super League,2012/2013,2012-08-12,15:00,Basel,Thun,3,1,H,1.55,4.37,6.89,1.59,4.5,7.0,1.48,4.11,6.24
SWZ1,Super League,2012/2013,2012-08-18,18:45,Basel,Lausanne,2,0,H,1.26,6.51,12.7,1.26,6.51,14.95,1.23,5.75,11.22
SWZ1,Super League,2012/2013,2012-08-18,18:45,Thun,St. Gallen,0,1,A,2.39,3.34,3.25,2.4,3.35,3.26,2.31,3.18,3.0
SWZ1,Super League,2012/2013,2012-08-19,12:45,Servette,Zurich,1,1,D,3.72,3.46,2.14,3.75,3.46,2.29,3.33,3.28,2.11
SWZ1,Super League,2012/2013,2012-08-19,12:45,Sion,Young Boys,1,0,H,2.48,3.45,3.04,2.48,3.45,3.25,2.28,3.22,3.03
SWZ1,Super League,2012/2013,2012-08-19,15:00,Luzern,Grasshoppers,0,2,A,2.0,3.68,3.95,2.02,3.68,4.0,1.92,3.43,3.72
SWZ1,Super League,2012/2013,2012-08-25,18:45,Grasshoppers,Thun,1,0,H,1.99,3.66,3.99,2.06,3.66,4.0,1.94,3.41,3.72
SWZ1,Super League,2012/2013,2012-08-25,18:45,St. Gallen,Basel,2,1,H,3.75,3.48,2.12,3.75,3.57,2.16,3.49,3.34,2.03
SWZ1,Super League,2012/2013,2012-08-26,12:45,Servette,Luzern,0,2,A,3.45,3.54,2.23,3.45,3.54,2.54,3.07,3.26,2.25
SWZ1,Super League,2012/2013,2012-08-26,12:45,Zurich,Sion,1,0,H,2.7,3.29,2.85,2.8,3.43,2.85,2.6,3.16,2.65
SWZ1,Super League,2012/2013,2012-08-26,15:00,Young Boys,Lausanne,0,0,D,1.41,5.01,8.49,1.42,5.5,9.69,1.36,4.63,7.91
SWZ1,Super League,2012/2013,2012-09-01,18:45,Lausanne,Grasshoppers,0,2,A,3.09,3.54,2.39,3.4,3.54,2.39,3.13,3.28,2.2
SWZ1,Super League,2012/2013,2012-09-01,18:45,Sion,St. Gallen,0,3,A,1.86,3.43,5.09,2.0,3.6,5.09,1.82,3.37,4.34
SWZ1,Super League,2012/2013,2012-09-02,12:45,Luzern,Young Boys,1,2,A,2.96,3.29,2.6,2.98,3.44,2.6,2.74,3.25,2.47
SWZ1,Super League,2012/2013,2012-09-02,12:45,Thun,Servette,3,0,H,1.97,3.48,4.33,2.0,3.6,4.95,1.87,3.37,4.07
SWZ1,Super League,2012/2013,2012-09-02,15:00,Basel,Zurich,0,0,D,1.78,3.64,5.04,1.81,4.25,5.75,1.63,3.78,5.0
SWZ1,Super League,2012/2013,2012-09-22,18:45,Sion,Thun,2,1,H,1.85,3.42,5.04,1.87,3.8,5.5,1.78,3.38,4.57
SWZ1,Super League,2012/2013,2012-09-22,18:45,Zurich,Grasshoppers,0,1,A,2.31,3.35,3.31,2.34,3.5,3.31,2.22,3.29,3.08
SWZ1,Super League,2012/2013,2012-09-23,12:45,Lausanne,Luzern,1,0,H,4.09,3.5,2.02,4.09,3.55,2.2,3.45,3.34,2.05
SWZ1,Super League,2012/2013,2012-09-23,12:45,St. Gallen,Servette,2,0,H,1.6,4.36,5.91,1.61,4.4,6.5,1.55,3.95,5.61
SWZ1,Super League,2012/2013,2012-09-23,15:15,Young Boys,Basel,1,1,D,2.45,3.42,3.07,2.5,3.53,3.07,2.35,3.34,2.81
SWZ1,Super League,2012/2013,2012-09-26,18:45,Servette,Lausanne,0,1,A,2.69,3.3,2.85,2.69,3.31,3.1,2.42,3.21,2.86
SWZ1,Super League,2012/2013,2012-09-26,18:45,Zurich,St. Gallen,0,2,A,2.06,3.6,3.79,2.29,3.7,3.79,2.08,3.36,3.34
SWZ1,Super League,2012/2013,2012-09-26,19:30,Basel,Sion,4,1,H,1.74,3.92,5.14,1.8,3.92,5.22,1.72,3.55,4.63
SWZ1,Super League,2012/2013,2012-09-27,18:45,Grasshoppers,Luzern,2,0,H,2.06,3.61,3.76,2.1,3.61,4.0,2.01,3.34,3.55
SWZ1,Super League,2012/2013,2012-09-27,18:45,Thun,Young Boys,2,1,H,3.73,3.47,2.13,4.2,3.7,2.13,3.57,3.4,1.99
SWZ1,Super League,2012/2013,2012-09-29,18:45,Lausanne,Basel,1,1,D,6.07,4.33,1.57,7.0,4.4,1.61,6.04,3.99,1.51
SWZ1,Super League,2012/2013,2012-09-30,12:45,Luzern,Thun,2,1,H,2.36,3.33,3.31,2.37,3.42,3.6,2.22,3.25,3.14
SWZ1,Super League,2012/2013,2012-09-30,12:45,Young Boys,Servette,6,2,H,1.38,5.16,9.56,1.38,5.6,11.0,1.33,4.87,8.45
SWZ1,Super League,2012/2013,2012-09-30,15:00,Sion,Zurich,2,2,D,2.54,3.23,3.1,2.54,3.5,3.75,2.27,3.19,3.13
SWZ1,Super League,2012/2013,2012-10-01,18:45,Grasshoppers,St. Gallen,1,0,H,2.25,3.33,3.47,2.25,3.4,3.5,2.13,3.27,3.29
SWZ1,Super League,2012/2013,2012-10-06,18:45,St. Gallen,Lausanne,2,1,H,1.57,4.19,6.62,1.6,4.3,6.62,1.55,3.9,5.75
SWZ1,Super League,2012/2013,2012-10-06,18:45,Thun,Grasshoppers,2,3,A,2.63,3.35,2.89,2.8,3.4,2.96,2.56,3.24,2.66
SWZ1,Super League,2012/2013,2012-10-07,12:45,Sion,Luzern,3,2,H,2.16,3.31,3.84,2.2,3.4,3.84,2.06,3.26,3.52
SWZ1,Super League,2012/2013,2012-10-07,12:45,Zurich,Young Boys,1,1,D,2.29,3.56,3.23,2.54,3.56,3.23,2.41,3.31,2.77
SWZ1,Super League,2012/2013,2012-10-07,15:00,Basel,Servette,3,2,H,1.29,5.98,11.78,1.3,6.0,12.1,1.26,5.53,10.17
SWZ1,Super League,2012/2013,2012-10-20,18:45,Servette,St. Gallen,1,1,D,3.59,3.44,2.19,3.95,3.6,2.25,3.46,3.31,2.05
