Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
China,Super League,2014,07/03/2014,11:00,Shandong Luneng,Zhejiang Yiteng,1,0,H,,,,1.3,6.5,13.0,1.21,5.72,9.77
China,Super League,2014,08/03/2014,08:30,Guangzhou Evergrande,Henan Jianye,3,0,H,1.19,7.4,17.5,1.19,8.8,23.0,1.14,6.64,15.35
China,Super League,2014,08/03/2014,11:30,Beijing Guoan,Changchun Yatai,1,0,H,1.39,4.7,9.7,1.45,4.8,9.7,1.39,4.27,7.18
China,Super League,2014,08/03/2014,11:35,Hangzhou Greentown,Dalian Yifang F.C.,1,1,D,2.89,3.25,2.63,3.0,3.25,2.78,2.7,3.1,2.48
China,Super League,2014,08/03/2014,11:35,Jiangsu Suning,Beijing Renhe,0,0,D,1.95,3.38,4.38,2.38,3.5,4.38,2.01,3.23,3.48
China,Super League,2014,09/03/2014,06:00,Liaoning,Shanghai SIPG,1,1,D,2.28,3.2,3.58,2.5,3.3,3.8,2.15,3.14,3.19
China,Super League,2014,09/03/2014,08:00,Shanghai Shenxin,Shanghai Shenhua,0,2,A,,,,2.75,3.25,3.2,2.48,3.0,2.74
China,Super League,2014,09/03/2014,11:35,Tianjin Teda,Guangzhou R&F,1,1,D,2.87,3.22,2.65,2.87,3.4,3.09,2.57,3.09,2.63
China,Super League,2014,15/03/2014,07:30,Dalian Yifang F.C.,Beijing Guoan,0,1,A,2.94,3.19,2.62,3.11,3.3,2.62,2.8,3.08,2.42
China,Super League,2014,15/03/2014,11:45,Shanghai Shenhua,Hangzhou Greentown,1,3,A,1.6,3.85,6.73,1.75,3.85,6.73,1.62,3.47,5.05
China,Super League,2014,15/03/2014,12:00,Beijing Renhe,Tianjin Teda,2,0,H,2.73,2.97,3.01,2.9,3.2,3.01,2.66,2.91,2.68
