Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
FIN1,Veikkausliiga,2015,2015-04-12,15:00,Inter Turku,SJK,1,1,D,4.57,3.35,1.97,4.57,3.62,2.03,4.07,3.19,1.94
FIN1,Veikkausliiga,2015,2015-04-12,15:00,Jaro,Mariehamn,1,1,D,3.21,3.5,2.34,3.25,3.58,2.5,3.0,3.3,2.28
FIN1,Veikkausliiga,2015,2015-04-12,15:00,Lahti,KTP,1,1,D,1.78,3.58,5.48,1.83,3.65,5.5,1.73,3.42,4.99
FIN1,Veikkausliiga,2015,2015-04-12,15:00,Rovaniemi,HJK,1,3,A,5.77,3.79,1.7,5.77,3.95,1.75,5.23,3.57,1.67
FIN1,Veikkausliiga,2015,2015-04-19,14:00,HJK,Lahti,1,1,D,1.56,4.01,7.5,1.59,4.3,7.8,1.51,3.82,6.76
FIN1,Veikkausliiga,2015,2015-04-19,14:00,Inter Turku,Ilves,3,1,H,1.74,3.73,5.47,1.76,3.8,6.0,1.69,3.55,5.14
FIN1,Veikkausliiga,2015,2015-04-19,14:00,KTP,KuPS,0,1,A,3.54,3.43,2.23,3.54,3.43,2.3,3.25,3.25,2.19
FIN1,Veikkausliiga,2015,2015-04-19,14:00,Mariehamn,HIFK,1,1,D,1.95,3.66,4.17,1.99,3.66,4.4,1.9,3.45,3.92
FIN1,Veikkausliiga,2015,2015-04-19,14:00,SJK,Rovaniemi,1,0,H,1.48,4.27,8.61,1.5,4.65,8.61,1.46,4.0,7.48
FIN1,Veikkausliiga,2015,2015-04-23,16:30,HIFK,HJK,1,1,D,7.74,4.58,1.48,9.1,4.58,1.52,7.22,4.11,1.45
FIN1,Veikkausliiga,2015,2015-04-23,16:30,Ilves,KTP,0,0,D,2.51,3.17,3.22,2.51,3.3,3.4,2.34,3.07,3.14
FIN1,Veikkausliiga,2015,2015-04-23,16:30,Jaro,SJK,0,1,A,4.7,3.41,1.94,4.7,3.6,1.94,4.33,3.3,1.87
