Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
NOR1,Eliteserien,2018,2018-03-11,17:00,Bodo/Glimt,Lillestrom,3,1,H,2.44,3.55,2.95,2.44,3.56,3.3,2.27,3.4,3.07
NOR1,Eliteserien,2018,2018-03-11,17:00,Molde,Sandefjord,5,0,H,1.43,4.92,8.1,1.46,5.0,8.3,1.41,4.57,7.41
NOR1,Eliteserien,2018,2018-03-11,17:00,Odd,Haugesund,1,2,A,1.9,3.45,4.63,1.94,3.5,4.75,1.86,3.35,4.43
NOR1,Eliteserien,2018,2018-03-11,17:00,Start,Tromso,4,1,H,2.42,3.36,3.13,2.5,3.38,3.18,2.36,3.23,3.04
NOR1,Eliteserien,2018,2018-03-11,17:00,Stromsgodset,Stabaek,2,2,D,1.66,4.1,5.46,1.75,4.14,5.75,1.67,3.87,4.97
NOR1,Eliteserien,2018,2018-03-11,19:00,Sarpsborg 08,Rosenborg,1,0,H,3.13,3.29,2.46,3.3,3.32,2.47,3.06,3.21,2.36
NOR1,Eliteserien,2018,2018-03-12,18:00,Kristiansund,Valerenga,0,1,A,2.61,3.51,2.76,2.85,3.52,2.87,2.62,3.3,2.66
NOR1,Eliteserien,2018,2018-03-17,14:30,Lillestrom,Sarpsborg 08,2,2,D,2.64,3.31,2.86,2.7,3.35,2.92,2.58,3.21,2.76
NOR1,Eliteserien,2018,2018-03-17,17:00,Rosenborg,Kristiansund,2,2,D,1.24,6.25,15.0,1.29,6.7,15.5,1.23,5.87,13.31
NOR1,Eliteserien,2018,2018-03-18,17:00,Brann,Bodo/Glimt,2,0,H,1.83,3.54,4.93,1.9,3.75,4.93,1.82,3.54,4.39
NOR1,Eliteserien,2018,2018-03-18,17:00,Haugesund,Molde,0,1,A,3.09,3.28,2.49,3.15,3.4,2.51,2.98,3.24,2.4
NOR1,Eliteserien,2018,2018-03-18,19:00,Valerenga,Odd,2,1,H,1.96,3.49,4.27,2.0,3.6,4.27,1.94,3.42,3.96
NOR1,Eliteserien,2018,2018-04-02,17:00,Bodo/Glimt,Haugesund,0,3,A,1.88,3.8,4.28,1.91,3.86,4.45,1.85,3.61,4.14
NOR1,Eliteserien,2018,2018-04-02,17:00,Kristiansund,Lillestrom,2,1,H,2.8,3.35,2.68,2.87,3.45,2.75,2.72,3.25,2.61
