Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
NOR1,Eliteserien,2015,2015-04-06,14:30,Mjondalen,Viking,1,0,H,2.38,3.61,3.05,2.65,3.65,3.1,2.38,3.35,2.86
NOR1,Eliteserien,2015,2015-04-06,17:00,Rosenborg,Aalesund,5,0,H,1.47,4.82,7.28,1.53,5.0,7.6,1.45,4.44,6.57
NOR1,Eliteserien,2015,2015-04-06,17:00,Sandefjord,Bodo/Glimt,3,1,H,1.93,3.77,4.17,2.1,3.77,4.27,1.93,3.52,3.82
NOR1,Eliteserien,2015,2015-04-06,17:00,Stabaek,Haugesund,1,1,D,2.6,3.46,2.84,2.69,3.55,2.84,2.53,3.33,2.69
NOR1,Eliteserien,2015,2015-04-06,17:00,Tromso,Sarpsborg 08,0,1,A,1.74,3.98,5.07,1.77,4.0,5.2,1.72,3.68,4.67
NOR1,Eliteserien,2015,2015-04-06,18:00,Valerenga,Stromsgodset,3,1,H,2.55,3.59,2.81,2.64,3.66,3.0,2.44,3.38,2.75
NOR1,Eliteserien,2015,2015-04-07,18:00,Lillestrom,Start,1,1,D,1.64,4.09,5.86,1.73,4.3,5.86,1.66,3.82,5.01
NOR1,Eliteserien,2015,2015-04-07,18:00,Molde,Odd,1,2,A,1.63,4.23,5.75,1.65,4.25,6.0,1.6,3.91,5.35
NOR1,Eliteserien,2015,2015-04-10,18:00,Sarpsborg 08,Valerenga,1,1,D,2.48,3.5,2.97,2.62,3.6,2.97,2.41,3.38,2.79
NOR1,Eliteserien,2015,2015-04-11,14:30,Bodo/Glimt,Molde,1,3,A,5.68,4.19,1.64,5.68,4.22,1.7,5.17,3.88,1.62
NOR1,Eliteserien,2015,2015-04-11,17:00,Stromsgodset,Mjondalen,1,1,D,1.62,4.35,5.69,1.62,4.75,7.25,1.51,4.19,6.01
NOR1,Eliteserien,2015,2015-04-12,14:30,Aalesund,Lillestrom,1,1,D,2.0,3.69,3.93,2.1,3.73,3.93,2.0,3.46,3.57
NOR1,Eliteserien,2015,2015-04-12,17:00,Haugesund,Rosenborg,0,6,A,3.11,3.61,2.35,3.3,3.7,2.38,3.06,3.4,2.24
NOR1,Eliteserien,2015,2015-04-12,17:00,Odd,Stabaek,2,0,H,1.34,5.67,9.52,1.38,5.8,10.0,1.32,5.06,8.89
NOR1,Eliteserien,2015,2015-04-12,17:00,Start,Sandefjord,2,1,H,2.17,3.66,3.39,2.32,3.66,3.39,2.17,3.43,3.16
NOR1,Eliteserien,2015,2015-04-12,17:00,Viking,Tromso,3,1,H,1.91,3.59,4.48,1.98,3.64,4.6,1.86,3.44,4.17
NOR1,Eliteserien,2015,2015-04-17,18:00,Valerenga,Haugesund,2,0,H,1.92,3.89,4.05,1.95,4.05,4.85,1.78,3.7,4.31
NOR1,Eliteserien,2015,2015-04-18,14:30,Mjondalen,Start,1,1,D,2.02,3.66,3.91,2.04,3.76,4.05,1.97,3.51,3.62
NOR1,Eliteserien,2015,2015-04-18,17:00,Rosenborg,Stromsgodset,1,1,D,1.45,4.9,7.67,1.52,5.0,7.67,1.45,4.52,6.53
NOR1,Eliteserien,2015,2015-04-19,14:30,Bodo/Glimt,Odd,2,4,A,3.19,3.64,2.29,3.72,3.75,2.36,3.2,3.43,2.17
NOR1,Eliteserien,2015,2015-04-19,17:00,Molde,Aalesund,5,1,H,1.29,6.28,10.88,1.33,6.28,11.0,1.28,5.53,9.55
NOR1,Eliteserien,2015,2015-04-19,17:00,Sandefjord,Sarpsborg 08,1,0,H,2.23,3.51,3.44,2.31,3.51,3.49,2.18,3.35,3.23
NOR1,Eliteserien,2015,2015-04-19,17:00,Stabaek,Viking,1,0,H,2.74,3.56,2.64,2.75,3.6,2.69,2.64,3.31,2.59
NOR1,Eliteserien,2015,2015-04-19,17:00,Tromso,Lillestrom,1,1,D,1.93,3.6,4.36,2.05,3.65,4.36,1.94,3.45,3.82
NOR1,Eliteserien,2015,2015-04-24,18:00,Start,Valerenga,2,3,A,2.47,3.66,2.88,2.66,3.7,2.88,2.47,3.44,2.69
NOR1,Eliteserien,2015,2015-04-25,14:30,Odd,Mjondalen,2,2,D,1.38,5.32,9.13,1.4,5.6,10.0,1.35,4.92,8.3
NOR1,Eliteserien,2015,2015-04-25,17:00,Viking,Rosenborg,1,4,A,3.78,3.72,2.03,4.0,3.77,2.12,3.48,3.51,2.03
NOR1,Eliteserien,2015,2015-04-26,14:30,Aalesund,Tromso,0,2,A,2.13,3.61,3.58,2.18,3.61,3.9,2.07,3.42,3.45
NOR1,Eliteserien,2015,2015-04-26,17:00,Haugesund,Molde,0,0,D,4.85,3.86,1.79,5.1,4.0,1.8,4.61,3.68,1.73
NOR1,Eliteserien,2015,2015-04-26,17:00,Lillestrom,Stabaek,0,2,A,2.03,3.77,3.75,2.05,3.95,4.25,1.91,3.63,3.78
NOR1,Eliteserien,2015,2015-04-26,17:00,Sarpsborg 08,Bodo/Glimt,2,2,D,1.75,3.96,4.94,1.85,3.96,4.94,1.75,3.67,4.46
NOR1,Eliteserien,2015,2015-04-26,17:00,Stromsgodset,Sandefjord,3,2,H,1.53,4.53,6.63,1.57,4.6,6.8,1.5,4.23,6.07
NOR1,Eliteserien,2015,2015-04-29,18:00,Molde,Stromsgodset,3,1,H,1.57,4.56,5.98,1.57,4.7,7.5,1.5,4.23,6.12
NOR1,Eliteserien,2015,2015-04-29,18:00,Sarpsborg 08,Odd,2,0,H,3.11,3.55,2.37,3.25,3.55,2.44,3.06,3.37,2.24
NOR1,Eliteserien,2015,2015-04-30,17:00,Bodo/Glimt,Haugesund,1,2,A,2.37,3.61,3.07,2.37,3.61,3.17,2.27,3.4,3.01
NOR1,Eliteserien,2015,2015-04-30,17:00,Sandefjord,Viking,1,2,A,2.57,3.62,2.78,2.62,3.62,3.05,2.46,3.35,2.76
NOR1,Eliteserien,2015,2015-04-30,17:00,Tromso,Stabaek,0,2,A,1.91,3.74,4.3,1.93,3.75,4.4,1.85,3.55,4.08
NOR1,Eliteserien,2015,2015-04-30,17:00,Valerenga,Aalesund,1,2,A,1.52,4.65,6.56,1.6,4.9,6.9,1.49,4.36,6.07
NOR1,Eliteserien,2015,2015-04-30,19:00,Mjondalen,Lillestrom,1,4,A,2.34,3.42,3.29,2.35,3.5,3.4,2.21,3.32,3.18
NOR1,Eliteserien,2015,2015-04-30,19:00,Rosenborg,Start,3,2,H,1.24,7.61,11.77,1.25,7.7,13.95,1.21,6.63,11.1
NOR1,Eliteserien,2015,2015-05-02,17:00,Stromsgodset,Sarpsborg 08,1,1,D,1.59,4.45,5.83,1.59,4.45,7.0,1.54,4.11,5.81
NOR1,Eliteserien,2015,2015-05-03,14:30,Aalesund,Bodo/Glimt,2,0,H,1.84,4.0,4.32,1.85,4.0,4.6,1.78,3.7,4.22
NOR1,Eliteserien,2015,2015-05-03,14:30,Start,Tromso,3,1,H,2.11,3.52,3.74,2.18,3.6,4.0,2.06,3.39,3.5
NOR1,Eliteserien,2015,2015-05-03,17:00,Haugesund,Sandefjord,2,1,H,1.83,3.91,4.49,1.86,3.95,5.0,1.8,3.61,4.33
NOR1,Eliteserien,2015,2015-05-03,17:00,Lillestrom,Valerenga,1,1,D,2.67,3.59,2.69,2.67,3.65,3.0,2.51,3.39,2.67
NOR1,Eliteserien,2015,2015-05-03,17:00,Stabaek,Mjondalen,1,0,H,1.85,3.74,4.52,1.92,3.8,4.6,1.82,3.56,4.23
NOR1,Eliteserien,2015,2015-05-03,19:00,Odd,Rosenborg,1,2,A,3.36,3.69,2.19,3.62,4.0,2.38,3.19,3.52,2.13
NOR1,Eliteserien,2015,2015-05-04,18:00,Viking,Molde,2,1,H,3.9,3.72,2.0,4.5,3.75,2.02,3.82,3.53,1.92
NOR1,Eliteserien,2015,2015-05-09,14:30,Mjondalen,Tromso,4,3,H,2.49,3.36,3.06,2.7,3.46,3.3,2.35,3.27,2.96
NOR1,Eliteserien,2015,2015-05-09,17:00,Rosenborg,Lillestrom,3,0,H,1.23,7.48,13.25,1.25,7.84,13.6,1.21,6.58,11.56
NOR1,Eliteserien,2015,2015-05-09,19:00,Valerenga,Stabaek,0,2,A,1.82,4.03,4.41,1.87,4.1,5.0,1.76,3.75,4.3
NOR1,Eliteserien,2015,2015-05-10,14:30,Sandefjord,Aalesund,1,3,A,2.3,3.51,3.26,2.32,3.55,3.36,2.21,3.37,3.14
NOR1,Eliteserien,2015,2015-05-10,17:00,Bodo/Glimt,Stromsgodset,3,5,A,3.61,3.82,2.06,3.65,3.82,2.2,3.32,3.55,2.06
NOR1,Eliteserien,2015,2015-05-10,17:00,Sarpsborg 08,Haugesund,3,0,H,2.03,3.61,3.92,2.1,3.63,3.92,2.0,3.43,3.6
NOR1,Eliteserien,2015,2015-05-10,17:00,Viking,Odd,1,1,D,2.22,3.74,3.24,2.37,3.74,3.31,2.2,3.48,3.06
NOR1,Eliteserien,2015,2015-05-10,19:00,Molde,Start,4,0,H,1.24,6.98,13.2,1.27,7.3,17.0,1.22,6.35,11.83
NOR1,Eliteserien,2015,2015-05-12,17:00,Mjondalen,Rosenborg,3,2,H,6.47,4.73,1.52,8.0,4.8,1.52,6.52,4.48,1.45
NOR1,Eliteserien,2015,2015-05-12,17:00,Tromso,Valerenga,4,5,A,2.15,3.52,3.62,2.3,3.6,3.62,2.14,3.44,3.24
NOR1,Eliteserien,2015,2015-05-13,17:00,Aalesund,Sarpsborg 08,2,2,D,2.08,3.72,3.62,2.12,3.72,3.75,2.03,3.44,3.52
NOR1,Eliteserien,2015,2015-05-13,17:00,Haugesund,Viking,0,2,A,2.85,3.44,2.6,2.86,3.52,2.8,2.67,3.32,2.55
NOR1,Eliteserien,2015,2015-05-13,17:00,Lillestrom,Molde,2,1,H,5.14,4.07,1.71,5.75,4.1,1.73,4.93,3.8,1.67
NOR1,Eliteserien,2015,2015-05-13,17:00,Odd,Stromsgodset,2,0,H,2.17,3.84,3.3,2.19,3.86,3.42,2.12,3.54,3.21
NOR1,Eliteserien,2015,2015-05-13,17:00,Stabaek,Sandefjord,4,0,H,1.75,4.12,4.76,1.8,4.2,5.0,1.72,3.77,4.51
NOR1,Eliteserien,2015,2015-05-13,17:00,Start,Bodo/Glimt,1,1,D,1.81,4.21,4.27,1.83,4.25,4.5,1.78,3.82,4.14
NOR1,Eliteserien,2015,2015-05-16,14:30,Bodo/Glimt,Tromso,1,0,H,2.67,3.45,2.77,2.7,3.53,3.0,2.51,3.35,2.7
NOR1,Eliteserien,2015,2015-05-16,14:30,Valerenga,Mjondalen,4,2,H,1.73,4.04,5.03,1.82,4.2,5.03,1.72,3.82,4.5
NOR1,Eliteserien,2015,2015-05-16,17:00,Molde,Stabaek,3,3,D,1.37,5.5,8.52,1.44,5.5,10.0,1.36,4.87,7.83
NOR1,Eliteserien,2015,2015-05-16,17:00,Odd,Haugesund,0,0,D,1.45,4.95,7.53,1.5,4.95,8.5,1.44,4.46,6.89
NOR1,Eliteserien,2015,2015-05-16,17:00,Rosenborg,Sandefjord,5,1,H,1.15,9.7,20.5,1.16,9.7,25.3,1.14,7.96,17.04
NOR1,Eliteserien,2015,2015-05-16,17:00,Sarpsborg 08,Lillestrom,1,3,A,1.94,3.7,4.24,2.0,3.8,4.24,1.92,3.51,3.85
