Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
NOR1,Eliteserien,2014,2014-03-28,18:00,Molde,Valerenga,2,0,H,1.52,4.69,6.56,1.56,4.69,6.56,1.52,4.16,5.95
NOR1,Eliteserien,2014,2014-03-29,14:30,Haugesund,Lillestrom,1,1,D,1.81,3.79,4.77,1.91,3.79,4.77,1.84,3.56,4.14
NOR1,Eliteserien,2014,2014-03-29,17:00,Rosenborg,Viking,2,2,D,1.66,4.05,5.65,1.68,4.2,5.65,1.63,3.83,5.25
NOR1,Eliteserien,2014,2014-03-30,14:30,Bodo/Glimt,Aalesund,1,1,D,2.11,3.57,3.69,2.17,3.6,3.8,2.06,3.39,3.47
NOR1,Eliteserien,2014,2014-03-30,17:00,Sandnes,Odd,1,1,D,2.77,3.48,2.66,2.77,3.5,2.8,2.6,3.3,2.64
NOR1,Eliteserien,2014,2014-03-30,17:00,Stabaek,Sogndal,3,0,H,2.45,3.28,3.2,2.6,3.4,3.5,2.27,3.27,3.12
NOR1,Eliteserien,2014,2014-03-30,17:00,Stromsgodset,Start,4,2,H,1.55,4.51,6.33,1.57,4.75,7.0,1.5,4.3,6.02
NOR1,Eliteserien,2014,2014-03-30,18:00,Sarpsborg 08,Brann,3,0,H,2.43,3.59,2.98,2.45,3.65,3.04,2.34,3.39,2.88
NOR1,Eliteserien,2014,2014-04-04,18:00,Viking,Stromsgodset,0,0,D,2.29,3.62,3.21,2.38,3.62,3.25,2.29,3.37,2.99
NOR1,Eliteserien,2014,2014-04-05,14:30,Odd,Molde,2,1,H,2.91,3.51,2.52,2.95,3.55,2.7,2.72,3.32,2.51
NOR1,Eliteserien,2014,2014-04-05,17:00,Aalesund,Rosenborg,1,1,D,2.7,3.5,2.7,3.0,3.55,2.71,2.74,3.35,2.48
NOR1,Eliteserien,2014,2014-04-06,14:30,Start,Haugesund,3,1,H,1.88,3.81,4.38,2.02,3.81,4.38,1.9,3.54,3.84
NOR1,Eliteserien,2014,2014-04-06,17:00,Lillestrom,Sandnes,4,1,H,1.67,4.16,5.4,1.73,4.18,5.5,1.65,3.83,4.99
