Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
RUS1,Premier League,2019/2020,2019-07-12,18:00,Arsenal Tula,Dynamo Moscow,1,1,D,3.4,2.99,2.37,3.7,3.07,2.55,3.33,2.93,2.36
RUS1,Premier League,2019/2020,2019-07-13,14:30,Ural,Ufa,3,2,H,2.1,3.14,3.92,2.26,3.3,4.0,2.15,3.02,3.72
RUS1,Premier League,2019/2020,2019-07-13,17:00,Spartak Moscow,Sochi,1,0,H,1.41,4.63,7.33,1.45,5.05,9.4,1.41,4.52,7.46
RUS1,Premier League,2019/2020,2019-07-13,19:30,FK Rostov,Orenburg,2,1,H,2.15,2.97,4.01,2.17,3.22,5.1,2.06,3.0,4.06
RUS1,Premier League,2019/2020,2019-07-14,14:30,FK Krylya Sovetov Samara,CSKA Moscow,2,0,H,5.1,3.24,1.83,5.15,3.62,1.9,4.77,3.28,1.81
RUS1,Premier League,2019/2020,2019-07-14,17:00,Zenit,Tambov,2,1,H,1.17,6.95,14.83,1.22,8.4,19.0,1.17,7.03,14.22
RUS1,Premier League,2019/2020,2019-07-14,19:30,Akhmat Grozny,Krasnodar,1,0,H,3.3,3.29,2.25,4.1,3.33,2.32,3.39,3.2,2.18
RUS1,Premier League,2019/2020,2019-07-15,18:00,Lokomotiv Moscow,Rubin Kazan,1,1,D,1.54,3.63,7.35,1.61,4.5,8.5,1.55,3.69,6.76
RUS1,Premier League,2019/2020,2019-07-20,12:00,Ufa,Krasnodar,2,3,A,4.71,3.47,1.87,5.15,3.47,1.91,4.48,3.32,1.85
RUS1,Premier League,2019/2020,2019-07-20,14:30,FK Krylya Sovetov Samara,Arsenal Tula,2,3,A,2.34,3.03,3.61,2.44,3.13,3.61,2.31,2.99,3.35
RUS1,Premier League,2019/2020,2019-07-20,17:00,CSKA Moscow,Orenburg,2,1,H,1.42,4.46,8.87,1.45,4.5,12.5,1.41,4.18,8.65
RUS1,Premier League,2019/2020,2019-07-20,19:30,FK Rostov,Spartak Moscow,2,2,D,2.49,3.06,3.26,2.63,3.2,3.3,2.45,2.99,3.1
RUS1,Premier League,2019/2020,2019-07-21,12:00,Ural,Akhmat Grozny,3,0,H,2.88,3.06,2.77,2.92,3.15,3.04,2.77,2.97,2.73
RUS1,Premier League,2019/2020,2019-07-21,14:30,Lokomotiv Moscow,Tambov,2,1,H,1.31,4.97,12.66,1.38,5.05,13.5,1.32,4.64,10.6
RUS1,Premier League,2019/2020,2019-07-21,17:00,Dynamo Moscow,Rubin Kazan,0,1,A,1.74,3.44,5.81,1.84,3.44,6.3,1.75,3.27,5.36
RUS1,Premier League,2019/2020,2019-07-21,19:30,Sochi,Zenit,0,2,A,4.99,3.69,1.77,6.2,3.88,1.81,4.86,3.61,1.72
RUS1,Premier League,2019/2020,2019-07-26,18:00,Dynamo Moscow,Ural,2,0,H,1.7,3.8,5.37,1.77,3.86,5.5,1.68,3.63,5.09
