Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
JPN1,J-League,2018,2018-02-23,11:00,Sagan Tosu,Kobe,1,1,D,2.93,3.23,2.67,2.94,3.29,2.88,2.75,3.11,2.59
JPN1,J-League,2018,2018-02-24,05:00,FC Tokyo,Urawa,1,1,D,4.19,3.76,1.93,4.3,3.8,1.98,3.92,3.49,1.89
JPN1,J-League,2018,2018-02-24,05:00,Hiroshima,Sapporo,1,0,H,2.14,3.49,3.7,2.18,3.49,3.85,2.08,3.25,3.55
JPN1,J-League,2018,2018-02-24,05:30,G-Osaka,Nagoya,2,3,A,2.15,3.82,3.37,2.16,3.89,3.51,2.05,3.56,3.32
JPN1,J-League,2018,2018-02-24,07:00,Shonan,V-Varen Nagasaki,2,1,H,2.32,3.15,3.62,2.42,3.25,3.85,2.22,3.0,3.5
JPN1,J-League,2018,2018-02-25,04:00,Shimizu,Kashima,0,0,D,4.89,4.18,1.72,5.75,4.24,1.72,4.93,3.87,1.65
JPN1,J-League,2018,2018-02-25,04:00,Vegalta Sendai,Kashiwa,1,0,H,3.81,3.71,2.03,4.3,3.75,2.05,3.88,3.48,1.91
JPN1,J-League,2018,2018-02-25,06:30,Iwata,Kawasaki Frontale,0,3,A,3.34,3.56,2.25,3.5,3.56,2.26,3.25,3.33,2.16
JPN1,J-League,2018,2018-02-25,07:00,C-Osaka,Yokohama M.,1,1,D,1.79,3.77,5.02,1.82,3.8,5.06,1.74,3.55,4.7
JPN1,J-League,2018,2018-03-02,10:00,C-Osaka,Sapporo,3,3,D,1.7,3.82,5.73,1.74,3.86,5.94,1.67,3.64,5.12
JPN1,J-League,2018,2018-03-02,10:00,Kawasaki Frontale,Shonan,1,1,D,1.43,4.74,8.81,1.45,4.85,9.1,1.4,4.51,7.52
JPN1,J-League,2018,2018-03-02,10:30,Kashiwa,Yokohama M.,2,0,H,2.02,3.53,4.04,2.12,3.55,4.04,2.02,3.3,3.71
JPN1,J-League,2018,2018-03-03,05:00,Nagoya,Iwata,1,0,H,3.1,3.79,2.28,3.2,3.82,2.55,2.87,3.49,2.3
JPN1,J-League,2018,2018-03-03,06:00,FC Tokyo,Vegalta Sendai,0,1,A,2.21,3.27,3.74,2.22,3.4,3.74,2.14,3.18,3.48
JPN1,J-League,2018,2018-03-03,07:00,Kashima,G-Osaka,1,0,H,1.58,4.41,6.1,1.68,4.51,6.1,1.56,4.08,5.49
JPN1,J-League,2018,2018-03-03,07:00,Kobe,Shimizu,2,4,A,2.13,3.43,3.78,2.14,3.59,3.78,2.06,3.34,3.52
JPN1,J-League,2018,2018-03-03,10:00,V-Varen Nagasaki,Sagan Tosu,2,2,D,2.95,3.08,2.76,3.0,3.14,2.8,2.82,2.96,2.64
JPN1,J-League,2018,2018-03-04,07:00,Urawa,Hiroshima,1,2,A,1.75,3.92,4.92,1.75,4.05,5.2,1.68,3.75,4.83
JPN1,J-League,2018,2018-03-10,04:00,Kawasaki Frontale,G-Osaka,2,0,H,1.51,4.64,6.81,1.62,4.64,7.0,1.52,4.19,5.86
JPN1,J-League,2018,2018-03-10,04:00,Yokohama M.,Sagan Tosu,1,2,A,2.42,3.48,3.08,2.54,3.48,3.5,2.37,3.22,2.98
JPN1,J-League,2018,2018-03-10,05:00,Vegalta Sendai,Kobe,1,1,D,2.44,3.5,3.03,2.71,3.5,3.5,2.43,3.24,2.89
JPN1,J-League,2018,2018-03-10,05:00,V-Varen Nagasaki,Urawa,1,1,D,5.5,3.95,1.69,5.65,3.95,1.72,5.18,3.66,1.66
JPN1,J-League,2018,2018-03-10,06:00,Iwata,FC Tokyo,2,0,H,2.66,3.32,2.88,2.72,3.32,2.95,2.56,3.11,2.8
JPN1,J-League,2018,2018-03-10,06:00,Kashima,Hiroshima,0,1,A,1.89,3.74,4.35,1.95,3.76,4.5,1.84,3.5,4.18
JPN1,J-League,2018,2018-03-10,06:00,Kashiwa,C-Osaka,1,1,D,2.45,3.51,2.93,2.5,3.54,2.98,2.41,3.3,2.84
JPN1,J-League,2018,2018-03-10,10:00,Sapporo,Shimizu,1,3,A,2.32,3.44,3.3,2.4,3.45,3.3,2.29,3.23,3.11
JPN1,J-League,2018,2018-03-11,07:00,Shonan,Nagoya,0,0,D,2.71,3.55,2.67,2.71,3.55,2.72,2.59,3.33,2.58
JPN1,J-League,2018,2018-03-18,05:00,Sapporo,V-Varen Nagasaki,2,1,H,2.02,3.5,4.11,2.06,3.54,4.16,1.97,3.32,3.86
JPN1,J-League,2018,2018-03-18,05:00,Shimizu,Vegalta Sendai,1,1,D,2.56,3.43,2.92,2.59,3.44,3.0,2.48,3.2,2.82
JPN1,J-League,2018,2018-03-18,06:00,FC Tokyo,Shonan,1,0,H,2.36,3.24,3.42,2.36,3.26,3.6,2.21,3.1,3.4
JPN1,J-League,2018,2018-03-18,06:00,G-Osaka,Kashiwa,2,2,D,3.39,3.46,2.27,3.5,3.46,2.27,3.29,3.27,2.18
JPN1,J-League,2018,2018-03-18,07:00,Hiroshima,Iwata,0,0,D,2.11,3.51,3.76,2.2,3.51,3.76,2.08,3.29,3.52
JPN1,J-League,2018,2018-03-18,07:00,Kobe,C-Osaka,2,0,H,3.47,3.64,2.17,3.55,3.64,2.29,3.28,3.41,2.12
JPN1,J-League,2018,2018-03-18,07:00,Sagan Tosu,Kashima,0,1,A,4.2,3.51,1.99,4.34,3.51,2.02,4.02,3.36,1.91
JPN1,J-League,2018,2018-03-18,07:00,Urawa,Yokohama M.,0,1,A,1.65,4.22,5.54,1.69,4.22,5.7,1.62,3.92,5.06
JPN1,J-League,2018,2018-03-18,10:00,Nagoya,Kawasaki Frontale,0,1,A,5.32,4.29,1.66,5.58,4.3,1.72,4.9,4.0,1.63
JPN1,J-League,2018,2018-03-30,11:30,Kashiwa,Kobe,2,1,H,1.86,3.71,4.58,1.91,3.76,4.58,1.83,3.53,4.2
JPN1,J-League,2018,2018-03-31,06:00,Shimizu,Yokohama M.,0,1,A,2.71,3.28,2.85,2.8,3.3,2.89,2.62,3.14,2.72
JPN1,J-League,2018,2018-03-31,06:00,Vegalta Sendai,V-Varen Nagasaki,1,0,H,1.72,3.69,5.81,1.8,3.75,5.81,1.74,3.48,4.87
JPN1,J-League,2018,2018-03-31,07:00,FC Tokyo,G-Osaka,3,2,H,2.03,3.44,4.11,2.03,3.48,4.34,1.95,3.33,3.96
JPN1,J-League,2018,2018-03-31,07:00,Kashima,Sapporo,0,0,D,1.56,4.14,7.04,1.61,4.2,7.04,1.56,3.88,6.03
JPN1,J-League,2018,2018-03-31,08:00,Kawasaki Frontale,Hiroshima,0,1,A,1.85,3.7,4.65,1.87,3.76,5.0,1.79,3.53,4.41
JPN1,J-League,2018,2018-03-31,11:00,C-Osaka,Shonan,2,1,H,1.64,3.67,6.92,1.66,3.9,6.92,1.59,3.74,5.9
JPN1,J-League,2018,2018-03-31,11:00,Sagan Tosu,Nagoya,3,2,H,2.04,3.56,3.93,2.08,3.61,4.2,1.98,3.4,3.76
JPN1,J-League,2018,2018-04-01,07:00,Iwata,Urawa,2,1,H,3.88,3.45,2.09,3.9,3.5,2.13,3.64,3.29,2.05
JPN1,J-League,2018,2018-04-07,06:00,Sapporo,Nagoya,3,0,H,1.86,4.14,4.08,2.05,4.14,4.72,1.78,3.76,4.21
JPN1,J-League,2018,2018-04-07,07:00,C-Osaka,Sagan Tosu,2,1,H,1.89,3.82,4.26,1.93,3.82,4.41,1.86,3.54,4.09
