Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
JPN1,J-League,2015,2015-03-07,05:00,G-Osaka,FC Tokyo,2,2,D,1.99,3.7,3.97,2.01,3.7,4.05,1.94,3.42,3.72
JPN1,J-League,2015,2015-03-07,05:00,Hiroshima,Kofu,2,0,H,2.02,3.22,4.51,2.04,3.35,4.6,1.92,3.13,4.22
JPN1,J-League,2015,2015-03-07,05:00,Nagoya,Yamaga,3,3,D,1.7,3.92,5.44,1.85,3.92,5.5,1.7,3.59,4.84
JPN1,J-League,2015,2015-03-07,05:00,Sagan Tosu,Albirex Niigata,2,1,H,2.31,3.27,3.49,2.35,3.35,3.5,2.25,3.1,3.23
JPN1,J-League,2015,2015-03-07,05:00,Vegalta Sendai,Montedio Yamagata,2,0,H,2.1,3.49,3.79,2.14,3.5,3.8,2.03,3.3,3.55
JPN1,J-League,2015,2015-03-07,06:00,Yokohama M.,Kawasaki Frontale,1,3,A,2.46,3.44,3.06,2.75,3.44,3.12,2.39,3.17,2.91
JPN1,J-League,2015,2015-03-07,07:00,Kobe,Kashiwa,0,1,A,2.69,3.54,2.69,2.76,3.54,2.7,2.63,3.26,2.56
JPN1,J-League,2015,2015-03-07,10:00,Shonan,Urawa,1,3,A,3.14,3.29,2.44,3.3,3.3,2.46,3.03,3.13,2.34
JPN1,J-League,2015,2015-03-08,04:00,Shimizu,Kashima,3,1,H,4.05,3.71,1.96,4.05,3.78,2.01,3.66,3.52,1.93
JPN1,J-League,2015,2015-03-13,10:00,Kashiwa,Vegalta Sendai,1,1,D,2.04,3.57,3.93,2.06,3.6,4.33,1.94,3.36,3.84
JPN1,J-League,2015,2015-03-14,04:00,Albirex Niigata,Shimizu,0,0,D,2.01,3.63,3.88,2.1,3.65,4.05,1.97,3.38,3.68
JPN1,J-League,2015,2015-03-14,05:00,FC Tokyo,Yokohama M.,0,0,D,2.53,3.32,3.05,2.6,3.32,3.4,2.38,3.12,2.99
JPN1,J-League,2015,2015-03-14,05:00,Kashima,Shonan,1,2,A,1.7,4.11,5.18,1.72,4.11,5.25,1.66,3.76,4.84
JPN1,J-League,2015,2015-03-14,05:00,Kofu,Nagoya,1,0,H,2.79,3.29,2.72,2.88,3.3,2.75,2.68,3.1,2.63
JPN1,J-League,2015,2015-03-14,06:00,Kawasaki Frontale,Kobe,2,2,D,1.75,4.1,4.67,1.8,4.15,4.67,1.72,3.7,4.43
JPN1,J-League,2015,2015-03-14,06:00,Urawa,Montedio Yamagata,1,0,H,1.46,4.71,7.49,1.46,4.95,8.26,1.41,4.42,7.02
JPN1,J-League,2015,2015-03-14,09:30,Sagan Tosu,G-Osaka,1,0,H,3.28,3.57,2.27,3.32,3.6,2.38,3.09,3.31,2.22
JPN1,J-League,2015,2015-03-14,10:00,Yamaga,Hiroshima,1,2,A,3.7,3.54,2.13,4.0,3.54,2.13,3.58,3.24,2.05
JPN1,J-League,2015,2015-03-22,05:00,Albirex Niigata,Kashiwa,3,2,H,2.6,3.38,2.9,2.75,3.4,2.9,2.59,3.17,2.67
JPN1,J-League,2015,2015-03-22,05:00,Hiroshima,Urawa,0,0,D,2.61,3.41,2.88,2.65,3.43,2.89,2.52,3.16,2.74
JPN1,J-League,2015,2015-03-22,05:00,Kofu,G-Osaka,0,2,A,3.97,3.38,2.09,4.11,3.4,2.17,3.63,3.21,2.05
JPN1,J-League,2015,2015-03-22,05:00,Shimizu,Yamaga,0,1,A,2.01,3.71,3.87,2.05,3.71,3.9,1.96,3.41,3.65
JPN1,J-League,2015,2015-03-22,06:00,Yokohama M.,Sagan Tosu,1,0,H,2.13,3.36,3.81,2.2,3.4,3.9,2.09,3.2,3.51
JPN1,J-League,2015,2015-03-22,07:00,Shonan,Vegalta Sendai,0,0,D,2.22,3.46,3.45,2.3,3.46,3.45,2.2,3.21,3.22
JPN1,J-League,2015,2015-03-22,08:00,Kobe,FC Tokyo,0,2,A,2.94,3.55,2.45,3.03,3.55,2.6,2.81,3.26,2.41
JPN1,J-League,2015,2015-03-22,08:00,Nagoya,Kashima,1,1,D,2.9,3.58,2.46,2.96,3.6,2.6,2.72,3.35,2.43
JPN1,J-League,2015,2015-03-22,10:00,Montedio Yamagata,Kawasaki Frontale,1,0,H,4.82,4.16,1.73,4.95,4.2,1.8,4.45,3.73,1.71
JPN1,J-League,2015,2015-04-03,11:00,G-Osaka,Nagoya,3,1,H,1.81,3.99,4.51,1.83,4.0,5.0,1.76,3.69,4.25
JPN1,J-League,2015,2015-04-03,11:00,Kashima,Sagan Tosu,3,1,H,1.71,4.04,5.15,1.94,4.04,5.15,1.84,3.54,4.06
JPN1,J-League,2015,2015-04-04,05:30,Vegalta Sendai,Shimizu,2,1,H,2.26,3.55,3.32,2.28,3.55,3.45,2.16,3.3,3.2
JPN1,J-League,2015,2015-04-04,06:00,Montedio Yamagata,Shonan,1,2,A,3.62,3.43,2.19,3.75,3.43,2.3,3.33,3.18,2.17
JPN1,J-League,2015,2015-04-04,07:00,Kawasaki Frontale,Albirex Niigata,4,1,H,1.92,3.79,4.17,1.95,3.79,4.17,1.88,3.51,3.88
JPN1,J-League,2015,2015-04-04,07:00,Urawa,Yamaga,1,0,H,1.56,4.5,6.28,1.56,4.6,7.5,1.46,4.14,6.64
JPN1,J-League,2015,2015-04-04,08:00,FC Tokyo,Kofu,1,0,H,2.08,3.38,4.04,2.12,3.4,4.85,1.95,3.19,4.05
JPN1,J-League,2015,2015-04-04,10:30,Hiroshima,Kobe,0,1,A,1.88,3.72,4.41,1.91,3.72,4.65,1.84,3.45,4.15
JPN1,J-League,2015,2015-04-04,11:00,Kashiwa,Yokohama M.,1,2,A,2.76,3.33,2.76,2.76,3.33,2.9,2.59,3.07,2.73
JPN1,J-League,2015,2015-04-12,05:00,Yamaga,Kashiwa,1,3,A,3.51,3.57,2.16,3.59,3.57,2.25,3.28,3.29,2.13
JPN1,J-League,2015,2015-04-12,06:00,Nagoya,Hiroshima,2,0,H,2.59,3.59,2.78,2.75,3.59,2.82,2.53,3.29,2.64
JPN1,J-League,2015,2015-04-12,06:00,Yokohama M.,Vegalta Sendai,1,1,D,2.02,3.39,4.26,2.05,3.5,4.6,1.89,3.25,4.14
JPN1,J-League,2015,2015-04-12,07:00,Shimizu,G-Osaka,2,3,A,4.83,4.35,1.7,5.0,4.4,1.85,4.47,3.82,1.7
JPN1,J-League,2015,2015-04-12,08:00,Kobe,Kofu,4,1,H,2.02,3.34,4.34,2.05,3.38,4.45,1.96,3.17,3.99
JPN1,J-League,2015,2015-04-12,08:00,Sagan Tosu,Montedio Yamagata,1,0,H,1.75,3.87,5.12,1.76,3.92,5.35,1.69,3.56,4.9
JPN1,J-League,2015,2015-04-12,08:00,Shonan,FC Tokyo,0,1,A,2.69,3.4,2.78,2.85,3.4,2.81,2.63,3.15,2.63
JPN1,J-League,2015,2015-04-12,09:00,Kawasaki Frontale,Urawa,1,1,D,2.75,3.54,2.64,2.75,3.58,2.9,2.52,3.3,2.65
JPN1,J-League,2015,2015-04-12,11:00,Kashima,Albirex Niigata,1,1,D,1.88,3.87,4.25,1.98,3.9,4.5,1.84,3.53,4.04
JPN1,J-League,2015,2015-04-16,11:00,Kashiwa,Kashima,1,3,A,2.95,3.79,2.36,3.1,3.9,2.6,2.74,3.47,2.37
JPN1,J-League,2015,2015-04-18,06:00,Albirex Niigata,Kobe,2,2,D,2.16,3.66,3.48,2.25,3.66,3.6,2.11,3.34,3.32
