Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
JPN1,J-League,2013,2013-03-02,05:00,C-Osaka,Albirex Niigata,1,0,H,2.24,3.45,3.44,2.34,3.45,3.7,2.12,3.27,3.29
JPN1,J-League,2013,2013-03-02,05:00,Hiroshima,Urawa,1,2,A,2.08,3.59,3.78,2.1,3.7,3.78,2.02,3.33,3.47
JPN1,J-League,2013,2013-03-02,05:00,Nagoya,Iwata,1,1,D,2.44,3.43,3.09,2.44,3.5,3.75,2.11,3.31,3.3
JPN1,J-League,2013,2013-03-02,05:00,Sagan Tosu,Kashima,1,1,D,3.31,3.43,2.31,3.31,3.43,2.65,2.83,3.25,2.39
JPN1,J-League,2013,2013-03-02,05:00,Vegalta Sendai,Kofu,1,1,D,1.81,3.81,4.76,1.81,3.9,5.25,1.71,3.55,4.63
JPN1,J-League,2013,2013-03-02,05:00,Yokohama M.,Shonan,4,2,H,1.56,4.3,6.65,1.7,4.3,6.68,1.57,3.82,5.48
JPN1,J-League,2013,2013-03-02,07:00,Omiya Ardija,Shimizu,2,2,D,2.83,3.26,2.74,2.83,3.35,2.84,2.59,3.15,2.62
JPN1,J-League,2013,2013-03-02,10:00,Oita,FC Tokyo,1,2,A,3.6,3.54,2.15,3.8,3.59,2.29,3.33,3.31,2.09
JPN1,J-League,2013,2013-03-03,04:00,Kashiwa,Kawasaki Frontale,3,1,H,2.17,3.68,3.45,2.19,3.68,3.6,2.05,3.4,3.31
JPN1,J-League,2013,2013-03-09,04:00,Albirex Niigata,Hiroshima,1,2,A,2.79,3.4,2.69,3.0,3.4,2.69,2.82,3.2,2.41
JPN1,J-League,2013,2013-03-09,05:00,FC Tokyo,Kashiwa,3,0,H,2.78,3.51,2.63,2.87,3.52,2.8,2.58,3.26,2.58
JPN1,J-League,2013,2013-03-09,05:00,Kashima,Vegalta Sendai,3,2,H,2.09,3.5,3.82,2.1,3.55,3.85,2.03,3.3,3.49
JPN1,J-League,2013,2013-03-09,05:00,Kofu,C-Osaka,1,2,A,2.81,3.37,2.66,2.81,3.45,2.75,2.56,3.21,2.6
JPN1,J-League,2013,2013-03-09,05:00,Shimizu,Yokohama M.,0,5,A,3.08,3.31,2.5,3.08,3.45,2.52,2.83,3.18,2.41
JPN1,J-League,2013,2013-03-09,06:00,Iwata,Omiya Ardija,0,1,A,2.04,3.63,3.86,2.04,3.75,4.05,1.94,3.39,3.68
JPN1,J-League,2013,2013-03-09,06:00,Kawasaki Frontale,Oita,1,1,D,1.55,4.37,6.58,1.73,4.37,7.0,1.59,3.84,5.36
JPN1,J-League,2013,2013-03-09,07:00,Urawa,Nagoya,1,0,H,2.16,3.58,3.54,2.21,3.58,3.55,2.09,3.31,3.3
JPN1,J-League,2013,2013-03-09,10:00,Shonan,Sagan Tosu,1,1,D,3.37,3.44,2.29,3.37,3.44,2.4,3.07,3.25,2.23
JPN1,J-League,2013,2013-03-16,05:00,Oita,Urawa,2,2,D,5.37,3.91,1.71,5.37,3.91,1.8,4.54,3.54,1.73
JPN1,J-League,2013,2013-03-16,05:00,Sagan Tosu,Kawasaki Frontale,5,4,H,2.59,3.45,2.87,2.68,3.53,2.87,2.46,3.27,2.71
JPN1,J-League,2013,2013-03-16,05:00,Vegalta Sendai,Kashiwa,2,1,H,2.66,3.51,2.75,2.7,3.51,2.86,2.49,3.26,2.67
JPN1,J-League,2013,2013-03-16,05:00,Yokohama M.,Iwata,2,1,H,1.98,3.58,4.13,1.98,3.85,5.25,1.79,3.44,4.33
JPN1,J-League,2013,2013-03-16,06:00,C-Osaka,FC Tokyo,1,0,H,3.04,3.46,2.45,3.04,3.5,2.7,2.72,3.27,2.45
JPN1,J-League,2013,2013-03-16,06:00,Omiya Ardija,Albirex Niigata,1,1,D,2.57,3.31,2.99,2.6,3.38,2.99,2.44,3.18,2.79
JPN1,J-League,2013,2013-03-16,07:00,Shonan,Shimizu,1,1,D,3.34,3.45,2.29,3.34,3.45,2.38,3.03,3.22,2.27
JPN1,J-League,2013,2013-03-16,10:00,Kofu,Nagoya,0,1,A,3.07,3.5,2.41,3.17,3.5,2.46,2.96,3.25,2.29
JPN1,J-League,2013,2013-03-17,04:00,Hiroshima,Kashima,0,0,D,2.64,3.35,2.88,2.64,3.45,3.0,2.43,3.2,2.75
JPN1,J-League,2013,2013-03-30,04:00,C-Osaka,Vegalta Sendai,1,1,D,2.62,3.31,2.93,2.63,3.4,2.93,2.46,3.22,2.73
JPN1,J-League,2013,2013-03-30,04:00,Shimizu,Hiroshima,0,4,A,3.04,3.37,2.49,3.05,3.45,2.5,2.85,3.23,2.36
JPN1,J-League,2013,2013-03-30,05:00,Iwata,Sagan Tosu,3,3,D,2.02,3.86,3.67,2.18,3.86,4.03,2.01,3.42,3.45
JPN1,J-League,2013,2013-03-30,06:00,Kashiwa,Oita,3,1,H,1.41,4.88,8.94,1.5,5.0,9.0,1.4,4.41,7.31
JPN1,J-League,2013,2013-03-30,06:00,Kawasaki Frontale,Kofu,1,1,D,1.79,4.04,4.58,1.84,4.04,4.58,1.78,3.6,4.12
JPN1,J-League,2013,2013-03-30,06:00,Nagoya,Shonan,2,0,H,1.72,3.91,5.3,1.73,3.91,5.5,1.65,3.67,4.88
