Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Finland,Veikkausliiga,2014,06/04/2014,14:00,HJK,Jaro,1,0,H,1.33,5.58,10.87,1.33,5.8,11.17,1.29,5.32,9.0
Finland,Veikkausliiga,2014,06/04/2014,14:00,MyPa,Honka,4,3,H,2.19,3.31,3.78,2.25,3.35,3.78,2.12,3.22,3.41
Finland,Veikkausliiga,2014,06/04/2014,14:00,Rovaniemi,VPS,0,2,A,2.63,3.19,3.03,2.63,3.35,3.2,2.37,3.12,3.01
Finland,Veikkausliiga,2014,12/04/2014,14:00,HJK,KuPS,3,1,H,1.32,5.52,11.2,1.33,5.9,12.0,1.29,5.04,10.14
Finland,Veikkausliiga,2014,12/04/2014,14:00,Rovaniemi,SJK,1,1,D,2.15,3.41,3.74,2.22,3.41,3.75,2.12,3.24,3.4
Finland,Veikkausliiga,2014,12/04/2014,14:00,TPS,Honka,0,1,A,3.34,3.48,2.28,3.34,3.48,2.38,3.1,3.26,2.24
Finland,Veikkausliiga,2014,13/04/2014,14:00,Jaro,Inter Turku,0,2,A,3.04,3.3,2.54,3.19,3.35,2.54,3.01,3.18,2.33
Finland,Veikkausliiga,2014,13/04/2014,14:00,Mariehamn,VPS,0,3,A,2.5,3.43,3.01,2.5,3.43,3.4,2.27,3.27,3.05
Finland,Veikkausliiga,2014,13/04/2014,14:00,MyPa,Lahti,1,1,D,2.99,3.27,2.6,3.01,3.35,2.8,2.74,3.19,2.51
Finland,Veikkausliiga,2014,19/04/2014,14:00,Honka,MyPa,1,2,A,2.34,3.46,3.25,2.35,3.46,3.25,2.24,3.25,3.1
Finland,Veikkausliiga,2014,19/04/2014,14:00,Inter Turku,SJK,2,1,H,1.93,3.5,4.52,2.0,3.7,5.0,1.88,3.32,4.17
Finland,Veikkausliiga,2014,19/04/2014,14:00,KuPS,Jaro,1,4,A,2.13,3.51,3.71,2.25,3.51,3.71,2.09,3.29,3.4
Finland,Veikkausliiga,2014,19/04/2014,14:00,Lahti,HJK,3,1,H,3.87,3.49,2.08,3.95,3.6,2.08,3.71,3.31,1.99
Finland,Veikkausliiga,2014,19/04/2014,14:00,Mariehamn,Rovaniemi,2,0,H,1.78,3.84,4.95,1.83,3.84,5.1,1.77,3.56,4.41
Finland,Veikkausliiga,2014,19/04/2014,14:00,VPS,TPS,1,0,H,1.69,3.74,6.06,1.72,3.8,6.06,1.65,3.55,5.31
Finland,Veikkausliiga,2014,22/04/2014,16:30,HJK,Honka,2,2,D,1.37,5.31,9.09,1.38,5.6,10.0,1.33,4.92,8.56
Finland,Veikkausliiga,2014,23/04/2014,16:30,Jaro,Lahti,2,1,H,3.14,3.44,2.4,3.15,3.44,2.4,3.03,3.22,2.31
Finland,Veikkausliiga,2014,23/04/2014,16:30,MyPa,VPS,1,1,D,2.37,3.24,3.39,2.4,3.35,3.41,2.3,3.16,3.09
Finland,Veikkausliiga,2014,23/04/2014,16:30,Rovaniemi,Inter Turku,1,0,H,2.85,3.29,2.7,2.85,3.45,2.7,2.69,3.2,2.57
Finland,Veikkausliiga,2014,23/04/2014,16:30,SJK,KuPS,2,0,H,1.76,3.79,5.13,1.77,3.79,5.4,1.7,3.59,4.85
Finland,Veikkausliiga,2014,23/04/2014,16:30,TPS,Mariehamn,0,1,A,3.32,3.91,2.14,4.0,3.91,2.14,3.59,3.44,1.98
Finland,Veikkausliiga,2014,26/04/2014,14:00,HJK,TPS,0,1,A,1.34,5.67,9.93,1.34,6.5,12.0,1.26,5.57,9.97
Finland,Veikkausliiga,2014,27/04/2014,14:00,Honka,Inter Turku,3,1,H,2.96,3.4,2.54,2.97,3.45,2.75,2.7,3.24,2.52
Finland,Veikkausliiga,2014,27/04/2014,14:00,KuPS,Lahti,0,2,A,3.14,3.45,2.4,3.41,3.45,2.4,3.24,3.25,2.18
Finland,Veikkausliiga,2014,27/04/2014,14:00,Mariehamn,Jaro,1,3,A,1.87,3.79,4.39,1.88,3.8,5.0,1.78,3.51,4.38
Finland,Veikkausliiga,2014,27/04/2014,14:00,Rovaniemi,MyPa,0,1,A,2.28,3.16,3.7,2.28,3.4,3.7,2.17,3.14,3.37
Finland,Veikkausliiga,2014,03/05/2014,14:00,TPS,Rovaniemi,0,2,A,2.2,3.4,3.62,2.5,3.5,3.62,2.2,3.21,3.23
Finland,Veikkausliiga,2014,04/05/2014,16:30,Honka,Jaro,1,1,D,2.32,3.51,3.24,2.45,3.51,3.24,2.29,3.3,2.98
Finland,Veikkausliiga,2014,04/05/2014,16:30,Inter Turku,KuPS,1,1,D,1.56,4.23,6.72,1.6,4.23,7.0,1.54,3.8,6.15
Finland,Veikkausliiga,2014,04/05/2014,16:30,Lahti,SJK,1,1,D,1.93,3.5,4.57,1.99,3.7,4.57,1.88,3.4,4.05
Finland,Veikkausliiga,2014,04/05/2014,16:30,Mariehamn,MyPa,2,1,H,2.33,3.73,3.05,2.33,3.73,4.05,2.17,3.35,3.18
Finland,Veikkausliiga,2014,04/05/2014,16:30,VPS,HJK,0,2,A,5.23,3.9,1.73,5.34,3.9,1.8,4.63,3.56,1.74
Finland,Veikkausliiga,2014,08/05/2014,16:30,HJK,Mariehamn,1,0,H,1.31,6.21,9.74,1.35,6.29,12.0,1.29,5.4,8.93
Finland,Veikkausliiga,2014,08/05/2014,16:30,Jaro,VPS,1,0,H,2.34,3.35,3.29,2.41,3.4,3.4,2.26,3.18,3.15
Finland,Veikkausliiga,2014,08/05/2014,16:30,KuPS,Rovaniemi,1,0,H,2.15,3.37,3.81,2.2,3.4,3.85,2.12,3.18,3.46
Finland,Veikkausliiga,2014,08/05/2014,16:30,Lahti,Inter Turku,0,0,D,2.14,3.67,3.47,2.2,3.67,3.6,2.1,3.36,3.31
Finland,Veikkausliiga,2014,08/05/2014,16:30,MyPa,TPS,4,1,H,1.82,3.7,4.88,1.82,3.8,5.15,1.75,3.55,4.57
Finland,Veikkausliiga,2014,08/05/2014,16:30,SJK,Honka,0,0,D,2.23,3.46,3.49,2.25,3.46,3.6,2.13,3.26,3.37
Finland,Veikkausliiga,2014,12/05/2014,16:30,Honka,Lahti,1,0,H,2.99,3.47,2.48,2.99,3.47,2.62,2.79,3.27,2.44
