Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Finland,Veikkausliiga,2016,02/04/2016,12:00,HJK,Mariehamn,2,0,H,1.54,4.13,7.38,1.59,4.13,7.5,1.51,3.86,6.73
Finland,Veikkausliiga,2016,02/04/2016,15:00,PK-35 Vantaa,Rovaniemi,3,4,A,2.57,3.22,3.07,2.65,3.28,3.09,2.48,3.07,2.9
Finland,Veikkausliiga,2016,08/04/2016,16:30,HJK,VPS,3,1,H,1.41,4.69,9.71,1.43,4.95,10.0,1.37,4.5,8.67
Finland,Veikkausliiga,2016,09/04/2016,14:00,Inter Turku,Lahti,1,1,D,2.24,3.29,3.65,2.4,3.29,3.66,2.21,3.13,3.36
Finland,Veikkausliiga,2016,09/04/2016,14:00,KuPS,Ilves,0,1,A,2.16,3.41,3.72,2.22,3.48,4.0,2.1,3.22,3.52
Finland,Veikkausliiga,2016,09/04/2016,14:00,Mariehamn,Rovaniemi,1,0,H,2.45,3.32,3.16,2.47,3.32,3.23,2.36,3.16,3.02
Finland,Veikkausliiga,2016,09/04/2016,14:00,PK-35 Vantaa,HIFK,0,2,A,2.45,3.46,3.06,2.48,3.46,3.1,2.36,3.28,2.91
Finland,Veikkausliiga,2016,09/04/2016,14:00,PS Kemi,SJK,3,0,H,4.54,3.33,1.98,4.76,3.5,1.99,4.19,3.27,1.9
Finland,Veikkausliiga,2016,14/04/2016,16:30,HIFK,Inter Turku,1,2,A,2.41,3.38,3.18,2.55,3.4,3.18,2.36,3.22,2.98
Finland,Veikkausliiga,2016,14/04/2016,16:30,KuPS,PK-35 Vantaa,2,3,A,2.28,3.4,3.42,2.4,3.4,3.45,2.23,3.23,3.19
Finland,Veikkausliiga,2016,14/04/2016,16:30,Rovaniemi,HJK,2,2,D,4.56,3.54,1.91,4.56,3.65,1.95,4.14,3.36,1.88
Finland,Veikkausliiga,2016,14/04/2016,16:30,SJK,Mariehamn,0,1,A,1.75,3.57,5.76,1.77,3.8,6.1,1.69,3.46,5.31
Finland,Veikkausliiga,2016,17/04/2016,13:00,PS Kemi,Mariehamn,1,2,A,3.15,3.32,2.46,3.3,3.4,2.5,2.97,3.22,2.37
Finland,Veikkausliiga,2016,17/04/2016,14:00,PK-35 Vantaa,VPS,0,2,A,2.41,3.34,3.23,2.45,3.4,3.35,2.29,3.22,3.08
Finland,Veikkausliiga,2016,18/04/2016,16:30,HJK,SJK,2,1,H,1.83,3.53,5.16,1.83,3.74,5.6,1.77,3.37,4.79
Finland,Veikkausliiga,2016,18/04/2016,16:30,Inter Turku,KuPS,3,1,H,1.75,3.81,5.23,1.76,3.81,6.0,1.7,3.57,4.96
Finland,Veikkausliiga,2016,18/04/2016,16:30,Lahti,HIFK,2,2,D,2.03,3.39,4.23,2.06,3.5,4.25,1.98,3.23,3.92
Finland,Veikkausliiga,2016,24/04/2016,14:00,KuPS,Lahti,2,0,H,3.31,3.31,2.38,3.44,3.45,2.38,3.19,3.18,2.26
Finland,Veikkausliiga,2016,24/04/2016,14:00,Rovaniemi,PK-35 Vantaa,1,0,H,1.7,4.11,5.13,1.75,4.11,5.5,1.66,3.79,4.85
Finland,Veikkausliiga,2016,24/04/2016,14:00,SJK,Ilves,0,2,A,1.65,3.99,5.98,1.65,4.0,7.2,1.58,3.75,5.84
Finland,Veikkausliiga,2016,24/04/2016,14:00,VPS,Inter Turku,0,0,D,2.85,3.26,2.72,3.0,3.35,2.72,2.8,3.1,2.56
Finland,Veikkausliiga,2016,24/04/2016,14:30,Mariehamn,HJK,0,0,D,4.1,3.47,2.02,4.13,3.58,2.02,3.85,3.31,1.96
Finland,Veikkausliiga,2016,25/04/2016,16:30,HIFK,PS Kemi,0,0,D,1.91,3.73,4.29,1.91,3.78,4.45,1.85,3.52,4.07
Finland,Veikkausliiga,2016,28/04/2016,16:30,HIFK,KuPS,3,2,H,2.19,3.39,3.65,2.21,3.44,3.7,2.09,3.25,3.5
Finland,Veikkausliiga,2016,28/04/2016,16:30,Inter Turku,Rovaniemi,1,2,A,2.28,3.32,3.51,2.28,3.38,3.64,2.17,3.18,3.37
Finland,Veikkausliiga,2016,28/04/2016,16:30,Lahti,VPS,4,0,H,2.04,3.1,4.64,2.05,3.4,4.64,1.96,3.12,4.18
Finland,Veikkausliiga,2016,29/04/2016,16:30,Ilves,Mariehamn,0,1,A,2.77,3.19,2.86,2.82,3.19,2.92,2.66,3.03,2.73
Finland,Veikkausliiga,2016,29/04/2016,16:30,PK-35 Vantaa,SJK,0,0,D,3.5,3.23,2.3,3.58,3.5,2.3,3.34,3.16,2.2
Finland,Veikkausliiga,2016,29/04/2016,16:30,PS Kemi,HJK,1,0,H,5.1,3.73,1.78,7.0,3.95,1.78,5.58,3.65,1.63
Finland,Veikkausliiga,2016,04/05/2016,16:30,HJK,Ilves,5,1,H,1.53,4.32,7.08,1.54,4.45,8.5,1.47,4.13,6.9
Finland,Veikkausliiga,2016,04/05/2016,16:30,KuPS,PS Kemi,2,0,H,2.25,3.37,3.52,2.36,3.37,3.52,2.22,3.19,3.26
Finland,Veikkausliiga,2016,04/05/2016,16:30,Mariehamn,PK-35 Vantaa,0,0,D,1.83,3.54,5.08,1.93,3.6,5.2,1.81,3.37,4.56
Finland,Veikkausliiga,2016,04/05/2016,16:30,VPS,HIFK,3,1,H,2.67,3.18,2.98,2.67,3.25,3.1,2.5,3.09,2.89
Finland,Veikkausliiga,2016,05/05/2016,12:00,Rovaniemi,Lahti,0,0,D,2.11,3.4,3.89,2.14,3.55,4.33,2.02,3.28,3.68
Finland,Veikkausliiga,2016,05/05/2016,12:00,SJK,Inter Turku,1,0,H,2.19,3.12,4.03,2.36,3.25,4.03,2.15,3.06,3.56
Finland,Veikkausliiga,2016,07/05/2016,14:00,KuPS,VPS,1,0,H,2.21,3.33,3.69,2.21,3.33,4.0,2.12,3.19,3.51
Finland,Veikkausliiga,2016,07/05/2016,14:00,PK-35 Vantaa,HJK,1,2,A,4.15,3.55,1.99,4.75,3.75,1.99,4.07,3.5,1.87
Finland,Veikkausliiga,2016,07/05/2016,14:00,PS Kemi,Ilves,1,0,H,2.54,3.24,3.1,2.62,3.26,3.1,2.46,3.1,2.93
Finland,Veikkausliiga,2016,09/05/2016,16:00,HIFK,Rovaniemi,1,1,D,2.9,3.22,2.71,2.93,3.35,2.75,2.74,3.12,2.6
Finland,Veikkausliiga,2016,09/05/2016,16:00,Inter Turku,Mariehamn,0,2,A,2.38,3.23,3.38,2.47,3.25,3.5,2.31,3.11,3.16
