Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Finland,Veikkausliiga,2012,15/04/2012,16:30,HJK,Mariehamn,3,1,H,1.4,4.79,9.77,1.4,4.79,10.0,1.35,4.47,8.46
Finland,Veikkausliiga,2012,15/04/2012,16:30,Honka,VPS,1,1,D,1.76,3.67,5.42,1.9,3.67,5.42,1.8,3.38,4.4
Finland,Veikkausliiga,2012,15/04/2012,16:30,KuPS,JJK Jyvaskyla,2,2,D,2.35,3.53,3.12,2.5,3.53,3.17,2.35,3.26,2.87
Finland,Veikkausliiga,2012,15/04/2012,16:30,Lahti,Haka,1,0,H,2.41,3.21,3.37,2.5,3.3,3.37,2.37,3.16,2.92
Finland,Veikkausliiga,2012,15/04/2012,16:30,TPS,MyPa,0,1,A,1.64,3.89,6.34,1.65,4.25,7.0,1.54,3.75,6.18
Finland,Veikkausliiga,2012,18/04/2012,16:30,Lahti,Honka,2,1,H,3.44,3.55,2.21,3.5,3.55,2.25,3.26,3.28,2.15
Finland,Veikkausliiga,2012,19/04/2012,16:30,JJK Jyvaskyla,Haka,1,4,A,1.88,3.62,4.63,1.91,3.7,5.0,1.78,3.49,4.41
Finland,Veikkausliiga,2012,19/04/2012,16:30,Mariehamn,KuPS,1,1,D,2.19,3.61,3.41,2.29,3.61,3.5,2.15,3.33,3.2
Finland,Veikkausliiga,2012,19/04/2012,16:30,MyPa,Jaro,2,0,H,2.29,3.57,3.24,2.4,3.57,3.25,2.23,3.3,3.04
Finland,Veikkausliiga,2012,19/04/2012,16:30,TPS,HJK,3,1,H,3.93,3.62,2.02,3.93,3.62,2.2,3.48,3.36,2.03
Finland,Veikkausliiga,2012,19/04/2012,16:30,VPS,Inter Turku,0,2,A,3.2,3.46,2.36,3.37,3.46,2.4,3.0,3.24,2.29
Finland,Veikkausliiga,2012,22/04/2012,16:30,Haka,Mariehamn,0,2,A,2.42,3.33,3.21,2.45,3.33,3.21,2.33,3.19,2.96
Finland,Veikkausliiga,2012,22/04/2012,16:30,Honka,JJK Jyvaskyla,0,2,A,1.8,4.07,4.47,1.95,4.07,4.47,1.84,3.57,3.95
Finland,Veikkausliiga,2012,22/04/2012,16:30,Inter Turku,MyPa,2,0,H,1.58,4.13,6.63,1.58,4.3,7.25,1.49,3.98,6.38
Finland,Veikkausliiga,2012,22/04/2012,16:30,KuPS,TPS,1,1,D,2.9,3.34,2.63,2.9,3.4,2.63,2.73,3.22,2.47
Finland,Veikkausliiga,2012,22/04/2012,16:30,VPS,Lahti,2,1,H,2.44,3.05,3.47,2.45,3.4,3.75,2.24,3.11,3.24
Finland,Veikkausliiga,2012,23/04/2012,16:30,HJK,Jaro,4,1,H,1.31,5.51,12.16,1.35,5.65,12.24,1.29,5.04,9.9
Finland,Veikkausliiga,2012,29/04/2012,16:30,Jaro,KuPS,1,0,H,2.4,3.63,3.01,2.54,3.63,3.01,2.43,3.24,2.79
Finland,Veikkausliiga,2012,29/04/2012,16:30,Lahti,Inter Turku,0,5,A,4.47,3.58,1.92,4.47,3.58,2.0,3.88,3.35,1.91
Finland,Veikkausliiga,2012,29/04/2012,16:30,Mariehamn,Honka,0,0,D,2.34,3.55,3.16,2.45,3.55,3.16,2.35,3.29,2.88
Finland,Veikkausliiga,2012,29/04/2012,16:30,MyPa,HJK,1,0,H,5.34,3.68,1.76,5.75,3.85,1.79,5.06,3.59,1.67
Finland,Veikkausliiga,2012,29/04/2012,16:30,TPS,Haka,2,0,H,1.75,3.75,5.38,1.77,4.0,6.0,1.67,3.64,5.0
Finland,Veikkausliiga,2012,30/04/2012,16:30,JJK Jyvaskyla,VPS,0,2,A,1.88,3.7,4.44,1.91,3.78,4.44,1.86,3.48,3.97
Finland,Veikkausliiga,2012,02/05/2012,16:30,Jaro,Inter Turku,0,1,A,4.41,3.74,1.88,4.41,3.84,1.9,4.02,3.52,1.84
