Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Switzerland,Super League,2014/2015,19/07/2014,16:45,Aarau,Basel,1,2,A,4.35,3.87,1.86,4.8,4.0,1.94,4.24,3.67,1.77
Switzerland,Super League,2014/2015,19/07/2014,19:00,St. Gallen,Young Boys,2,2,D,2.12,3.43,3.76,2.5,3.43,3.76,2.13,3.31,3.31
Switzerland,Super League,2014/2015,20/07/2014,12:45,Luzern,Sion,1,1,D,1.99,3.51,4.19,2.05,3.6,4.3,1.94,3.36,3.87
Switzerland,Super League,2014/2015,20/07/2014,12:45,Thun,Vaduz,1,0,H,1.94,3.67,4.19,2.12,3.67,4.2,1.97,3.37,3.72
Switzerland,Super League,2014/2015,20/07/2014,15:00,Zurich,Grasshoppers,1,0,H,2.75,3.49,2.67,2.8,3.49,2.7,2.61,3.27,2.59
Switzerland,Super League,2014/2015,23/07/2014,18:45,Aarau,Sion,1,0,H,2.62,3.38,2.88,2.62,3.38,3.25,2.44,3.2,2.86
Switzerland,Super League,2014/2015,23/07/2014,18:45,Zurich,Thun,2,1,H,1.67,4.03,5.56,1.83,4.03,5.6,1.66,3.7,5.03
Switzerland,Super League,2014/2015,26/07/2014,16:45,Grasshoppers,Thun,2,3,A,1.98,3.56,4.18,2.0,3.75,4.8,1.85,3.47,4.16
Switzerland,Super League,2014/2015,26/07/2014,19:00,Sion,St. Gallen,1,0,H,2.55,3.38,2.97,2.62,3.38,3.2,2.44,3.21,2.85
Switzerland,Super League,2014/2015,27/07/2014,12:45,Vaduz,Zurich,1,4,A,4.01,3.47,2.04,4.05,3.5,2.15,3.61,3.29,2.02
Switzerland,Super League,2014/2015,27/07/2014,12:45,Young Boys,Aarau,1,1,D,1.62,4.36,5.64,1.67,4.4,5.7,1.6,3.96,5.12
Switzerland,Super League,2014/2015,27/07/2014,15:00,Basel,Luzern,3,0,H,1.48,4.72,7.33,1.5,4.72,8.03,1.44,4.31,6.98
Switzerland,Super League,2014/2015,02/08/2014,16:45,Thun,Basel,2,3,A,4.56,3.88,1.83,4.56,3.89,1.93,4.11,3.57,1.82
Switzerland,Super League,2014/2015,02/08/2014,19:00,Grasshoppers,Sion,0,0,D,2.19,3.51,3.53,2.19,3.6,4.5,1.97,3.39,3.73
Switzerland,Super League,2014/2015,03/08/2014,12:45,Zurich,Young Boys,2,1,H,1.73,4.0,5.07,1.8,4.2,5.08,1.71,3.7,4.6
Switzerland,Super League,2014/2015,03/08/2014,15:00,St. Gallen,Luzern,2,1,H,2.13,3.68,3.53,2.17,3.68,3.9,2.05,3.4,3.44
Switzerland,Super League,2014/2015,06/08/2014,18:45,Aarau,Vaduz,1,1,D,1.85,3.89,4.41,1.85,4.0,5.3,1.69,3.73,4.76
Switzerland,Super League,2014/2015,09/08/2014,16:45,St. Gallen,Aarau,2,2,D,1.61,4.27,5.88,1.75,4.27,5.88,1.62,3.86,5.07
Switzerland,Super League,2014/2015,09/08/2014,19:00,Basel,Zurich,4,1,H,1.72,4.1,5.0,1.75,4.1,5.2,1.69,3.74,4.65
Switzerland,Super League,2014/2015,10/08/2014,12:45,Luzern,Grasshoppers,1,1,D,2.6,3.41,2.88,2.65,3.41,3.2,2.4,3.18,2.93
