Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Switzerland,Super League,2013/2014,13/07/2013,18:45,Basel,Aarau,3,1,H,1.34,5.49,10.21,1.35,5.7,10.21,1.31,5.1,8.68
Switzerland,Super League,2013/2014,13/07/2013,18:45,Young Boys,Sion,2,0,H,1.93,3.69,4.26,1.93,3.8,4.55,1.84,3.51,4.06
Switzerland,Super League,2013/2014,14/07/2013,12:45,Luzern,Lausanne,2,0,H,1.56,4.09,7.05,1.65,4.09,7.05,1.58,3.84,5.64
Switzerland,Super League,2013/2014,14/07/2013,12:45,Zurich,Thun,3,2,H,1.89,3.72,4.41,1.92,3.73,4.7,1.84,3.5,4.09
Switzerland,Super League,2013/2014,14/07/2013,15:00,St. Gallen,Grasshoppers,0,2,A,2.29,3.44,3.31,2.4,3.5,3.4,2.26,3.23,3.1
Switzerland,Super League,2013/2014,20/07/2013,18:45,Aarau,Luzern,4,2,H,3.11,3.52,2.38,3.11,3.52,2.5,2.88,3.3,2.37
Switzerland,Super League,2013/2014,20/07/2013,18:45,Lausanne,Young Boys,1,3,A,3.85,3.53,2.06,4.09,3.6,2.08,3.65,3.41,1.97
Switzerland,Super League,2013/2014,21/07/2013,12:45,Sion,Zurich,0,0,D,3.67,3.44,2.17,3.67,3.5,2.52,3.13,3.3,2.21
Switzerland,Super League,2013/2014,21/07/2013,12:45,Thun,St. Gallen,3,2,H,2.31,3.44,3.31,2.5,3.5,3.33,2.3,3.27,3.0
Switzerland,Super League,2013/2014,21/07/2013,15:00,Grasshoppers,Basel,1,1,D,3.38,3.5,2.24,3.38,3.57,2.35,3.1,3.33,2.22
Switzerland,Super League,2013/2014,27/07/2013,18:45,Basel,Lausanne,2,0,H,1.23,6.89,14.95,1.25,7.5,17.0,1.19,6.4,12.53
Switzerland,Super League,2013/2014,27/07/2013,18:45,Grasshoppers,Aarau,4,2,H,1.79,3.71,5.01,1.8,4.0,5.4,1.71,3.64,4.66
Switzerland,Super League,2013/2014,28/07/2013,12:45,Luzern,Zurich,3,2,H,2.89,3.51,2.52,2.9,3.51,2.6,2.73,3.33,2.45
Switzerland,Super League,2013/2014,28/07/2013,12:45,Sion,St. Gallen,0,1,A,3.34,3.44,2.29,3.34,3.44,2.5,2.98,3.27,2.31
Switzerland,Super League,2013/2014,28/07/2013,15:00,Young Boys,Thun,3,2,H,1.72,3.92,5.26,1.89,3.92,5.26,1.78,3.56,4.33
Switzerland,Super League,2013/2014,03/08/2013,18:45,Lausanne,Grasshoppers,0,0,D,5.52,3.94,1.69,5.52,3.94,1.85,4.58,3.61,1.73
Switzerland,Super League,2013/2014,03/08/2013,18:45,St. Gallen,Basel,1,1,D,2.81,3.4,2.67,3.45,3.4,2.67,2.92,3.21,2.39
Switzerland,Super League,2013/2014,04/08/2013,12:45,Thun,Aarau,2,2,D,2.04,3.71,3.74,2.06,3.8,4.0,1.95,3.52,3.64
Switzerland,Super League,2013/2014,04/08/2013,12:45,Zurich,Young Boys,1,3,A,2.31,3.7,3.09,2.45,3.7,3.1,2.3,3.41,2.89
Switzerland,Super League,2013/2014,04/08/2013,15:00,Luzern,Sion,1,0,H,1.72,3.83,5.44,1.77,3.9,5.44,1.7,3.68,4.67
Switzerland,Super League,2013/2014,10/08/2013,18:45,Aarau,Young Boys,0,4,A,3.37,3.58,2.23,3.6,3.58,2.35,3.2,3.33,2.17
Switzerland,Super League,2013/2014,10/08/2013,18:45,Grasshoppers,Sion,0,0,D,1.49,4.34,7.97,1.55,4.4,8.1,1.47,3.99,7.06
Switzerland,Super League,2013/2014,11/08/2013,12:45,St. Gallen,Lausanne,2,0,H,1.41,4.8,9.17,1.45,4.8,9.17,1.4,4.3,7.86
Switzerland,Super League,2013/2014,11/08/2013,12:45,Thun,Luzern,1,1,D,2.37,3.48,3.1,2.5,3.59,3.1,2.31,3.32,2.92
Switzerland,Super League,2013/2014,11/08/2013,15:00,Basel,Zurich,1,2,A,1.72,4.09,4.9,1.72,4.4,5.7,1.6,3.93,5.14
Switzerland,Super League,2013/2014,24/08/2013,18:45,Lausanne,Aarau,1,2,A,3.07,3.53,2.41,3.1,3.53,2.7,2.77,3.28,2.46
Switzerland,Super League,2013/2014,24/08/2013,18:45,Luzern,Basel,1,1,D,2.91,3.47,2.54,3.1,3.5,2.54,2.87,3.3,2.37
Switzerland,Super League,2013/2014,25/08/2013,12:45,Sion,Thun,0,0,D,2.52,3.31,3.02,2.7,3.4,3.02,2.51,3.18,2.77
Switzerland,Super League,2013/2014,25/08/2013,12:45,Young Boys,Grasshoppers,1,2,A,2.13,3.31,3.94,2.13,3.6,4.3,1.98,3.34,3.77
Switzerland,Super League,2013/2014,25/08/2013,15:00,Zurich,St. Gallen,0,0,D,2.04,3.6,3.9,2.04,3.65,4.09,1.99,3.4,3.59
Switzerland,Super League,2013/2014,31/08/2013,16:45,Aarau,Sion,0,1,A,2.01,3.58,4.02,2.1,3.58,4.02,2.01,3.34,3.63
Switzerland,Super League,2013/2014,01/09/2013,12:45,St. Gallen,Luzern,4,1,H,2.29,3.38,3.39,2.3,3.4,3.4,2.19,3.27,3.2
Switzerland,Super League,2013/2014,01/09/2013,12:45,Thun,Lausanne,4,1,H,1.58,4.18,6.51,1.58,4.33,7.3,1.51,3.99,6.29
Switzerland,Super League,2013/2014,01/09/2013,15:00,Basel,Young Boys,2,1,H,1.78,3.98,4.77,1.84,3.98,4.77,1.76,3.69,4.26
Switzerland,Super League,2013/2014,21/09/2013,18:45,Young Boys,Luzern,0,1,A,2.04,3.52,3.98,2.06,3.75,4.3,1.91,3.5,3.81
Switzerland,Super League,2013/2014,22/09/2013,12:45,Grasshoppers,Thun,2,1,H,1.8,3.81,4.81,1.83,3.81,5.0,1.78,3.53,4.41
Switzerland,Super League,2013/2014,22/09/2013,12:45,Lausanne,Zurich,1,2,A,4.42,3.78,1.87,4.95,4.0,1.88,4.44,3.61,1.75
Switzerland,Super League,2013/2014,22/09/2013,15:00,Sion,Basel,1,3,A,4.7,3.54,1.74,5.14,3.83,1.8,4.68,3.54,1.73
Switzerland,Super League,2013/2014,24/09/2013,19:30,St. Gallen,Young Boys,0,0,D,1.91,3.72,4.29,2.22,3.72,4.29,1.99,3.43,3.59
Switzerland,Super League,2013/2014,25/09/2013,18:45,Luzern,Grasshoppers,0,2,A,2.7,3.34,2.81,2.7,3.4,2.9,2.5,3.2,2.76
Switzerland,Super League,2013/2014,25/09/2013,18:45,Sion,Lausanne,2,1,H,1.79,3.68,5.12,1.79,4.0,5.6,1.69,3.58,4.99
Switzerland,Super League,2013/2014,25/09/2013,18:45,Thun,Basel,0,2,A,3.8,3.47,2.11,4.1,3.7,2.15,3.64,3.42,1.98
Switzerland,Super League,2013/2014,26/09/2013,18:45,Zurich,Aarau,1,2,A,1.6,4.44,5.8,1.67,4.44,6.0,1.6,3.99,5.14
