Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
SWE1,Allsvenskan,2020,2020-06-14,11:00,Sirius,Djurgarden,0,2,A,6.45,3.89,1.61,7.19,4.1,1.62,6.27,3.82,1.57
SWE1,Allsvenskan,2020,2020-06-14,13:30,Goteborg,Elfsborg,0,1,A,2.13,3.28,3.88,2.15,3.49,3.88,2.05,3.31,3.71
SWE1,Allsvenskan,2020,2020-06-14,13:30,Norrkoping,Kalmar,2,1,H,1.91,3.46,4.55,1.97,3.7,4.69,1.86,3.47,4.31
SWE1,Allsvenskan,2020,2020-06-14,16:30,Hammarby,Ostersunds,2,0,H,1.35,5.68,8.59,1.36,5.8,10.3,1.31,5.46,8.68
SWE1,Allsvenskan,2020,2020-06-14,16:30,Orebro,AIK,0,2,A,4.16,3.37,2.02,4.37,3.52,2.12,4.02,3.33,1.97
SWE1,Allsvenskan,2020,2020-06-15,18:00,Falkenbergs,Hacken,1,1,D,5.3,3.79,1.7,5.5,4.05,1.74,5.08,3.76,1.68
SWE1,Allsvenskan,2020,2020-06-15,18:00,Helsingborg,Varbergs,0,3,A,2.71,3.33,2.7,2.72,3.56,2.8,2.6,3.34,2.64
SWE1,Allsvenskan,2020,2020-06-15,18:00,Malmo FF,Mjallby,2,0,H,1.4,4.87,8.17,1.42,5.5,10.5,1.38,4.7,8.21
SWE1,Allsvenskan,2020,2020-06-17,18:00,AIK,Norrkoping,1,4,A,2.94,3.05,2.76,2.95,3.31,2.84,2.8,3.04,2.68
SWE1,Allsvenskan,2020,2020-06-17,18:00,Djurgarden,Orebro,1,2,A,1.53,4.26,6.72,1.58,4.47,6.85,1.53,4.13,6.21
SWE1,Allsvenskan,2020,2020-06-17,18:00,Elfsborg,Hammarby,2,2,D,3.45,3.69,2.12,3.7,3.86,2.15,3.4,3.59,2.06
SWE1,Allsvenskan,2020,2020-06-18,18:00,Hacken,Malmo FF,1,1,D,3.07,3.19,2.56,3.2,3.29,2.62,2.98,3.13,2.48
