Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
SWE1,Allsvenskan,2013,2013-03-31,14:00,Hacken,Goteborg,0,3,A,2.41,3.24,3.31,2.6,3.35,3.31,2.42,3.19,2.92
SWE1,Allsvenskan,2013,2013-03-31,16:30,Helsingborg,Djurgarden,3,0,H,1.79,3.77,4.98,1.85,3.8,5.2,1.78,3.52,4.5
SWE1,Allsvenskan,2013,2013-03-31,16:30,Syrianska,Kalmar,0,3,A,2.85,3.22,2.74,2.88,3.35,2.77,2.71,3.12,2.63
SWE1,Allsvenskan,2013,2013-04-01,14:00,Gefle,Atvidabergs,1,0,H,2.57,3.24,3.05,2.65,3.4,3.15,2.5,3.15,2.83
SWE1,Allsvenskan,2013,2013-04-01,14:00,Malmo FF,Halmstad,1,1,D,1.42,4.63,9.27,1.5,4.75,9.33,1.42,4.29,7.53
SWE1,Allsvenskan,2013,2013-04-01,14:00,Mjallby,Norrkoping,1,2,A,2.47,3.28,3.16,2.65,3.4,3.16,2.45,3.14,2.9
SWE1,Allsvenskan,2013,2013-04-01,16:30,Brommapojkarna,Osters,2,2,D,2.65,3.29,2.92,2.65,3.3,3.1,2.46,3.17,2.86
SWE1,Allsvenskan,2013,2013-04-01,16:30,Elfsborg,AIK,2,2,D,2.1,3.36,3.99,2.13,3.45,4.05,2.04,3.26,3.65
SWE1,Allsvenskan,2013,2013-04-05,18:00,Atvidabergs,Malmo FF,1,3,A,3.21,3.21,2.48,3.5,3.45,2.48,3.2,3.23,2.24
SWE1,Allsvenskan,2013,2013-04-07,14:00,AIK,Syrianska,0,0,D,1.48,4.26,8.64,1.48,4.5,9.0,1.42,4.23,7.7
SWE1,Allsvenskan,2013,2013-04-07,14:00,Goteborg,Brommapojkarna,2,0,H,1.43,4.76,8.63,1.44,4.8,9.5,1.39,4.41,8.06
SWE1,Allsvenskan,2013,2013-04-07,16:30,Halmstad,Elfsborg,1,1,D,3.78,3.61,2.06,4.05,3.61,2.13,3.74,3.35,1.99
SWE1,Allsvenskan,2013,2013-04-07,16:30,Kalmar,Hacken,0,0,D,3.27,3.46,2.31,3.3,3.46,2.44,3.05,3.23,2.3
SWE1,Allsvenskan,2013,2013-04-08,18:00,Djurgarden,Mjallby,0,3,A,1.93,3.47,4.54,1.97,3.6,5.0,1.83,3.36,4.42
SWE1,Allsvenskan,2013,2013-04-08,18:00,Norrkoping,Gefle,2,1,H,2.06,3.41,4.0,2.1,3.55,4.5,1.95,3.33,3.9
SWE1,Allsvenskan,2013,2013-04-08,18:05,Osters,Helsingborg,1,1,D,3.1,3.26,2.52,3.2,3.45,2.52,3.02,3.16,2.36
SWE1,Allsvenskan,2013,2013-04-12,18:00,Brommapojkarna,Norrkoping,1,0,H,3.19,3.43,2.38,3.25,3.43,2.45,2.99,3.26,2.33
SWE1,Allsvenskan,2013,2013-04-13,15:00,Syrianska,Osters,0,1,A,2.77,3.23,2.82,2.8,3.25,3.0,2.58,3.13,2.74
SWE1,Allsvenskan,2013,2013-04-14,14:00,Atvidabergs,AIK,1,0,H,3.49,3.4,2.24,3.55,3.45,2.29,3.22,3.22,2.22
SWE1,Allsvenskan,2013,2013-04-14,14:00,Malmo FF,Kalmar,1,0,H,1.61,3.93,6.7,1.65,4.09,6.7,1.58,3.8,5.72
SWE1,Allsvenskan,2013,2013-04-14,16:30,Gefle,Halmstad,2,0,H,2.18,3.44,3.62,2.25,3.44,3.7,2.16,3.23,3.35
SWE1,Allsvenskan,2013,2013-04-14,16:30,Hacken,Djurgarden,4,0,H,1.75,3.84,5.2,1.77,3.84,5.5,1.69,3.6,4.92
SWE1,Allsvenskan,2013,2013-04-15,18:00,Helsingborg,Mjallby,1,2,A,1.45,4.44,9.23,1.5,4.59,9.23,1.43,4.28,7.18
SWE1,Allsvenskan,2013,2013-04-15,18:05,Elfsborg,Goteborg,0,0,D,2.18,3.46,3.58,2.18,3.5,3.75,2.08,3.33,3.44
SWE1,Allsvenskan,2013,2013-04-17,18:00,Halmstad,Atvidabergs,0,0,D,2.06,3.47,3.9,2.2,3.6,4.15,2.03,3.36,3.59
SWE1,Allsvenskan,2013,2013-04-17,18:00,Osters,Hacken,2,0,H,3.05,3.3,2.54,3.2,3.4,2.54,2.98,3.23,2.36
SWE1,Allsvenskan,2013,2013-04-17,18:05,AIK,Malmo FF,0,1,A,2.37,3.33,3.22,2.45,3.35,3.3,2.31,3.23,3.04
SWE1,Allsvenskan,2013,2013-04-18,18:00,Djurgarden,Brommapojkarna,1,1,D,1.77,3.74,5.19,1.9,3.75,5.19,1.78,3.51,4.51
SWE1,Allsvenskan,2013,2013-04-18,18:00,Goteborg,Syrianska,2,0,H,1.35,5.0,11.55,1.4,5.01,11.64,1.34,4.64,9.37
SWE1,Allsvenskan,2013,2013-04-18,18:00,Kalmar,Elfsborg,1,1,D,3.23,3.31,2.41,3.23,3.4,2.45,2.98,3.2,2.37
