Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Romania,Liga 1,2015/2016,10/07/2015,16:30,FC Voluntari,Poli Iasi,1,1,D,2.48,3.19,3.18,2.48,3.25,3.36,2.31,3.09,3.03
Romania,Liga 1,2015/2016,10/07/2015,19:00,Astra,Concordia,2,2,D,1.49,4.24,8.12,1.65,4.5,8.32,1.47,3.97,6.61
Romania,Liga 1,2015/2016,11/07/2015,16:30,Viitorul Constanta,CFR Cluj,2,2,D,2.36,3.26,3.35,2.41,3.26,3.4,2.28,3.1,3.07
Romania,Liga 1,2015/2016,11/07/2015,19:00,FC Steaua Bucuresti,Petrolul,0,0,D,1.42,4.49,9.56,1.42,4.75,9.8,1.37,4.32,8.22
Romania,Liga 1,2015/2016,12/07/2015,16:30,U Craiova,FC Botosani,0,0,D,2.12,3.28,3.94,2.19,3.52,4.0,2.03,3.18,3.55
Romania,Liga 1,2015/2016,12/07/2015,19:00,Targu Mures,Din. Bucuresti,0,0,D,2.13,3.29,3.87,2.3,3.52,4.1,2.1,3.18,3.35
Romania,Liga 1,2015/2016,13/07/2015,19:00,Poli Timisoara,Pandurii,0,1,A,2.9,2.97,2.87,2.96,3.1,2.87,2.76,2.95,2.61
Romania,Liga 1,2015/2016,17/07/2015,16:30,Concordia,Poli Iasi,0,1,A,2.42,3.15,3.35,2.5,3.3,3.37,2.35,3.06,2.99
Romania,Liga 1,2015/2016,17/07/2015,19:00,Din. Bucuresti,U Craiova,1,0,H,2.94,3.15,2.69,2.94,3.25,3.3,2.55,3.04,2.75
Romania,Liga 1,2015/2016,18/07/2015,16:30,Petrolul,FC Voluntari,1,1,D,1.81,3.58,5.1,1.81,3.8,5.1,1.76,3.42,4.43
Romania,Liga 1,2015/2016,18/07/2015,19:00,Pandurii,FC Steaua Bucuresti,0,3,A,3.08,3.21,2.53,3.32,3.3,2.63,2.87,3.08,2.43
Romania,Liga 1,2015/2016,19/07/2015,16:30,CFR Cluj,Poli Timisoara,1,0,H,2.1,3.33,4.01,2.19,3.5,4.55,2.02,3.15,3.62
Romania,Liga 1,2015/2016,19/07/2015,19:00,Astra,Targu Mures,1,5,A,2.02,3.29,4.34,2.15,3.4,4.34,1.97,3.2,3.81
Romania,Liga 1,2015/2016,20/07/2015,19:00,FC Botosani,Viitorul Constanta,2,2,D,1.97,3.64,4.03,2.15,3.64,4.4,1.92,3.32,3.75
Romania,Liga 1,2015/2016,24/07/2015,16:30,FC Voluntari,Pandurii,0,0,D,3.65,3.29,2.21,3.95,3.4,2.3,3.4,3.09,2.13
Romania,Liga 1,2015/2016,24/07/2015,19:00,Targu Mures,Concordia,1,0,H,1.51,4.02,8.5,1.58,4.5,8.56,1.47,3.9,6.89
Romania,Liga 1,2015/2016,25/07/2015,16:30,Viitorul Constanta,Din. Bucuresti,1,1,D,2.64,3.3,2.87,2.7,3.5,3.0,2.45,3.19,2.74
Romania,Liga 1,2015/2016,25/07/2015,19:00,FC Steaua Bucuresti,CFR Cluj,1,1,D,1.74,3.77,5.32,1.81,3.9,5.53,1.68,3.57,4.78
Romania,Liga 1,2015/2016,26/07/2015,16:30,U Craiova,Astra,1,2,A,2.52,3.09,3.23,2.52,3.4,3.9,2.19,3.05,3.36
Romania,Liga 1,2015/2016,26/07/2015,19:00,Poli Iasi,Petrolul,1,0,H,2.35,2.94,3.78,2.4,3.25,3.78,2.27,3.0,3.2
Romania,Liga 1,2015/2016,27/07/2015,19:00,Poli Timisoara,FC Botosani,1,0,H,2.31,3.37,3.33,2.42,3.4,3.5,2.24,3.13,3.12
Romania,Liga 1,2015/2016,31/07/2015,16:30,CFR Cluj,FC Voluntari,2,0,H,1.65,3.84,6.15,1.75,3.9,6.15,1.68,3.5,4.91
Romania,Liga 1,2015/2016,31/07/2015,19:00,Concordia,Petrolul,2,2,D,3.04,3.0,2.72,3.04,3.1,2.92,2.79,2.9,2.59
Romania,Liga 1,2015/2016,01/08/2015,16:30,Pandurii,Poli Iasi,3,0,H,1.83,3.3,5.52,1.85,3.6,5.9,1.76,3.27,4.67
Romania,Liga 1,2015/2016,01/08/2015,19:00,FC Botosani,FC Steaua Bucuresti,0,1,A,3.08,3.23,2.53,3.42,3.3,2.6,2.84,3.09,2.42
Romania,Liga 1,2015/2016,02/08/2015,16:30,Astra,Viitorul Constanta,2,2,D,2.08,3.33,4.0,2.2,3.4,4.25,2.04,3.2,3.47
Romania,Liga 1,2015/2016,02/08/2015,19:00,Targu Mures,U Craiova,0,0,D,2.3,3.14,3.61,2.45,3.3,3.66,2.25,3.01,3.23
Romania,Liga 1,2015/2016,03/08/2015,19:00,Din. Bucuresti,Poli Timisoara,2,1,H,2.01,3.22,4.49,2.2,3.35,4.49,2.03,3.09,3.71
Romania,Liga 1,2015/2016,07/08/2015,16:30,FC Voluntari,FC Botosani,1,1,D,3.72,3.03,2.32,3.72,3.24,2.4,3.24,2.99,2.25
Romania,Liga 1,2015/2016,07/08/2015,19:00,Poli Iasi,CFR Cluj,2,1,H,2.95,3.01,2.78,3.08,3.16,2.8,2.74,2.95,2.59
Romania,Liga 1,2015/2016,08/08/2015,16:30,U Craiova,Concordia,2,0,H,1.78,3.55,5.34,1.8,3.64,6.04,1.68,3.4,5.06
Romania,Liga 1,2015/2016,08/08/2015,19:00,Petrolul,Pandurii,1,1,D,3.14,3.0,2.64,3.15,3.2,2.71,2.88,2.98,2.47
Romania,Liga 1,2015/2016,09/08/2015,14:30,Viitorul Constanta,Targu Mures,1,0,H,3.21,3.02,2.58,3.3,3.19,2.58,3.0,3.02,2.36
Romania,Liga 1,2015/2016,09/08/2015,16:30,Poli Timisoara,Astra,1,3,A,2.18,3.01,4.15,2.65,3.25,4.15,2.18,3.08,3.31
Romania,Liga 1,2015/2016,09/08/2015,19:00,FC Steaua Bucuresti,Din. Bucuresti,0,0,D,1.86,3.66,4.54,1.9,3.8,5.1,1.77,3.51,4.32
Romania,Liga 1,2015/2016,11/08/2015,15:30,FC Botosani,Poli Iasi,1,0,H,2.58,3.03,3.19,2.58,3.2,3.8,2.24,2.98,3.26
Romania,Liga 1,2015/2016,11/08/2015,17:30,CFR Cluj,Petrolul,1,0,H,2.1,3.26,4.06,2.14,3.45,4.25,2.01,3.12,3.7
Romania,Liga 1,2015/2016,12/08/2015,15:30,U Craiova,Viitorul Constanta,1,2,A,1.88,3.31,5.05,2.0,3.45,5.05,1.89,3.19,4.08
Romania,Liga 1,2015/2016,12/08/2015,17:30,Targu Mures,Poli Timisoara,0,0,D,1.81,3.3,5.75,1.85,3.7,5.75,1.74,3.25,4.87
Romania,Liga 1,2015/2016,12/08/2015,19:45,Astra,FC Steaua Bucuresti,2,0,H,2.93,3.19,2.59,3.14,3.2,2.61,2.85,3.06,2.42
Romania,Liga 1,2015/2016,13/08/2015,16:30,Concordia,Pandurii,3,0,H,3.6,3.13,2.31,3.75,3.3,2.44,3.28,3.08,2.19
Romania,Liga 1,2015/2016,13/08/2015,19:00,Din. Bucuresti,FC Voluntari,3,0,H,1.76,3.67,5.29,1.81,3.85,6.5,1.64,3.48,5.31
Romania,Liga 1,2015/2016,14/08/2015,19:00,Petrolul,FC Botosani,2,1,H,2.17,3.11,4.01,2.22,3.3,4.01,2.08,3.1,3.52
Romania,Liga 1,2015/2016,15/08/2015,16:30,Poli Timisoara,U Craiova,1,1,D,3.08,2.85,2.82,3.08,3.25,2.9,2.77,2.87,2.64
Romania,Liga 1,2015/2016,15/08/2015,19:00,FC Steaua Bucuresti,Targu Mures,1,1,D,1.64,3.69,6.68,1.75,3.8,6.71,1.63,3.43,5.44
Romania,Liga 1,2015/2016,16/08/2015,16:30,FC Voluntari,Astra,1,2,A,4.4,3.36,1.98,4.4,3.5,2.05,3.89,3.24,1.91
Romania,Liga 1,2015/2016,16/08/2015,19:00,Poli Iasi,Din. Bucuresti,0,0,D,2.54,3.22,3.07,2.7,3.25,3.12,2.44,3.01,2.87
Romania,Liga 1,2015/2016,17/08/2015,16:30,Viitorul Constanta,Concordia,3,1,H,1.97,3.4,4.47,2.2,3.4,4.47,1.97,3.19,3.75
Romania,Liga 1,2015/2016,17/08/2015,19:00,Pandurii,CFR Cluj,1,1,D,2.34,3.06,3.62,2.34,3.13,3.85,2.21,3.02,3.32
Romania,Liga 1,2015/2016,21/08/2015,16:30,Targu Mures,FC Voluntari,2,1,H,1.53,3.81,8.72,1.6,4.1,8.72,1.5,3.7,6.67
Romania,Liga 1,2015/2016,21/08/2015,19:00,Viitorul Constanta,Poli Timisoara,4,0,H,2.51,3.15,3.18,2.56,3.3,3.22,2.41,3.04,2.91
Romania,Liga 1,2015/2016,22/08/2015,16:30,FC Botosani,Pandurii,0,2,A,2.34,3.17,3.49,2.35,3.25,3.63,2.22,3.06,3.21
Romania,Liga 1,2015/2016,22/08/2015,19:00,Din. Bucuresti,Petrolul,2,0,H,2.28,3.24,3.53,2.41,3.3,3.53,2.3,3.09,3.04
Romania,Liga 1,2015/2016,23/08/2015,16:00,U Craiova,FC Steaua Bucuresti,1,2,A,3.32,2.91,2.6,3.35,3.1,2.6,3.02,2.95,2.38
Romania,Liga 1,2015/2016,23/08/2015,19:00,Astra,Poli Iasi,4,1,H,2.02,3.29,4.32,2.3,3.29,4.6,2.08,3.09,3.55
Romania,Liga 1,2015/2016,24/08/2015,19:00,Concordia,CFR Cluj,2,1,H,3.3,2.92,2.6,3.3,3.1,2.7,2.96,2.93,2.43
Romania,Liga 1,2015/2016,28/08/2015,16:30,FC Voluntari,U Craiova,1,2,A,3.05,3.02,2.7,3.16,3.1,2.72,2.82,2.97,2.52
Romania,Liga 1,2015/2016,28/08/2015,19:00,Poli Iasi,Targu Mures,0,1,A,2.81,3.16,2.74,2.9,3.2,3.04,2.6,3.0,2.7
Romania,Liga 1,2015/2016,29/08/2015,16:30,Poli Timisoara,Concordia,1,0,H,2.1,3.24,4.04,2.22,3.3,4.1,2.06,3.09,3.59
Romania,Liga 1,2015/2016,29/08/2015,19:00,Pandurii,Din. Bucuresti,2,2,D,2.37,3.05,3.56,2.44,3.25,3.62,2.2,3.02,3.31
Romania,Liga 1,2015/2016,30/08/2015,16:30,Petrolul,Astra,0,1,A,3.06,3.14,2.59,3.3,3.3,2.59,2.84,3.08,2.43
Romania,Liga 1,2015/2016,30/08/2015,19:00,FC Steaua Bucuresti,Viitorul Constanta,1,0,H,1.49,4.46,7.58,1.5,4.55,10.0,1.43,4.17,6.79
Romania,Liga 1,2015/2016,31/08/2015,19:00,CFR Cluj,FC Botosani,3,1,H,1.97,3.28,4.57,2.01,3.3,4.75,1.9,3.16,4.1
Romania,Liga 1,2015/2016,12/09/2015,16:30,Concordia,FC Botosani,0,0,D,2.07,3.23,4.22,2.07,3.45,4.95,1.89,3.2,4.08
