Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Romania,Liga 1,2014/2015,25/07/2014,16:30,Concordia,Astra,0,2,A,7.44,4.26,1.53,7.45,4.3,1.53,6.22,3.94,1.48
Romania,Liga 1,2014/2015,25/07/2014,19:00,U Craiova,Pandurii,1,1,D,2.94,3.16,2.71,2.94,3.25,2.84,2.62,3.03,2.63
Romania,Liga 1,2014/2015,26/07/2014,16:30,Targu Mures,U. Cluj,0,0,D,2.69,3.1,2.98,2.7,3.2,2.98,2.53,2.98,2.73
Romania,Liga 1,2014/2015,26/07/2014,19:00,FC Rapid Bucuresti,FC Steaua Bucuresti,1,3,A,6.57,4.34,1.55,7.0,4.6,1.55,5.94,4.03,1.48
Romania,Liga 1,2014/2015,27/07/2014,15:00,FC Botosani,Gaz Metan Medias,0,3,A,2.11,3.32,3.92,2.16,3.5,3.92,2.03,3.21,3.5
Romania,Liga 1,2014/2015,27/07/2014,17:00,CFR Cluj,Ceahlaul,4,0,H,1.53,3.98,7.74,1.56,4.3,7.74,1.52,3.75,6.09
Romania,Liga 1,2014/2015,27/07/2014,19:00,FC Brasov,Petrolul,0,1,A,4.53,3.35,1.96,4.58,3.5,2.01,3.84,3.22,1.93
Romania,Liga 1,2014/2015,28/07/2014,16:30,Poli Iasi,Viitorul Constanta,0,0,D,1.85,3.6,4.75,1.91,3.61,4.76,1.84,3.36,4.03
Romania,Liga 1,2014/2015,28/07/2014,19:00,Din. Bucuresti,Otelul,4,0,H,1.38,5.01,9.44,1.4,5.13,10.0,1.36,4.5,7.8
Romania,Liga 1,2014/2015,01/08/2014,16:30,Ceahlaul,Targu Mures,1,4,A,3.11,3.14,2.57,3.2,3.14,2.65,2.85,2.97,2.45
Romania,Liga 1,2014/2015,01/08/2014,19:00,Viitorul Constanta,FC Rapid Bucuresti,1,2,A,2.09,3.45,3.82,2.2,3.45,3.83,2.07,3.22,3.39
Romania,Liga 1,2014/2015,02/08/2014,16:30,Otelul,Concordia,1,2,A,3.05,3.15,2.6,3.1,3.2,2.75,2.79,3.06,2.47
Romania,Liga 1,2014/2015,02/08/2014,19:00,FC Steaua Bucuresti,U Craiova,3,1,H,1.35,4.91,11.42,1.4,5.4,11.63,1.32,4.57,8.75
Romania,Liga 1,2014/2015,03/08/2014,15:00,Petrolul,FC Botosani,4,1,H,1.38,4.69,10.91,1.48,4.7,10.91,1.39,4.11,7.85
