Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Mexico,Liga MX,2018/2019,21/07/2018,01:00,Veracruz,U.N.A.M.- Pumas,0,2,A,2.89,3.25,2.64,2.9,3.28,2.7,2.76,3.1,2.57
Mexico,Liga MX,2018/2019,21/07/2018,03:00,Atlas,Queretaro,0,0,D,2.32,3.14,3.53,2.35,3.15,3.68,2.24,3.06,3.34
Mexico,Liga MX,2018/2019,21/07/2018,23:00,Cruz Azul,Puebla,3,0,H,1.72,3.79,5.34,1.74,3.96,5.37,1.7,3.6,4.89
Mexico,Liga MX,2018/2019,22/07/2018,01:00,Pachuca,Monterrey,0,1,A,3.06,3.49,2.38,3.16,3.49,2.43,2.96,3.25,2.34
Mexico,Liga MX,2018/2019,22/07/2018,03:00,Club Tijuana,Guadalajara Chivas,2,1,H,2.33,3.12,3.52,2.33,3.24,3.6,2.23,3.07,3.34
Mexico,Liga MX,2018/2019,22/07/2018,03:00,U.A.N.L.- Tigres,Club Leon,2,0,H,1.69,3.69,5.82,1.7,4.1,6.0,1.63,3.73,5.2
Mexico,Liga MX,2018/2019,22/07/2018,18:00,Toluca,Monarcas,2,0,H,1.55,4.43,6.2,1.6,4.43,6.2,1.54,4.1,5.66
Mexico,Liga MX,2018/2019,23/07/2018,00:00,Santos Laguna,Lobos BUAP,2,1,H,1.68,4.33,4.83,1.71,4.34,5.05,1.65,3.99,4.65
Mexico,Liga MX,2018/2019,23/07/2018,02:00,Necaxa,Club America,2,1,H,2.86,3.14,2.74,2.91,3.14,2.82,2.74,3.0,2.66
Mexico,Liga MX,2018/2019,28/07/2018,01:00,Monarcas,Santos Laguna,3,1,H,2.62,3.47,2.76,2.9,3.5,2.8,2.57,3.25,2.65
Mexico,Liga MX,2018/2019,28/07/2018,03:00,Puebla,Toluca,2,1,H,3.57,3.41,2.18,3.6,3.41,2.33,3.35,3.24,2.15
Mexico,Liga MX,2018/2019,28/07/2018,23:00,Queretaro,Pachuca,1,0,H,3.23,3.33,2.36,3.4,3.33,2.52,3.07,3.12,2.33
Mexico,Liga MX,2018/2019,29/07/2018,01:00,Club America,Atlas,3,0,H,1.63,3.86,6.26,1.66,4.18,6.26,1.6,3.75,5.51
Mexico,Liga MX,2018/2019,29/07/2018,03:06,Guadalajara Chivas,Cruz Azul,0,1,A,3.36,3.37,2.28,3.4,3.37,2.37,3.19,3.15,2.26
Mexico,Liga MX,2018/2019,29/07/2018,18:00,U.N.A.M.- Pumas,Necaxa,5,3,H,2.28,3.37,3.35,2.37,3.43,3.4,2.23,3.21,3.19
Mexico,Liga MX,2018/2019,29/07/2018,22:00,Lobos BUAP,Veracruz,2,0,H,1.76,4.0,4.67,1.84,4.04,4.75,1.74,3.7,4.39
Mexico,Liga MX,2018/2019,30/07/2018,00:00,U.A.N.L.- Tigres,Club Tijuana,1,0,H,1.65,3.79,6.19,1.67,3.84,6.32,1.63,3.59,5.58
Mexico,Liga MX,2018/2019,30/07/2018,02:00,Club Leon,Monterrey,0,2,A,3.15,3.45,2.35,3.15,3.52,2.41,2.98,3.33,2.29
Mexico,Liga MX,2018/2019,04/08/2018,01:00,Veracruz,Monarcas,2,2,D,3.13,3.48,2.35,3.14,3.48,2.48,2.98,3.26,2.33
Mexico,Liga MX,2018/2019,04/08/2018,03:00,Atlas,U.N.A.M.- Pumas,0,3,A,2.29,3.56,3.17,2.37,3.6,3.21,2.26,3.34,3.05
Mexico,Liga MX,2018/2019,04/08/2018,23:00,Necaxa,Lobos BUAP,1,0,H,1.83,3.81,4.51,1.84,3.82,4.75,1.79,3.59,4.28
Mexico,Liga MX,2018/2019,05/08/2018,01:00,Pachuca,Club America,1,3,A,2.88,3.32,2.61,2.88,3.35,2.72,2.74,3.18,2.57
Mexico,Liga MX,2018/2019,05/08/2018,03:00,Cruz Azul,U.A.N.L.- Tigres,1,0,H,2.26,3.2,3.6,2.48,3.24,3.64,2.2,3.09,3.41
Mexico,Liga MX,2018/2019,05/08/2018,03:06,Monterrey,Queretaro,2,1,H,1.4,4.71,9.22,1.46,4.71,9.5,1.41,4.37,7.58
Mexico,Liga MX,2018/2019,05/08/2018,18:00,Toluca,Guadalajara Chivas,2,2,D,1.88,3.54,4.53,1.92,3.66,4.89,1.82,3.5,4.24
Mexico,Liga MX,2018/2019,06/08/2018,00:00,Santos Laguna,Puebla,2,0,H,1.78,3.9,4.64,1.84,3.9,4.64,1.77,3.71,4.24
Mexico,Liga MX,2018/2019,06/08/2018,02:06,Club Tijuana,Club Leon,1,1,D,1.85,3.75,4.39,1.89,3.78,4.39,1.84,3.57,4.05
Mexico,Liga MX,2018/2019,11/08/2018,01:00,Puebla,Veracruz,1,2,A,1.78,3.68,5.07,1.83,3.68,5.07,1.76,3.48,4.68
Mexico,Liga MX,2018/2019,11/08/2018,03:00,Monarcas,Necaxa,2,1,H,2.43,3.49,2.99,2.48,3.5,3.1,2.38,3.28,2.89
Mexico,Liga MX,2018/2019,11/08/2018,23:00,Lobos BUAP,Atlas,0,0,D,2.24,3.38,3.42,2.41,3.42,3.5,2.2,3.25,3.25
Mexico,Liga MX,2018/2019,12/08/2018,01:00,Club Leon,Queretaro,4,0,H,1.96,3.56,4.2,2.05,3.56,4.2,1.94,3.41,3.85
Mexico,Liga MX,2018/2019,12/08/2018,01:00,U.A.N.L.- Tigres,Toluca,1,2,A,1.58,4.16,6.41,1.67,4.24,6.5,1.55,3.93,5.89
Mexico,Liga MX,2018/2019,12/08/2018,03:00,Club America,Monterrey,3,0,H,2.5,3.15,3.17,2.58,3.2,3.17,2.44,3.08,2.96
Mexico,Liga MX,2018/2019,12/08/2018,22:00,U.N.A.M.- Pumas,Pachuca,0,0,D,2.24,3.62,3.21,2.44,3.62,3.25,2.27,3.42,2.96
Mexico,Liga MX,2018/2019,13/08/2018,00:00,Guadalajara Chivas,Santos Laguna,1,2,A,2.31,3.52,3.18,2.33,3.52,3.3,2.22,3.34,3.11
Mexico,Liga MX,2018/2019,13/08/2018,02:06,Club Tijuana,Cruz Azul,1,1,D,2.9,3.05,2.78,2.9,3.1,2.92,2.68,2.99,2.75
Mexico,Liga MX,2018/2019,18/08/2018,01:00,Veracruz,Guadalajara Chivas,0,2,A,3.29,3.37,2.32,3.5,3.37,2.37,3.15,3.19,2.27
Mexico,Liga MX,2018/2019,18/08/2018,03:00,Atlas,Monarcas,0,1,A,2.21,3.64,3.28,2.25,3.64,3.6,2.14,3.38,3.25
Mexico,Liga MX,2018/2019,18/08/2018,23:00,Cruz Azul,Club Leon,3,0,H,1.87,3.5,4.74,1.9,3.7,4.8,1.81,3.52,4.28
Mexico,Liga MX,2018/2019,19/08/2018,01:00,Pachuca,Lobos BUAP,3,0,H,1.75,3.92,4.88,1.81,3.92,4.89,1.72,3.71,4.56
Mexico,Liga MX,2018/2019,19/08/2018,03:00,Necaxa,Puebla,2,2,D,2.0,3.5,4.03,2.05,3.56,4.1,1.96,3.39,3.75
Mexico,Liga MX,2018/2019,19/08/2018,03:00,Queretaro,Club America,1,1,D,4.27,3.81,1.86,4.33,3.88,1.94,4.09,3.61,1.82
Mexico,Liga MX,2018/2019,19/08/2018,03:06,Monterrey,U.N.A.M.- Pumas,1,0,H,1.59,4.29,5.82,1.61,4.54,6.13,1.53,4.17,5.58
Mexico,Liga MX,2018/2019,19/08/2018,18:00,Toluca,Club Tijuana,3,0,H,1.93,3.55,4.29,1.97,3.8,4.34,1.88,3.43,4.05
Mexico,Liga MX,2018/2019,20/08/2018,00:00,Santos Laguna,U.A.N.L.- Tigres,3,1,H,2.81,3.33,2.66,2.81,3.34,2.76,2.69,3.16,2.6
Mexico,Liga MX,2018/2019,22/08/2018,01:00,Monarcas,Pachuca,1,1,D,2.82,3.57,2.5,2.9,3.6,2.62,2.74,3.35,2.46
Mexico,Liga MX,2018/2019,22/08/2018,01:00,U.N.A.M.- Pumas,Queretaro,0,1,A,1.86,3.77,4.33,1.93,3.82,4.33,1.85,3.57,4.01
Mexico,Liga MX,2018/2019,22/08/2018,03:00,Guadalajara Chivas,Necaxa,1,0,H,2.31,3.38,3.29,2.35,3.38,3.32,2.24,3.24,3.15
Mexico,Liga MX,2018/2019,22/08/2018,03:00,Puebla,Atlas,2,0,H,2.49,3.09,3.26,2.56,3.25,3.3,2.37,3.08,3.08
Mexico,Liga MX,2018/2019,23/08/2018,01:00,Club Leon,Club America,2,0,H,2.94,3.6,2.4,3.09,3.68,2.4,2.93,3.38,2.29
Mexico,Liga MX,2018/2019,23/08/2018,01:00,Cruz Azul,Toluca,1,0,H,2.02,3.31,4.21,2.12,3.4,4.21,2.01,3.24,3.76
Mexico,Liga MX,2018/2019,23/08/2018,03:00,Lobos BUAP,Monterrey,1,2,A,4.39,3.6,1.88,4.48,3.6,1.93,4.05,3.45,1.87
Mexico,Liga MX,2018/2019,23/08/2018,03:00,U.A.N.L.- Tigres,Veracruz,4,0,H,1.32,5.19,11.94,1.37,5.54,11.97,1.31,4.91,9.72
Mexico,Liga MX,2018/2019,23/08/2018,03:06,Club Tijuana,Santos Laguna,2,2,D,2.12,3.39,3.69,2.25,3.39,3.69,2.14,3.25,3.37
Mexico,Liga MX,2018/2019,25/08/2018,03:00,Atlas,Guadalajara Chivas,0,1,A,2.86,3.08,2.78,3.01,3.3,2.78,2.76,3.04,2.64
Mexico,Liga MX,2018/2019,25/08/2018,23:00,Pachuca,Puebla,2,0,H,1.81,3.7,4.8,1.85,3.88,4.9,1.77,3.61,4.42
Mexico,Liga MX,2018/2019,26/08/2018,01:00,Club America,U.N.A.M.- Pumas,2,2,D,1.68,3.89,5.59,1.71,4.0,5.59,1.64,3.79,5.12
Mexico,Liga MX,2018/2019,26/08/2018,02:30,Veracruz,Club Tijuana,1,0,H,3.27,3.34,2.34,3.28,3.36,2.41,3.11,3.21,2.29
Mexico,Liga MX,2018/2019,26/08/2018,03:00,Necaxa,U.A.N.L.- Tigres,1,1,D,3.27,3.33,2.34,3.34,3.33,2.5,3.09,3.17,2.32
Mexico,Liga MX,2018/2019,26/08/2018,03:06,Monterrey,Monarcas,2,2,D,1.53,4.06,7.6,1.53,4.3,8.0,1.49,4.1,6.5
Mexico,Liga MX,2018/2019,26/08/2018,18:00,Queretaro,Lobos BUAP,2,0,H,1.96,3.72,3.92,2.03,3.74,3.96,1.94,3.49,3.72
Mexico,Liga MX,2018/2019,26/08/2018,22:00,Toluca,Club Leon,1,2,A,2.14,3.52,3.54,2.25,3.55,3.65,2.13,3.4,3.28
Mexico,Liga MX,2018/2019,27/08/2018,00:00,Santos Laguna,Cruz Azul,1,1,D,2.86,3.34,2.61,2.89,3.4,2.7,2.74,3.22,2.54
Mexico,Liga MX,2018/2019,01/09/2018,01:00,Monarcas,Queretaro,1,4,A,2.14,3.43,3.65,2.19,3.5,3.7,2.13,3.28,3.39
Mexico,Liga MX,2018/2019,01/09/2018,03:00,Puebla,Monterrey,2,1,H,3.87,3.48,2.05,3.87,3.56,2.12,3.61,3.38,2.02
