Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2019/2020,2019-07-12,16:30,FC Voluntari,Sepsi Sf. Gheorghe,0,0,D,2.61,3.06,3.07,2.65,3.08,3.07,2.51,2.96,2.9
ROU1,Liga 1,2019/2020,2019-07-13,16:00,Astra,FC Botosani,2,2,D,2.32,3.14,3.49,2.35,3.14,3.6,2.24,3.04,3.3
ROU1,Liga 1,2019/2020,2019-07-13,19:00,CFR Cluj,Poli Iasi,1,1,D,1.47,4.09,8.64,1.56,4.09,8.75,1.49,3.66,7.35
ROU1,Liga 1,2019/2020,2019-07-14,16:00,U Craiova,Academica Clinceni,3,2,H,1.44,4.46,8.09,1.48,4.46,9.5,1.43,4.15,7.22
ROU1,Liga 1,2019/2020,2019-07-14,19:00,FC Steaua Bucuresti,FC Hermannstadt,4,3,H,1.48,4.04,8.5,1.49,4.35,8.7,1.44,3.97,7.33
ROU1,Liga 1,2019/2020,2019-07-15,16:00,Gaz Metan Medias,Chindia Targoviste,2,2,D,1.69,3.72,5.59,1.77,3.75,5.6,1.66,3.51,5.12
ROU1,Liga 1,2019/2020,2019-07-15,19:00,Viitorul Constanta,Din. Bucuresti,5,0,H,2.15,3.31,3.73,2.2,3.38,3.73,2.09,3.2,3.47
ROU1,Liga 1,2019/2020,2019-07-19,16:00,FC Hermannstadt,Gaz Metan Medias,0,2,A,3.63,3.37,2.16,3.8,3.38,2.3,3.39,3.17,2.13
ROU1,Liga 1,2019/2020,2019-07-19,19:00,Chindia Targoviste,Viitorul Constanta,0,1,A,5.48,4.05,1.64,6.25,4.2,1.65,5.26,3.8,1.6
ROU1,Liga 1,2019/2020,2019-07-20,16:00,FC Botosani,FC Voluntari,4,1,H,1.99,3.4,4.22,2.05,3.4,4.22,1.95,3.25,3.84
ROU1,Liga 1,2019/2020,2019-07-20,19:00,Academica Clinceni,CFR Cluj,1,4,A,5.76,3.67,1.69,5.76,3.67,1.72,5.25,3.47,1.67
ROU1,Liga 1,2019/2020,2019-07-21,16:00,Poli Iasi,Astra,1,0,H,2.85,3.11,2.76,2.85,3.2,2.8,2.69,3.0,2.67
ROU1,Liga 1,2019/2020,2019-07-21,19:00,Din. Bucuresti,U Craiova,0,2,A,2.85,3.21,2.69,2.87,3.3,2.69,2.74,3.12,2.53
ROU1,Liga 1,2019/2020,2019-07-22,19:00,Sepsi Sf. Gheorghe,FC Steaua Bucuresti,0,0,D,5.76,3.83,1.66,5.8,3.94,1.66,5.32,3.73,1.61
ROU1,Liga 1,2019/2020,2019-07-26,16:00,Poli Iasi,Academica Clinceni,2,0,H,1.74,3.68,5.25,1.78,3.68,5.25,1.73,3.44,4.73
ROU1,Liga 1,2019/2020,2019-07-26,19:00,FC Voluntari,Astra,1,2,A,2.81,3.32,2.65,3.1,3.32,2.65,2.8,3.15,2.46
ROU1,Liga 1,2019/2020,2019-07-27,16:00,Gaz Metan Medias,Sepsi Sf. Gheorghe,1,1,D,1.76,3.72,4.98,1.86,3.72,5.25,1.76,3.38,4.63
ROU1,Liga 1,2019/2020,2019-07-27,19:00,CFR Cluj,Din. Bucuresti,1,0,H,1.54,3.9,7.37,1.55,4.05,7.5,1.5,3.81,6.53
ROU1,Liga 1,2019/2020,2019-07-28,16:00,U Craiova,Chindia Targoviste,1,0,H,1.48,4.15,8.07,1.53,4.15,9.0,1.47,3.92,6.97
ROU1,Liga 1,2019/2020,2019-07-28,19:00,Viitorul Constanta,FC Hermannstadt,3,2,H,1.57,3.86,7.0,1.6,3.86,7.0,1.55,3.7,6.11
ROU1,Liga 1,2019/2020,2019-07-29,18:00,FC Steaua Bucuresti,FC Botosani,0,2,A,1.49,4.31,7.23,1.49,4.31,8.0,1.46,4.06,6.68
ROU1,Liga 1,2019/2020,2019-08-02,19:00,Din. Bucuresti,Academica Clinceni,4,2,H,1.65,3.81,5.85,1.69,3.81,6.5,1.63,3.63,5.26
ROU1,Liga 1,2019/2020,2019-08-03,13:30,FC Botosani,Gaz Metan Medias,1,1,D,2.39,2.99,3.55,2.4,3.1,3.6,2.3,2.91,3.3
ROU1,Liga 1,2019/2020,2019-08-03,19:00,Chindia Targoviste,CFR Cluj,1,4,A,5.8,3.7,1.68,6.5,3.7,1.69,5.29,3.56,1.64
ROU1,Liga 1,2019/2020,2019-08-04,16:00,FC Hermannstadt,U Craiova,2,1,H,3.55,3.29,2.23,3.55,3.3,2.38,3.22,3.1,2.23
ROU1,Liga 1,2019/2020,2019-08-04,19:00,Sepsi Sf. Gheorghe,Viitorul Constanta,2,2,D,3.75,3.36,2.13,3.95,3.36,2.18,3.53,3.22,2.05
ROU1,Liga 1,2019/2020,2019-08-05,16:00,FC Voluntari,Poli Iasi,0,0,D,3.25,3.18,2.42,3.35,3.18,2.42,3.13,3.05,2.3
ROU1,Liga 1,2019/2020,2019-08-05,19:00,Astra,FC Steaua Bucuresti,2,1,H,3.87,3.42,2.07,4.0,3.42,2.2,3.56,3.24,2.04
ROU1,Liga 1,2019/2020,2019-08-09,16:00,Academica Clinceni,Chindia Targoviste,3,1,H,2.92,3.32,2.56,2.92,3.36,2.65,2.76,3.14,2.49
ROU1,Liga 1,2019/2020,2019-08-09,19:00,Poli Iasi,Din. Bucuresti,2,0,H,2.26,3.2,3.58,2.33,3.32,3.75,2.17,3.1,3.36
ROU1,Liga 1,2019/2020,2019-08-10,16:00,Gaz Metan Medias,Astra,1,0,H,2.17,3.29,3.71,2.27,3.31,3.77,2.16,3.1,3.39
ROU1,Liga 1,2019/2020,2019-08-10,19:00,CFR Cluj,FC Hermannstadt,3,0,H,1.66,3.56,6.42,1.76,3.8,7.0,1.66,3.48,5.34
ROU1,Liga 1,2019/2020,2019-08-11,16:00,U Craiova,Sepsi Sf. Gheorghe,0,1,A,1.76,3.48,5.46,1.8,3.54,5.75,1.73,3.37,4.89
ROU1,Liga 1,2019/2020,2019-08-11,19:00,FC Steaua Bucuresti,FC Voluntari,1,3,A,1.7,3.98,5.06,1.78,3.98,5.25,1.68,3.74,4.63
ROU1,Liga 1,2019/2020,2019-08-12,19:00,Viitorul Constanta,FC Botosani,2,2,D,1.86,3.61,4.51,1.87,3.61,5.0,1.81,3.45,4.17
ROU1,Liga 1,2019/2020,2019-08-16,15:00,FC Hermannstadt,Academica Clinceni,2,1,H,1.78,3.63,4.99,1.83,3.63,5.0,1.76,3.46,4.52
ROU1,Liga 1,2019/2020,2019-08-16,17:30,Chindia Targoviste,Din. Bucuresti,3,2,H,3.2,3.43,2.32,3.4,3.43,2.32,3.07,3.24,2.24
ROU1,Liga 1,2019/2020,2019-08-17,19:00,Sepsi Sf. Gheorghe,CFR Cluj,1,1,D,3.61,3.32,2.19,3.61,3.32,2.25,3.37,3.1,2.16
