Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2018/2019,2018-08-24,19:00,Concordia,Astra,0,3,A,2.61,3.19,2.97,2.65,3.23,2.98,2.51,3.08,2.83
ROU1,Liga 1,2018/2019,2018-08-25,16:00,Calarasi,Poli Iasi,2,0,H,2.55,3.03,3.2,2.59,3.15,3.32,2.43,2.93,3.09
ROU1,Liga 1,2018/2019,2018-08-25,19:00,Din. Bucuresti,FC Hermannstadt,2,1,H,1.57,3.92,7.09,1.62,4.04,7.09,1.56,3.76,6.01
ROU1,Liga 1,2018/2019,2018-08-26,16:00,Gaz Metan Medias,CFR Cluj,0,0,D,3.51,3.25,2.27,3.51,3.25,2.46,3.18,3.04,2.32
ROU1,Liga 1,2018/2019,2018-08-26,19:00,Viitorul Constanta,FC Steaua Bucuresti,1,4,A,2.53,3.39,2.92,2.59,3.39,2.99,2.45,3.21,2.82
ROU1,Liga 1,2018/2019,2018-08-27,16:00,FC Botosani,Sepsi Sf. Gheorghe,0,0,D,2.36,2.85,3.82,2.38,3.25,4.59,2.25,2.9,3.54
ROU1,Liga 1,2018/2019,2018-08-27,19:00,FC Voluntari,U Craiova,1,5,A,4.5,3.28,1.98,5.09,3.72,2.0,4.18,3.27,1.89
ROU1,Liga 1,2018/2019,2018-08-31,17:30,Sepsi Sf. Gheorghe,Calarasi,1,0,H,1.85,3.31,5.31,1.89,3.4,5.34,1.79,3.24,4.86
ROU1,Liga 1,2018/2019,2018-09-01,14:00,FC Hermannstadt,Gaz Metan Medias,0,1,A,3.06,2.95,2.72,3.14,3.05,2.72,2.89,2.95,2.56
ROU1,Liga 1,2018/2019,2018-09-01,16:30,Astra,FC Voluntari,0,0,D,1.64,3.83,6.17,1.64,4.04,6.85,1.58,3.79,5.62
ROU1,Liga 1,2018/2019,2018-09-01,19:30,U Craiova,Din. Bucuresti,3,0,H,2.15,3.4,3.67,2.21,3.41,3.9,2.11,3.28,3.37
ROU1,Liga 1,2018/2019,2018-09-02,16:30,CFR Cluj,Viitorul Constanta,1,2,A,1.71,3.79,5.37,1.83,3.81,5.5,1.69,3.56,4.96
ROU1,Liga 1,2018/2019,2018-09-02,19:30,FC Steaua Bucuresti,FC Botosani,2,2,D,1.44,4.61,8.35,1.47,4.9,8.65,1.42,4.29,7.36
ROU1,Liga 1,2018/2019,2018-09-03,19:00,Poli Iasi,Concordia,3,0,H,2.18,3.25,3.75,2.23,3.26,3.82,2.13,3.14,3.52
ROU1,Liga 1,2018/2019,2018-09-14,16:00,Concordia,Sepsi Sf. Gheorghe,0,3,A,3.17,2.86,2.69,3.2,3.0,2.74,3.0,2.85,2.54
ROU1,Liga 1,2018/2019,2018-09-14,19:00,Din. Bucuresti,Astra,1,2,A,2.13,3.29,3.8,2.2,3.29,4.02,2.09,3.15,3.63
ROU1,Liga 1,2018/2019,2018-09-15,13:00,Calarasi,FC Botosani,3,2,H,3.14,3.06,2.56,3.25,3.08,2.66,3.02,2.95,2.47
ROU1,Liga 1,2018/2019,2018-09-15,19:00,Gaz Metan Medias,U Craiova,3,2,H,2.65,3.12,2.95,2.75,3.21,3.0,2.59,3.1,2.75
ROU1,Liga 1,2018/2019,2018-09-16,16:00,FC Voluntari,Poli Iasi,2,3,A,3.08,3.06,2.6,3.13,3.15,2.7,2.95,3.01,2.48
ROU1,Liga 1,2018/2019,2018-09-16,19:00,CFR Cluj,FC Steaua Bucuresti,1,1,D,2.58,2.95,3.22,2.67,3.1,3.3,2.47,2.95,3.04
ROU1,Liga 1,2018/2019,2018-09-17,19:00,Viitorul Constanta,FC Hermannstadt,1,0,H,1.53,4.0,7.53,1.55,4.2,8.0,1.5,3.89,6.67
ROU1,Liga 1,2018/2019,2018-09-21,16:00,Sepsi Sf. Gheorghe,FC Voluntari,1,1,D,1.61,3.68,6.97,1.66,3.71,7.5,1.58,3.54,6.33
ROU1,Liga 1,2018/2019,2018-09-21,19:00,Poli Iasi,Din. Bucuresti,1,0,H,3.0,3.34,2.47,3.4,3.35,2.6,2.92,3.16,2.42
ROU1,Liga 1,2018/2019,2018-09-22,13:00,FC Hermannstadt,CFR Cluj,0,1,A,5.75,3.89,1.65,7.0,3.9,1.68,5.65,3.68,1.6
ROU1,Liga 1,2018/2019,2018-09-22,16:00,FC Botosani,Concordia,0,2,A,1.74,3.72,5.24,1.76,3.72,5.4,1.69,3.58,4.96
ROU1,Liga 1,2018/2019,2018-09-22,19:00,U Craiova,Viitorul Constanta,2,0,H,2.64,3.07,3.02,2.66,3.18,3.16,2.53,3.03,2.88
ROU1,Liga 1,2018/2019,2018-09-23,19:00,FC Steaua Bucuresti,Calarasi,2,0,H,1.4,4.45,10.34,1.46,4.8,10.34,1.39,4.26,8.32
ROU1,Liga 1,2018/2019,2018-09-24,19:00,Astra,Gaz Metan Medias,3,0,H,2.3,3.18,3.48,2.38,3.2,3.6,2.27,3.04,3.27
ROU1,Liga 1,2018/2019,2018-09-28,19:00,Din. Bucuresti,Sepsi Sf. Gheorghe,0,0,D,2.05,3.11,4.48,2.11,3.3,4.48,2.01,3.07,3.95
ROU1,Liga 1,2018/2019,2018-09-29,17:15,FC Voluntari,FC Botosani,1,1,D,3.46,3.38,2.24,3.5,3.38,2.33,3.24,3.21,2.21
ROU1,Liga 1,2018/2019,2018-09-30,14:00,Gaz Metan Medias,Poli Iasi,1,0,H,1.98,3.55,4.07,2.04,3.55,4.07,1.97,3.31,3.78
ROU1,Liga 1,2018/2019,2018-09-30,16:00,Viitorul Constanta,Astra,1,0,H,1.99,3.6,3.96,2.05,3.6,4.2,1.95,3.35,3.83
ROU1,Liga 1,2018/2019,2018-09-30,19:00,FC Hermannstadt,FC Steaua Bucuresti,1,3,A,5.07,3.53,1.8,5.25,3.84,1.83,4.6,3.46,1.76
ROU1,Liga 1,2018/2019,2018-10-01,16:00,Concordia,Calarasi,1,1,D,2.54,3.07,3.21,2.57,3.1,3.23,2.47,2.99,2.99
ROU1,Liga 1,2018/2019,2018-10-01,19:00,CFR Cluj,U Craiova,0,0,D,1.79,3.48,5.33,1.81,3.5,5.33,1.74,3.38,4.89
ROU1,Liga 1,2018/2019,2018-10-05,19:00,Poli Iasi,Viitorul Constanta,1,2,A,3.58,3.12,2.32,3.6,3.12,2.4,3.32,3.0,2.26
ROU1,Liga 1,2018/2019,2018-10-06,16:00,U Craiova,FC Hermannstadt,1,1,D,1.69,3.35,6.9,1.69,3.75,6.91,1.59,3.56,6.07
ROU1,Liga 1,2018/2019,2018-10-06,19:00,Astra,CFR Cluj,1,2,A,3.79,3.16,2.21,3.88,3.16,2.21,3.62,3.04,2.13
ROU1,Liga 1,2018/2019,2018-10-07,12:00,Calarasi,FC Voluntari,1,1,D,2.08,3.31,4.02,2.11,3.33,4.2,2.01,3.21,3.77
ROU1,Liga 1,2018/2019,2018-10-07,16:00,Sepsi Sf. Gheorghe,Gaz Metan Medias,1,2,A,2.66,2.92,3.21,2.67,2.96,3.21,2.54,2.87,2.99
ROU1,Liga 1,2018/2019,2018-10-07,19:00,FC Steaua Bucuresti,Concordia,0,1,A,1.3,5.51,10.95,1.35,5.51,11.0,1.31,4.95,9.26
ROU1,Liga 1,2018/2019,2018-10-08,19:00,FC Botosani,Din. Bucuresti,2,0,H,2.6,3.17,3.02,2.6,3.17,3.1,2.47,3.01,2.95
