Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
ROU1,Liga 1,2017/2018,2017-07-14,19:00,U Craiova,Poli Iasi,2,0,H,1.69,3.8,5.83,1.69,3.8,6.1,1.63,3.56,5.44
ROU1,Liga 1,2017/2018,2017-07-15,16:30,Concordia,Poli Timisoara,0,1,A,2.66,3.13,2.99,2.95,3.2,2.99,2.61,3.0,2.72
ROU1,Liga 1,2017/2018,2017-07-15,19:00,Daco-Getica Bucuresti,Din. Bucuresti,0,3,A,6.66,3.87,1.61,7.2,3.87,1.66,5.75,3.69,1.58
ROU1,Liga 1,2017/2018,2017-07-16,16:30,Astra,Sepsi Sf. Gheorghe,1,0,H,1.69,3.76,5.73,1.75,3.92,6.0,1.65,3.59,5.14
ROU1,Liga 1,2017/2018,2017-07-16,19:00,FC Steaua Bucuresti,FC Voluntari,2,1,H,1.4,4.76,9.6,1.41,4.9,10.02,1.36,4.53,8.1
ROU1,Liga 1,2017/2018,2017-07-17,16:30,Viitorul Constanta,Gaz Metan Medias,3,0,H,1.65,3.78,6.23,1.65,3.82,6.3,1.61,3.61,5.54
ROU1,Liga 1,2017/2018,2017-07-17,19:00,FC Botosani,CFR Cluj,1,1,D,4.8,3.41,1.89,5.9,3.54,1.9,4.75,3.31,1.76
ROU1,Liga 1,2017/2018,2017-07-21,16:30,Sepsi Sf. Gheorghe,Daco-Getica Bucuresti,2,1,H,3.07,3.25,2.52,3.13,3.25,2.68,2.84,3.08,2.45
ROU1,Liga 1,2017/2018,2017-07-21,19:00,Poli Timisoara,FC Steaua Bucuresti,0,1,A,4.42,3.49,1.93,4.55,3.55,2.08,3.86,3.27,1.94
ROU1,Liga 1,2017/2018,2017-07-22,16:30,U Craiova,Concordia,1,1,D,1.5,4.11,8.34,1.51,4.25,9.55,1.45,3.94,7.37
ROU1,Liga 1,2017/2018,2017-07-22,19:00,CFR Cluj,Viitorul Constanta,2,0,H,2.2,3.27,3.7,2.28,3.3,3.76,2.13,3.15,3.39
ROU1,Liga 1,2017/2018,2017-07-23,16:30,Poli Iasi,Gaz Metan Medias,0,0,D,2.58,3.13,3.09,2.72,3.13,3.2,2.46,2.98,2.96
ROU1,Liga 1,2017/2018,2017-07-23,19:00,Din. Bucuresti,FC Botosani,0,1,A,1.44,4.57,8.59,1.48,4.65,9.0,1.43,4.18,7.22
ROU1,Liga 1,2017/2018,2017-07-24,19:00,FC Voluntari,Astra,3,1,H,2.74,3.3,2.75,2.8,3.3,2.8,2.63,3.1,2.62
ROU1,Liga 1,2017/2018,2017-07-28,16:30,FC Botosani,Sepsi Sf. Gheorghe,5,1,H,1.71,3.64,5.78,1.75,3.66,5.9,1.68,3.46,5.08
ROU1,Liga 1,2017/2018,2017-07-28,19:00,Concordia,Poli Iasi,0,1,A,1.93,3.31,4.8,1.98,3.31,4.8,1.91,3.11,4.23
