Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
IRL1,Premier Division ,2016,2016-03-04,19:45,Cork City,Bohemians,2,0,H,1.67,3.93,5.88,1.68,3.93,6.12,1.62,3.67,5.42
IRL1,Premier Division ,2016,2016-03-04,19:45,St. Patricks,Galway,1,3,A,1.63,3.94,6.37,1.67,4.32,7.47,1.58,3.76,5.69
IRL1,Premier Division ,2016,2016-03-04,20:00,Finn Harps,Derry City,2,1,H,3.81,3.14,2.25,3.81,3.2,2.5,3.43,3.0,2.23
IRL1,Premier Division ,2016,2016-03-04,20:00,Wexford,Longford,0,2,A,2.38,3.39,3.24,2.43,3.41,3.3,2.3,3.2,3.06
IRL1,Premier Division ,2016,2016-03-05,19:30,Bray,Dundalk,1,3,A,7.45,4.35,1.51,7.5,4.5,1.57,6.82,4.02,1.47
IRL1,Premier Division ,2016,2016-03-05,19:45,Sligo Rovers,Shamrock Rovers,0,2,A,3.53,3.29,2.29,3.53,3.3,2.36,3.24,3.15,2.23
IRL1,Premier Division ,2016,2016-03-11,19:45,Bohemians,Sligo Rovers,1,0,H,2.18,3.35,3.73,2.25,3.4,3.75,2.15,3.15,3.44
IRL1,Premier Division ,2016,2016-03-11,19:45,Derry City,Cork City,1,0,H,6.21,3.69,1.69,6.21,3.75,1.73,5.37,3.53,1.66
IRL1,Premier Division ,2016,2016-03-11,19:45,Dundalk,Finn Harps,3,0,H,1.23,6.58,17.2,1.23,7.3,19.0,1.19,6.15,15.2
IRL1,Premier Division ,2016,2016-03-11,19:45,Galway,Bray,4,0,H,2.37,3.56,3.1,2.38,3.56,3.25,2.28,3.27,3.01
IRL1,Premier Division ,2016,2016-03-11,20:00,Longford,St. Patricks,0,1,A,4.45,3.64,1.9,4.5,3.65,1.93,4.08,3.44,1.86
IRL1,Premier Division ,2016,2016-03-11,20:00,Shamrock Rovers,Wexford,2,0,H,1.33,5.48,11.15,1.36,5.48,11.15,1.32,4.74,9.42
IRL1,Premier Division ,2016,2016-03-14,19:45,Bray,Derry City,0,3,A,3.4,2.94,2.56,3.41,3.2,2.56,3.15,2.95,2.38
IRL1,Premier Division ,2016,2016-03-14,19:45,Cork City,Longford,6,0,H,1.28,5.93,13.42,1.33,5.93,13.42,1.28,5.1,10.69
IRL1,Premier Division ,2016,2016-03-14,19:45,Sligo Rovers,Galway,1,1,D,2.68,3.42,2.78,2.73,3.42,3.0,2.54,3.16,2.73
IRL1,Premier Division ,2016,2016-03-14,19:45,St. Patricks,Bohemians,3,0,H,2.39,3.34,3.27,2.39,3.4,3.75,2.24,3.16,3.2
IRL1,Premier Division ,2016,2016-03-14,20:00,Finn Harps,Shamrock Rovers,0,1,A,7.51,3.83,1.58,7.51,4.33,1.61,6.63,3.63,1.54
IRL1,Premier Division ,2016,2016-03-14,20:00,Wexford,Dundalk,1,2,A,8.97,5.3,1.38,9.32,5.3,1.4,8.34,4.74,1.35
