Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
POL1,Ekstraklasa,2016/2017,2016-07-15,17:00,Wisla Plock,Lechia Gdansk,2,1,H,3.47,3.35,2.28,3.62,3.38,2.31,3.33,3.22,2.19
POL1,Ekstraklasa,2016/2017,2016-07-15,19:30,Slask Wroclaw,Lech Poznan,0,0,D,2.74,3.33,2.78,2.74,3.4,3.03,2.57,3.17,2.75
POL1,Ekstraklasa,2016/2017,2016-07-16,14:30,Ruch,Leczna,2,1,H,2.44,3.17,3.33,2.5,3.2,3.33,2.37,3.08,3.08
POL1,Ekstraklasa,2016/2017,2016-07-16,17:00,Wisla,Pogon Szczecin,2,1,H,2.12,3.35,3.93,2.22,3.4,3.93,2.1,3.22,3.5
POL1,Ekstraklasa,2016/2017,2016-07-16,19:30,Legia,Jagiellonia,1,1,D,1.76,3.9,4.99,1.76,3.97,5.75,1.67,3.67,5.03
POL1,Ekstraklasa,2016/2017,2016-07-17,14:30,Zaglebie,Korona Kielce,4,0,H,1.8,3.61,5.2,1.86,3.72,5.35,1.77,3.43,4.73
POL1,Ekstraklasa,2016/2017,2016-07-17,17:00,Cracovia,Piast Gliwice,5,1,H,2.18,3.53,3.52,2.18,3.57,4.33,2.01,3.38,3.64
POL1,Ekstraklasa,2016/2017,2016-07-18,17:00,Termalica B-B.,Arka Gdynia,2,0,H,2.71,3.11,2.99,2.71,3.3,3.07,2.53,3.07,2.86
POL1,Ekstraklasa,2016/2017,2016-07-22,17:00,Pogon Szczecin,Korona Kielce,1,1,D,1.73,3.81,5.45,1.78,3.81,6.0,1.69,3.52,5.18
POL1,Ekstraklasa,2016/2017,2016-07-22,19:30,Arka Gdynia,Wisla,3,0,H,2.67,3.23,2.93,2.67,3.32,3.07,2.51,3.17,2.81
POL1,Ekstraklasa,2016/2017,2016-07-23,17:00,Jagiellonia,Ruch,4,1,H,1.79,3.83,4.89,1.95,3.83,5.05,1.76,3.59,4.53
POL1,Ekstraklasa,2016/2017,2016-07-23,19:30,Legia,Slask Wroclaw,0,0,D,1.62,4.02,6.34,1.66,4.1,6.5,1.6,3.78,5.53
POL1,Ekstraklasa,2016/2017,2016-07-24,14:30,Piast Gliwice,Wisla Plock,2,1,H,2.7,3.32,2.83,2.7,3.32,3.01,2.53,3.16,2.78
POL1,Ekstraklasa,2016/2017,2016-07-24,14:30,Termalica B-B.,Cracovia,3,2,H,2.68,3.43,2.74,2.7,3.46,2.88,2.56,3.25,2.69
