Div,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
POL1,Ekstraklasa,2015/2016,2015-07-17,17:00,Wisla,Gornik Z.,1,1,D,1.93,3.61,4.38,2.05,3.8,4.4,1.92,3.39,3.93
POL1,Ekstraklasa,2015/2016,2015-07-17,19:30,Lechia Gdansk,Cracovia,0,1,A,1.87,3.53,4.73,2.05,3.6,4.77,1.91,3.31,4.05
POL1,Ekstraklasa,2015/2016,2015-07-18,14:30,Ruch,Leczna,0,2,A,2.36,3.27,3.39,2.42,3.27,3.41,2.28,3.12,3.19
POL1,Ekstraklasa,2015/2016,2015-07-18,17:00,Zaglebie,Podbeskidzie,1,1,D,1.82,3.62,5.02,2.15,3.7,5.02,1.87,3.35,4.23
POL1,Ekstraklasa,2015/2016,2015-07-18,19:30,Lech Poznan,Pogon Szczecin,1,2,A,1.52,4.22,7.75,1.55,4.25,8.1,1.5,3.9,6.81
POL1,Ekstraklasa,2015/2016,2015-07-19,14:30,Korona Kielce,Jagiellonia,3,2,H,2.32,3.47,3.22,2.8,3.47,3.38,2.31,3.25,3.0
POL1,Ekstraklasa,2015/2016,2015-07-19,17:00,Slask Wroclaw,Legia,1,4,A,3.41,3.3,2.31,3.48,3.32,2.45,3.2,3.17,2.24
POL1,Ekstraklasa,2015/2016,2015-07-20,17:00,Piast Gliwice,Termalica B-B.,1,0,H,2.56,3.25,3.06,2.7,3.3,3.07,2.47,3.11,2.87
POL1,Ekstraklasa,2015/2016,2015-07-24,17:00,Ruch,Piast Gliwice,2,0,H,2.84,3.19,2.78,2.84,3.3,3.09,2.54,3.08,2.84
POL1,Ekstraklasa,2015/2016,2015-07-24,19:30,Cracovia,Wisla,1,1,D,2.22,3.41,3.55,2.3,3.41,3.6,2.2,3.24,3.26
POL1,Ekstraklasa,2015/2016,2015-07-25,17:00,Zaglebie,Korona Kielce,0,2,A,1.83,3.52,5.13,2.05,3.6,5.13,1.82,3.36,4.47
POL1,Ekstraklasa,2015/2016,2015-07-25,19:30,Lech Poznan,Lechia Gdansk,2,1,H,1.99,3.48,4.24,2.03,3.7,4.6,1.93,3.35,3.88
POL1,Ekstraklasa,2015/2016,2015-07-26,14:30,Jagiellonia,Termalica B-B.,2,0,H,2.19,3.34,3.73,2.23,3.6,4.4,2.05,3.29,3.57
POL1,Ekstraklasa,2015/2016,2015-07-26,14:30,Pogon Szczecin,Slask Wroclaw,1,1,D,2.35,3.36,3.31,2.5,3.36,3.33,2.32,3.2,3.04
POL1,Ekstraklasa,2015/2016,2015-07-26,17:00,Legia,Podbeskidzie,5,0,H,1.32,5.37,12.14,1.35,5.5,12.5,1.3,5.03,9.97
POL1,Ekstraklasa,2015/2016,2015-07-27,17:00,Leczna,Gornik Z.,2,1,H,2.64,3.21,2.94,2.66,3.25,3.1,2.49,3.07,2.9
POL1,Ekstraklasa,2015/2016,2015-07-31,17:00,Piast Gliwice,Gornik Z.,3,2,H,2.56,3.35,2.97,2.62,3.35,3.1,2.46,3.17,2.83
POL1,Ekstraklasa,2015/2016,2015-07-31,19:30,Lechia Gdansk,Pogon Szczecin,1,1,D,1.78,3.74,5.14,1.83,3.74,5.16,1.76,3.47,4.62
POL1,Ekstraklasa,2015/2016,2015-08-01,17:00,Podbeskidzie,Cracovia,0,1,A,3.05,3.33,2.52,3.06,3.33,2.59,2.89,3.17,2.42
POL1,Ekstraklasa,2015/2016,2015-08-01,19:30,Wisla,Lech Poznan,2,0,H,3.45,3.31,2.31,3.45,3.35,2.55,3.18,3.18,2.25
POL1,Ekstraklasa,2015/2016,2015-08-02,14:30,Jagiellonia,Zaglebie,1,2,A,2.47,3.29,3.18,2.47,3.4,3.4,2.28,3.19,3.12
