Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Denmark,Superliga ,2015/2016,17/07/2015,17:00,Nordsjaelland,Sonderjyske,0,2,A,2.34,3.31,3.32,2.34,3.36,3.54,2.23,3.21,3.25
Denmark,Superliga ,2015/2016,18/07/2015,15:00,Midtjylland,Viborg,2,0,H,1.47,4.43,8.57,1.5,4.65,8.57,1.45,4.25,7.21
Denmark,Superliga ,2015/2016,19/07/2015,12:30,Odense,Hobro,3,0,H,1.69,3.83,5.78,1.75,3.85,5.9,1.67,3.65,5.15
Denmark,Superliga ,2015/2016,19/07/2015,17:00,Aarhus,Brondby,2,1,H,3.61,3.55,2.15,3.78,3.55,2.18,3.44,3.34,2.1
Denmark,Superliga ,2015/2016,20/07/2015,18:00,Aalborg,Esbjerg,1,1,D,2.48,3.32,3.12,2.5,3.35,3.3,2.37,3.18,3.01
Denmark,Superliga ,2015/2016,24/07/2015,17:00,Hobro,Aalborg,0,1,A,4.38,3.71,1.9,4.65,3.71,1.95,4.06,3.45,1.89
Denmark,Superliga ,2015/2016,24/07/2015,19:00,Sonderjyske,Midtjylland,1,2,A,2.91,3.31,2.64,3.25,3.35,2.64,2.84,3.16,2.5
Denmark,Superliga ,2015/2016,26/07/2015,13:00,Randers FC,Nordsjaelland,3,0,H,1.88,3.58,4.66,1.94,3.75,4.9,1.84,3.42,4.32
Denmark,Superliga ,2015/2016,26/07/2015,15:00,Brondby,Odense,1,2,A,1.97,3.69,4.04,2.02,3.71,4.45,1.89,3.5,3.95
Denmark,Superliga ,2015/2016,26/07/2015,17:00,Esbjerg,FC Copenhagen,1,2,A,3.15,3.36,2.44,3.3,3.4,2.45,3.07,3.23,2.31
Denmark,Superliga ,2015/2016,27/07/2015,18:00,Viborg,Aarhus,0,0,D,2.61,3.3,2.95,2.66,3.31,3.06,2.49,3.16,2.86
Denmark,Superliga ,2015/2016,31/07/2015,17:00,Viborg,Esbjerg,2,1,H,3.33,3.32,2.36,3.4,3.42,2.36,3.15,3.24,2.27
Denmark,Superliga ,2015/2016,31/07/2015,19:30,Midtjylland,Odense,1,0,H,2.01,3.74,3.83,2.1,3.78,4.1,1.98,3.46,3.66
