Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Denmark,Superliga,2019/2020,12/07/2019,18:00,Midtjylland,Esbjerg,1,0,H,1.54,4.24,5.75,1.63,4.45,6.0,1.56,4.2,5.53
Denmark,Superliga,2019/2020,14/07/2019,11:00,Sonderjyske,Randers FC,2,1,H,2.17,3.47,3.31,2.23,3.5,3.5,2.17,3.38,3.31
Denmark,Superliga,2019/2020,14/07/2019,13:00,Horsens,Nordsjaelland,0,3,A,2.75,3.43,2.53,2.84,3.54,2.65,2.72,3.38,2.53
Denmark,Superliga,2019/2020,14/07/2019,13:00,Lyngby,Aalborg,2,0,H,3.44,3.63,2.06,3.5,3.75,2.15,3.39,3.57,2.07
Denmark,Superliga,2019/2020,14/07/2019,15:00,Odense,FC Copenhagen,2,3,A,2.92,3.45,2.39,3.35,3.5,2.46,2.93,3.39,2.37
Denmark,Superliga,2019/2020,14/07/2019,17:00,Brondby,Silkeborg,3,0,H,1.35,5.28,7.44,1.43,5.5,7.5,1.38,5.13,7.02
Denmark,Superliga,2019/2020,15/07/2019,18:00,Hobro,Aarhus,1,1,D,3.99,3.87,1.84,4.25,3.87,1.96,3.96,3.66,1.87
Denmark,Superliga,2019/2020,19/07/2019,18:00,FC Copenhagen,Aarhus,2,1,H,1.4,5.03,7.66,1.43,5.3,8.6,1.39,4.99,7.25
Denmark,Superliga,2019/2020,21/07/2019,11:00,Silkeborg,Horsens,0,3,A,2.18,3.67,3.29,2.23,3.76,3.5,2.15,3.56,3.21
Denmark,Superliga,2019/2020,21/07/2019,13:00,Aalborg,Sonderjyske,1,1,D,2.65,3.55,2.66,2.72,3.55,2.66,2.61,3.45,2.59
Denmark,Superliga,2019/2020,21/07/2019,13:00,Esbjerg,Hobro,1,1,D,1.6,4.06,5.92,1.65,4.06,6.5,1.6,3.88,5.77
Denmark,Superliga,2019/2020,21/07/2019,15:00,Randers FC,Brondby,2,2,D,3.48,3.67,2.1,3.6,3.72,2.15,3.39,3.56,2.07
Denmark,Superliga,2019/2020,21/07/2019,17:00,Midtjylland,Nordsjaelland,2,1,H,1.62,4.23,5.45,1.69,4.55,5.45,1.6,4.27,4.99
Denmark,Superliga,2019/2020,22/07/2019,18:00,Odense,Lyngby,4,1,H,1.54,4.63,5.74,1.55,4.85,7.0,1.51,4.58,5.68
Denmark,Superliga,2019/2020,26/07/2019,18:00,Lyngby,Sonderjyske,0,3,A,3.29,3.83,2.13,3.4,3.85,2.27,3.21,3.68,2.1
Denmark,Superliga,2019/2020,27/07/2019,16:30,Horsens,FC Copenhagen,0,2,A,5.89,3.93,1.63,6.3,4.45,1.65,5.62,4.11,1.57
Denmark,Superliga,2019/2020,28/07/2019,11:00,Hobro,Randers FC,2,2,D,3.92,3.43,2.05,3.95,3.46,2.1,3.75,3.36,2.02
Denmark,Superliga,2019/2020,28/07/2019,13:00,Nordsjaelland,Esbjerg,2,0,H,2.05,3.62,3.69,2.09,3.8,3.75,2.01,3.62,3.52
Denmark,Superliga,2019/2020,28/07/2019,15:00,Aarhus,Midtjylland,0,1,A,3.4,3.66,2.14,3.6,3.74,2.23,3.32,3.55,2.11
Denmark,Superliga,2019/2020,28/07/2019,17:00,Brondby,Odense,3,2,H,2.27,3.74,3.06,2.37,3.8,3.25,2.26,3.62,2.94
Denmark,Superliga,2019/2020,29/07/2019,18:00,Aalborg,Silkeborg,3,1,H,1.42,5.3,6.8,1.48,5.3,7.5,1.43,4.82,6.64
Denmark,Superliga,2019/2020,02/08/2019,18:00,Silkeborg,Hobro,2,3,A,2.28,3.68,3.08,2.36,3.68,3.25,2.25,3.52,3.0
Denmark,Superliga,2019/2020,03/08/2019,15:00,Sonderjyske,FC Copenhagen,1,2,A,3.52,3.55,2.13,3.52,3.8,2.15,3.35,3.56,2.08
Denmark,Superliga,2019/2020,04/08/2019,11:00,Randers FC,Nordsjaelland,3,1,H,3.18,3.76,2.2,3.18,3.8,2.33,3.0,3.64,2.21
Denmark,Superliga,2019/2020,04/08/2019,13:00,Esbjerg,Odense,0,1,A,2.63,3.44,2.74,3.1,3.54,2.76,2.65,3.38,2.59
Denmark,Superliga,2019/2020,04/08/2019,15:00,Brondby,Horsens,1,2,A,1.43,5.05,6.96,1.45,5.1,7.2,1.43,4.78,6.51
Denmark,Superliga,2019/2020,04/08/2019,17:00,Midtjylland,Aalborg,1,0,H,1.65,3.94,5.57,1.66,4.2,5.57,1.63,3.99,5.12
Denmark,Superliga,2019/2020,05/08/2019,18:00,Lyngby,Aarhus,2,1,H,4.06,4.19,1.81,4.25,4.25,1.83,4.03,4.05,1.77
Denmark,Superliga,2019/2020,09/08/2019,17:00,FC Copenhagen,Lyngby,2,0,H,1.3,5.67,10.41,1.33,5.8,11.0,1.3,5.44,9.51
Denmark,Superliga,2019/2020,09/08/2019,19:00,Odense,Randers FC,1,0,H,1.74,4.04,4.67,1.78,4.1,4.75,1.73,3.94,4.39
Denmark,Superliga,2019/2020,11/08/2019,11:00,Nordsjaelland,Silkeborg,2,2,D,1.29,6.57,8.57,1.33,6.75,11.0,1.27,6.13,8.95
Denmark,Superliga,2019/2020,11/08/2019,13:00,Aalborg,Esbjerg,4,0,H,2.27,3.27,3.47,2.3,3.42,3.65,2.19,3.26,3.39
Denmark,Superliga,2019/2020,11/08/2019,15:00,Horsens,Midtjylland,0,2,A,4.48,3.68,1.85,4.48,3.8,1.88,4.24,3.65,1.82
Denmark,Superliga,2019/2020,11/08/2019,17:00,Hobro,Brondby,0,2,A,4.8,4.4,1.66,5.25,4.4,1.73,4.66,4.14,1.66
Denmark,Superliga,2019/2020,12/08/2019,18:00,Sonderjyske,Aarhus,0,0,D,2.44,3.59,2.89,2.48,3.65,2.92,2.39,3.47,2.83
Denmark,Superliga,2019/2020,16/08/2019,17:00,Randers FC,FC Copenhagen,0,1,A,4.38,3.69,1.87,4.55,3.8,1.88,4.19,3.62,1.84
Denmark,Superliga,2019/2020,16/08/2019,19:00,Nordsjaelland,Odense,2,0,H,2.19,3.89,3.1,2.3,3.96,3.2,2.19,3.79,2.97
Denmark,Superliga,2019/2020,18/08/2019,11:00,Silkeborg,Sonderjyske,3,3,D,3.67,4.11,1.93,3.9,4.33,1.95,3.67,4.01,1.87
Denmark,Superliga,2019/2020,18/08/2019,13:00,Esbjerg,Lyngby,1,0,H,1.76,3.94,4.64,1.87,3.94,5.0,1.76,3.75,4.47
Denmark,Superliga,2019/2020,18/08/2019,15:00,Midtjylland,Hobro,1,1,D,1.37,4.91,9.09,1.4,5.25,9.5,1.36,4.9,8.17
Denmark,Superliga,2019/2020,18/08/2019,17:00,Brondby,Aalborg,2,1,H,2.13,3.72,3.36,2.16,3.8,3.6,2.09,3.65,3.27
Denmark,Superliga,2019/2020,19/08/2019,18:00,Aarhus,Horsens,2,0,H,1.83,3.83,4.35,1.9,3.83,4.6,1.84,3.65,4.16
Denmark,Superliga,2019/2020,23/08/2019,18:00,Hobro,Odense,0,0,D,4.22,3.96,1.83,4.75,3.96,1.87,4.2,3.74,1.81
Denmark,Superliga,2019/2020,25/08/2019,11:00,Lyngby,Randers FC,2,0,H,3.12,3.71,2.25,3.15,3.75,2.28,3.05,3.62,2.2
Denmark,Superliga,2019/2020,25/08/2019,13:00,Esbjerg,Silkeborg,2,2,D,1.81,3.86,4.43,1.87,4.0,4.6,1.77,3.84,4.35
Denmark,Superliga,2019/2020,25/08/2019,15:00,Sonderjyske,Midtjylland,0,2,A,3.33,3.66,2.17,3.38,3.75,2.2,3.25,3.6,2.11
Denmark,Superliga,2019/2020,25/08/2019,17:00,Brondby,Aarhus,0,3,A,1.88,4.05,3.88,1.9,4.05,4.0,1.86,3.89,3.82
Denmark,Superliga,2019/2020,25/08/2019,19:00,FC Copenhagen,Nordsjaelland,3,1,H,1.76,3.84,4.75,1.81,4.14,4.76,1.74,3.88,4.45
Denmark,Superliga,2019/2020,26/08/2019,18:00,Horsens,Aalborg,0,5,A,3.65,3.7,2.04,3.75,3.7,2.17,3.57,3.54,2.02
Denmark,Superliga,2019/2020,30/08/2019,18:00,Odense,Sonderjyske,0,0,D,1.92,3.85,3.95,1.95,4.0,4.05,1.87,3.79,3.83
Denmark,Superliga,2019/2020,31/08/2019,15:00,Nordsjaelland,Hobro,2,1,H,1.36,5.5,7.88,1.41,5.53,9.0,1.36,5.15,7.69
Denmark,Superliga,2019/2020,01/09/2019,11:00,Aarhus,Esbjerg,1,0,H,1.74,3.95,4.76,1.83,3.95,5.4,1.74,3.67,4.77
Denmark,Superliga,2019/2020,01/09/2019,13:00,Horsens,Lyngby,2,1,H,2.32,3.29,3.33,2.38,3.44,3.35,2.29,3.3,3.12
Denmark,Superliga,2019/2020,01/09/2019,13:00,Randers FC,Silkeborg,2,0,H,1.74,4.35,4.33,1.79,4.35,4.5,1.73,4.08,4.27
Denmark,Superliga,2019/2020,01/09/2019,15:00,Aalborg,FC Copenhagen,1,0,H,2.56,3.3,2.93,2.75,3.4,2.95,2.53,3.28,2.78
Denmark,Superliga,2019/2020,01/09/2019,17:00,Midtjylland,Brondby,1,0,H,1.75,4.15,4.44,1.76,4.35,4.75,1.72,4.07,4.35
Denmark,Superliga,2019/2020,13/09/2019,18:00,Sonderjyske,Horsens,0,0,D,1.91,3.57,4.34,1.95,3.6,4.4,1.88,3.45,4.18
Denmark,Superliga,2019/2020,15/09/2019,11:00,Aarhus,Aalborg,3,0,H,2.33,3.29,3.31,2.45,3.38,3.31,2.35,3.23,3.09
Denmark,Superliga,2019/2020,15/09/2019,13:00,Esbjerg,Randers FC,0,3,A,2.57,3.25,2.96,2.65,3.34,3.0,2.49,3.19,2.9
Denmark,Superliga,2019/2020,15/09/2019,13:00,Lyngby,Midtjylland,0,3,A,7.12,4.79,1.45,8.5,4.79,1.45,7.16,4.6,1.43
Denmark,Superliga,2019/2020,15/09/2019,15:00,Hobro,FC Copenhagen,2,1,H,7.15,4.68,1.45,8.0,4.75,1.5,6.92,4.52,1.44
Denmark,Superliga,2019/2020,15/09/2019,17:00,Brondby,Nordsjaelland,4,2,H,1.93,4.31,3.53,2.0,4.31,3.7,1.92,4.1,3.42
Denmark,Superliga,2019/2020,16/09/2019,18:00,Silkeborg,Odense,0,3,A,4.35,4.46,1.71,4.5,4.46,1.8,4.24,4.18,1.72
Denmark,Superliga,2019/2020,20/09/2019,18:00,Odense,Aarhus,1,2,A,2.29,3.48,3.21,2.4,3.48,3.34,2.29,3.33,3.12
Denmark,Superliga,2019/2020,22/09/2019,11:00,Hobro,Sonderjyske,1,1,D,3.42,3.35,2.25,3.42,3.4,2.55,3.14,3.26,2.31
Denmark,Superliga,2019/2020,22/09/2019,13:00,Nordsjaelland,Aalborg,2,1,H,2.0,4.11,3.45,2.03,4.15,3.8,1.93,3.96,3.45
Denmark,Superliga,2019/2020,22/09/2019,13:00,Silkeborg,Lyngby,2,3,A,2.41,3.78,2.82,2.41,3.78,2.95,2.35,3.64,2.79
Denmark,Superliga,2019/2020,22/09/2019,15:00,Esbjerg,Brondby,3,1,H,3.59,3.9,2.01,4.05,3.96,2.07,3.63,3.69,1.96
Denmark,Superliga,2019/2020,22/09/2019,17:00,FC Copenhagen,Midtjylland,0,0,D,2.38,3.34,3.17,2.45,3.46,3.25,2.36,3.25,3.06
Denmark,Superliga,2019/2020,23/09/2019,18:00,Randers FC,Horsens,2,1,H,1.81,3.69,4.67,1.85,3.9,4.75,1.78,3.67,4.49
Denmark,Superliga,2019/2020,27/09/2019,18:00,Lyngby,Hobro,2,1,H,1.88,3.68,4.28,2.0,3.7,4.35,1.89,3.54,4.04
