Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Poland,Ekstraklasa,2019/2020,19/07/2019,17:00,Arka Gdynia,Jagiellonia,0,3,A,2.57,3.26,2.95,2.65,3.4,3.05,2.49,3.12,2.88
Poland,Ekstraklasa,2019/2020,19/07/2019,19:30,LKS Lodz,Lechia Gdansk,0,0,D,2.42,3.39,3.06,2.65,3.4,3.06,2.41,3.23,2.89
Poland,Ekstraklasa,2019/2020,20/07/2019,14:00,Rakow,Korona Kielce,0,1,A,2.32,3.5,3.15,2.32,3.53,3.5,2.21,3.35,3.14
Poland,Ekstraklasa,2019/2020,20/07/2019,16:30,Wisla,Slask Wroclaw,0,1,A,3.21,3.65,2.22,3.26,3.65,2.5,3.04,3.37,2.27
Poland,Ekstraklasa,2019/2020,20/07/2019,19:00,Piast Gliwice,Lech Poznan,1,1,D,2.38,3.24,3.28,2.65,3.4,3.28,2.35,3.16,3.07
Poland,Ekstraklasa,2019/2020,21/07/2019,14:00,Zaglebie,Cracovia,1,1,D,2.33,3.5,3.12,2.33,3.5,3.4,2.25,3.36,3.07
Poland,Ekstraklasa,2019/2020,21/07/2019,16:30,Legia,Pogon Szczecin,1,2,A,2.04,3.53,3.83,2.05,3.75,4.55,2.0,3.43,3.63
Poland,Ekstraklasa,2019/2020,22/07/2019,17:00,Wisla Plock,Gornik Z.,1,1,D,2.83,3.38,2.6,2.83,3.65,2.8,2.68,3.29,2.54
Poland,Ekstraklasa,2019/2020,26/07/2019,17:00,Gornik Z.,Zaglebie,1,0,H,2.28,3.51,3.22,2.45,3.52,3.25,2.25,3.33,3.09
Poland,Ekstraklasa,2019/2020,26/07/2019,19:30,Lech Poznan,Wisla Plock,4,0,H,1.77,3.66,5.06,1.85,3.73,5.25,1.74,3.58,4.69
Poland,Ekstraklasa,2019/2020,27/07/2019,16:30,Cracovia,LKS Lodz,1,2,A,2.05,3.32,4.09,2.05,3.6,4.25,1.96,3.28,3.94
Poland,Ekstraklasa,2019/2020,27/07/2019,19:00,Jagiellonia,Rakow,0,1,A,2.18,3.36,3.61,2.2,3.6,3.82,2.1,3.24,3.52
Poland,Ekstraklasa,2019/2020,28/07/2019,14:00,Korona Kielce,Legia,1,2,A,3.16,3.49,2.32,3.2,3.5,2.55,3.03,3.25,2.32
Poland,Ekstraklasa,2019/2020,28/07/2019,16:30,Lechia Gdansk,Wisla,0,0,D,1.68,4.06,5.1,1.75,4.12,5.25,1.66,3.91,4.73
Poland,Ekstraklasa,2019/2020,28/07/2019,16:30,Slask Wroclaw,Piast Gliwice,2,1,H,2.44,3.31,3.09,2.46,3.4,3.2,2.4,3.13,3.0
Poland,Ekstraklasa,2019/2020,29/07/2019,17:00,Pogon Szczecin,Arka Gdynia,2,0,H,1.72,3.71,5.33,1.77,3.75,5.45,1.7,3.62,4.94
Poland,Ekstraklasa,2019/2020,02/08/2019,17:00,Arka Gdynia,Korona Kielce,1,1,D,2.66,3.22,2.87,2.66,3.4,2.95,2.55,3.14,2.77
Poland,Ekstraklasa,2019/2020,02/08/2019,19:30,Zaglebie,Jagiellonia,2,2,D,2.46,3.46,2.95,2.46,3.46,3.0,2.38,3.31,2.86
Poland,Ekstraklasa,2019/2020,03/08/2019,16:30,Rakow,Cracovia,1,3,A,2.67,3.17,2.91,2.7,3.4,2.91,2.57,3.12,2.76
Poland,Ekstraklasa,2019/2020,03/08/2019,19:00,LKS Lodz,Lech Poznan,1,2,A,2.81,3.41,2.59,2.85,3.46,2.7,2.68,3.28,2.55
Poland,Ekstraklasa,2019/2020,04/08/2019,14:00,Wisla Plock,Lechia Gdansk,1,2,A,2.96,3.35,2.51,3.0,3.4,2.75,2.84,3.22,2.44
Poland,Ekstraklasa,2019/2020,04/08/2019,16:30,Legia,Slask Wroclaw,0,0,D,1.71,3.89,5.11,1.82,3.89,5.25,1.72,3.66,4.66
Poland,Ekstraklasa,2019/2020,04/08/2019,16:30,Piast Gliwice,Pogon Szczecin,0,0,D,2.12,3.42,3.69,2.25,3.46,3.69,2.13,3.29,3.38
Poland,Ekstraklasa,2019/2020,05/08/2019,17:00,Wisla,Gornik Z.,1,0,H,2.77,3.43,2.61,2.77,3.45,2.75,2.55,3.31,2.65
Poland,Ekstraklasa,2019/2020,09/08/2019,19:30,Lech Poznan,Slask Wroclaw,1,3,A,1.93,3.56,4.24,1.97,3.56,4.24,1.91,3.39,3.97
Poland,Ekstraklasa,2019/2020,10/08/2019,14:00,Pogon Szczecin,Wisla,1,0,H,1.74,3.83,4.94,1.78,3.84,4.94,1.73,3.66,4.51
Poland,Ekstraklasa,2019/2020,10/08/2019,16:30,Zaglebie,Arka Gdynia,2,0,H,2.21,3.25,3.64,2.21,3.44,3.75,2.07,3.24,3.59
