Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Sweden,Allsvenskan,2019,31/03/2019,14:00,AIK,Ostersunds,0,0,D,1.78,3.19,6.27,1.84,3.42,6.27,1.76,3.21,5.54
Sweden,Allsvenskan,2019,31/03/2019,14:00,Falkenbergs,Orebro,1,0,H,2.73,3.39,2.71,2.85,3.4,2.71,2.71,3.26,2.59
Sweden,Allsvenskan,2019,31/03/2019,14:00,Kalmar,Sirius,0,2,A,1.76,3.59,5.26,1.81,3.85,5.4,1.75,3.52,4.87
Sweden,Allsvenskan,2019,31/03/2019,16:30,AFC Eskilstuna,Goteborg,3,1,H,2.74,3.11,2.91,2.74,3.15,3.05,2.56,3.04,2.92
Sweden,Allsvenskan,2019,31/03/2019,16:30,Helsingborg,Norrkoping,3,1,H,2.85,3.32,2.64,3.0,3.4,2.66,2.79,3.22,2.54
Sweden,Allsvenskan,2019,01/04/2019,18:00,Djurgarden,Sundsvall,2,2,D,1.88,3.36,4.87,1.92,3.55,5.25,1.85,3.35,4.52
Sweden,Allsvenskan,2019,01/04/2019,18:00,Elfsborg,Hammarby,1,1,D,3.21,3.36,2.37,3.21,3.52,2.48,3.03,3.3,2.33
Sweden,Allsvenskan,2019,01/04/2019,18:00,Malmo FF,Hacken,1,1,D,1.99,3.17,4.62,2.01,3.6,4.8,1.94,3.19,4.3
Sweden,Allsvenskan,2019,06/04/2019,15:00,Hacken,Helsingborg,2,1,H,1.64,4.02,5.59,1.64,4.33,6.25,1.57,4.01,5.71
Sweden,Allsvenskan,2019,06/04/2019,15:00,Sundsvall,Malmo FF,3,1,H,4.79,3.37,1.89,4.79,3.75,1.92,4.39,3.41,1.85
Sweden,Allsvenskan,2019,07/04/2019,14:00,Goteborg,Elfsborg,3,0,H,2.61,3.25,2.94,2.63,3.38,3.0,2.5,3.19,2.86
Sweden,Allsvenskan,2019,07/04/2019,14:00,Ostersunds,Falkenbergs,3,2,H,1.51,4.17,7.39,1.53,4.47,7.85,1.49,4.1,6.73
